estate name,detail link,photo links
Serene garden,https://www.28hse.com/en/estate/detail/serene-garden-4686,https://i1.28hse.com/2022/09/202209081240595182121_large.jpg
Jade Suites,https://www.28hse.com/en/estate/detail/jade-suites-6062,https://i1.28hse.com/2022/09/202209081248345756585_large.jpg
The Standard Chartered Bank Building,https://www.28hse.com/en/estate/detail/the-standard-chartered-bank-building-22927,https://i1.28hse.com/2022/09/202209081218388769900_large.jpg
Cosmopolitan Centre,https://www.28hse.com/en/estate/detail/cosmopolitan-centre-2723,https://i1.28hse.com/2022/09/202209081233123524053_large.jpg
Apollo Building,https://www.28hse.com/en/estate/detail/apollo-building-6356,https://i1.28hse.com/2022/09/202209081250344108454_large.jpg
73 Sing Woo Road,https://www.28hse.com/en/estate/detail/73-sing-woo-road-27039,https://i1.28hse.com/2022/09/20220908123118868255_large.jpg
Vogue Court,https://www.28hse.com/en/estate/detail/vogue-court-8906,https://i1.28hse.com/2022/09/202209081307103297329_large.jpg
152B Castle Peak Road,https://www.28hse.com/en/estate/detail/152b-castle-peak-road-26858,https://i1.28hse.com/2022/09/202209081230098144300_large.jpg
Kui Yan Court,https://www.28hse.com/en/estate/detail/kui-yan-court-640,https://i1.28hse.com/2022/09/202209081250504610459_large.jpg
Tak Lee Building,https://www.28hse.com/en/estate/detail/tak-lee-building-8070,https://i1.28hse.com/2022/09/202209081301083118635_large.jpg
Chi Lan Yuen,https://www.28hse.com/en/estate/detail/chi-lan-yuen-8811,https://i1.28hse.com/2022/09/202209081306298777675_large.jpg
Sun Shing Mansion,https://www.28hse.com/en/estate/detail/sun-shing-mansion-7767,https://i1.28hse.com/2022/09/20220908125856572095_large.jpg
Tung Ho Building,https://www.28hse.com/en/estate/detail/tung-ho-building-1218,https://i1.28hse.com/2022/09/202209081213191044480_large.jpg
Cullinan West III,https://www.28hse.com/en/estate/detail/cullinan-west-27511/cullinan-west-iii-23612,https://i1.28hse.com/2022/10/20221024144302903040_large.jpg
1 Robinson Road,https://www.28hse.com/en/estate/detail/1-robinson-road-798,https://i1.28hse.com/2022/09/202209081300286028445_large.jpg
21 Borrett Road Phase 1,https://www.28hse.com/en/estate/detail/21-borrett-road-phase-1-23591,https://i1.28hse.com/2022/09/202209081222027777573_large.jpg
Tung Hing Court,https://www.28hse.com/en/estate/detail/tung-hing-court-25407,https://i1.28hse.com/2022/09/20220908125729284286_large.jpg
Tsz On Court,https://www.28hse.com/en/estate/detail/tsz-on-court-2108,https://i1.28hse.com/2022/09/202209081214165090678_large.jpg
Glorydays Building,https://www.28hse.com/en/estate/detail/glorydays-building-5327,https://i1.28hse.com/2022/09/202209081243293519714_large.jpg
Yee Wah Mansion,https://www.28hse.com/en/estate/detail/yee-wah-mansion-6370,https://i1.28hse.com/2022/09/202209081250395792171_large.jpg
Jing Ying Mansion,https://www.28hse.com/en/estate/detail/jing-ying-mansion-7727,https://i1.28hse.com/2022/09/202209081258416802169_large.jpg
8 Glenealy,https://www.28hse.com/en/estate/detail/8-glenealy-27112,https://i1.28hse.com/2022/09/202209081231492451286_large.jpg
Yick Shing Mansion,https://www.28hse.com/en/estate/detail/yick-shing-mansion-26846,https://i1.28hse.com/2022/09/202209081230045180319_large.jpg
29 Shek Kip Mei Street,https://www.28hse.com/en/estate/detail/29-shek-kip-mei-street-24795,https://i1.28hse.com/2022/09/202209081252102007071_large.jpg
Ruby Chalet,https://www.28hse.com/en/estate/detail/ruby-chalet-5665,https://i1.28hse.com/2022/09/202209081245535729700_large.jpg
Lek Yuen Estate,https://www.28hse.com/en/estate/detail/lek-yuen-estate-25274,https://i1.28hse.com/2022/09/202209081256044504492_large.jpg
Ng Wah House,https://www.28hse.com/en/estate/detail/ng-wah-house-26490,https://i1.28hse.com/2022/09/202209081225127120399_large.jpg
Cooper Villa,https://www.28hse.com/en/estate/detail/cooper-villa-26907,https://i1.28hse.com/2022/09/202209081230266491252_large.jpg
32-32A Tam Kung Road,https://www.28hse.com/en/estate/detail/32-32a-tam-kung-road-27203,https://i1.28hse.com/2022/09/202209231004083701243_large.jpg
Lok Kwan House,https://www.28hse.com/en/estate/detail/lok-kwan-house-8851,https://i1.28hse.com/2022/09/202209081306476120722_large.jpg
Cheung Tak Mansion,https://www.28hse.com/en/estate/detail/cheung-tak-mansion-8462,https://i1.28hse.com/2022/09/202209081303577724890_large.jpg
100-102 Thomson Road,https://www.28hse.com/en/estate/detail/100-102-thomson-road-27036,https://i1.28hse.com/2022/09/202209081231178648474_large.jpg
Wing Hing Building,https://www.28hse.com/en/estate/detail/wing-hing-building-1213,https://i1.28hse.com/2022/09/202209081213172819022_large.jpg
Kam Tak Mansion,https://www.28hse.com/en/estate/detail/kam-tak-mansion-22484,https://i1.28hse.com/2022/09/202209081216377588925_large.jpg
FairVille Garden,https://www.28hse.com/en/estate/detail/fairville-garden-944,https://i1.28hse.com/2022/09/202209081307586292556_large.jpg
St Martin Phase 2,https://www.28hse.com/en/estate/detail/st-martin-22526,https://i1.28hse.com/2022/09/202209081216506839901_large.jpg
Rock View Garden,https://www.28hse.com/en/estate/detail/rock-view-garden-3113,https://i1.28hse.com/2022/09/202209081235282064766_large.jpg
Kam Kin Mansion,https://www.28hse.com/en/estate/detail/kam-kin-mansion-7696,https://i1.28hse.com/2022/09/202209081258251950892_large.jpg
City Point,https://www.28hse.com/en/estate/detail/city-point-8385,https://i1.28hse.com/2022/09/202209081303207992367_large.jpg
View Mansion,https://www.28hse.com/en/estate/detail/view-mansion-26925,https://i1.28hse.com/2022/09/202209081230335770448_large.jpg
Tin Shui Estate,https://www.28hse.com/en/estate/detail/tin-shui-estate-25242,https://i1.28hse.com/2022/09/202209081255498102373_large.jpg
One East Coast,https://www.28hse.com/en/estate/detail/one-east-coast-22791,https://i1.28hse.com/2022/09/202209081217588373529_large.jpg
Conway Mansion,https://www.28hse.com/en/estate/detail/conway-mansion-429,https://i1.28hse.com/2022/09/202209081238266423621_large.jpg
La Mer,https://www.28hse.com/en/estate/detail/la-mer-23642,https://i1.28hse.com/2022/09/202209081245127866386_large.jpg
Maple Court,https://www.28hse.com/en/estate/detail/maple-court-5544,https://i1.28hse.com/2022/09/20220908124455496695_large.jpg
Ronsdale Garden,https://www.28hse.com/en/estate/detail/ronsdale-garden-1001,https://i1.28hse.com/2022/09/202209081212031006356_large.jpg
Chi Fu Building,https://www.28hse.com/en/estate/detail/chi-fu-building-7947,https://i1.28hse.com/2022/09/20220908130014958425_large.jpg
Happy Mansion,https://www.28hse.com/en/estate/detail/happy-mansion-6421,https://i1.28hse.com/2022/09/202209081251017751927_large.jpg
Havsun Garden,https://www.28hse.com/en/estate/detail/havsun-garden-22862,https://i1.28hse.com/2022/09/202209081218193494629_large.jpg
Ko Wai Building,https://www.28hse.com/en/estate/detail/ko-wai-building-22538,https://i1.28hse.com/2022/09/202209081216556237073_large.jpg
Siu Pong Court,https://www.28hse.com/en/estate/detail/siu-pong-court-25498,https://i1.28hse.com/2022/09/202209081259512819013_large.jpg
Fu Yee Court,https://www.28hse.com/en/estate/detail/fu-yee-court-858,https://i1.28hse.com/2022/09/202209081304496984398_large.jpg
11-12B Headland Road,https://www.28hse.com/en/estate/detail/11-12b-headland-road-6295,https://i1.28hse.com/2022/09/202209081250091862385_large.jpg
Kwong Shing Building,https://www.28hse.com/en/estate/detail/kwong-shing-building-7789,https://i1.28hse.com/2022/09/202209081259062044101_large.jpg
Park Towers,https://www.28hse.com/en/estate/detail/park-towers-27064,https://i1.28hse.com/2022/09/202209081231308207810_large.jpg
Kwan Yick Building Phase 2,https://www.28hse.com/en/estate/detail/kwan-yick-building-phase-2-5454,https://i1.28hse.com/2022/09/202209081244244259406_large.jpg
Sunbo Building,https://www.28hse.com/en/estate/detail/sunbo-building-6678,https://i1.28hse.com/2022/09/202209081252555594806_large.jpg
Kam Ying Court,https://www.28hse.com/en/estate/detail/kam-ying-court-4055,https://i1.28hse.com/2022/09/202209081236306433738_large.jpg
Tung Po Court,https://www.28hse.com/en/estate/detail/tung-po-court-24198,https://i1.28hse.com/2022/09/202209081233363672007_large.jpg
83-85 Tung Choi Street,https://www.28hse.com/en/estate/detail/83-85-tung-choi-street-27183,https://i1.28hse.com/2022/09/202209231003573805732_large.jpg
Kin Tai House,https://www.28hse.com/en/estate/detail/kin-tai-house-8313,https://i1.28hse.com/2022/09/202209081302485674626_large.jpg
Grand View House,https://www.28hse.com/en/estate/detail/grand-view-house-1022,https://i1.28hse.com/2022/09/202209081212128206317_large.jpg
Parc Royale,https://www.28hse.com/en/estate/detail/parc-royale-4127,https://i1.28hse.com/2022/09/20220908123704841021_large.jpg
2 Monmouth Terrace,https://www.28hse.com/en/estate/detail/2-monmouth-terrace-26956,https://i1.28hse.com/2022/09/202209081230453319807_large.jpg
Fok On Court,https://www.28hse.com/en/estate/detail/fok-on-court-8223,https://i1.28hse.com/2022/09/202209081302126591161_large.jpg
Goldfield Mansion,https://www.28hse.com/en/estate/detail/goldfield-mansion-6187,https://i1.28hse.com/2022/09/202209081249261645948_large.jpg
1 Lion Rock Rd,https://www.28hse.com/en/estate/detail/1-lion-rock-rd-2135,https://i1.28hse.com/2022/09/202209081214265679962_large.jpg
23 Tung Tau Wan Road,https://www.28hse.com/en/estate/detail/23-tung-tau-wan-road-26623,https://i1.28hse.com/2022/09/202209081226141971206_large.jpg
Fu Fai Garden,https://www.28hse.com/en/estate/detail/fu-fai-garden-5700,https://i1.28hse.com/2022/09/202209081246091767146_large.jpg
Chateau Royale,https://www.28hse.com/en/estate/detail/chateau-royale-25569,https://i1.28hse.com/2022/09/202209081302358802185_large.jpg
61 Staunton Street,https://www.28hse.com/en/estate/detail/61-staunton-street-26482,https://i1.28hse.com/2022/09/20220908122506894736_large.jpg
Tonnochy Towers,https://www.28hse.com/en/estate/detail/tonnochy-towers-841,https://i1.28hse.com/2022/09/202209081303325659488_large.jpg
San Wah Building,https://www.28hse.com/en/estate/detail/san-wah-building-6201,https://i1.28hse.com/2022/09/202209081249317890950_large.jpg
Maya,https://www.28hse.com/en/estate/detail/maya-22960,https://i1.28hse.com/2022/09/202209081218465672554_large.jpg
Cambria Court,https://www.28hse.com/en/estate/detail/cambria-court-24854,https://i1.28hse.com/2022/09/202209081253493875559_large.jpg
Paxton,https://www.28hse.com/en/estate/detail/paxton-8422,https://i1.28hse.com/2022/09/202209081303397585159_large.jpg
IN ONE,https://www.28hse.com/en/estate/detail/in-one-27001,https://i1.28hse.com/2022/09/202209081231025291958_large.jpg
Mount Pleasure,https://www.28hse.com/en/estate/detail/mount-pleasure-25034,https://i1.28hse.com/2022/09/202209081254518825317_large.jpg
Shun King Building,https://www.28hse.com/en/estate/detail/shun-king-building-7633,https://i1.28hse.com/2022/09/202209081258005418066_large.jpg
Hyde Park Villa,https://www.28hse.com/en/estate/detail/hyde-park-villa-23958,https://i1.28hse.com/2022/09/202209081229058046097_large.jpg
Yat Nga Court,https://www.28hse.com/en/estate/detail/yat-nga-court-4198,https://i1.28hse.com/2022/09/202209081237477659094_large.jpg
Grand Tower,https://www.28hse.com/en/estate/detail/grand-tower-4246,https://i1.28hse.com/2022/09/202209081238065947931_large.jpg
Wing Fai Centre,https://www.28hse.com/en/estate/detail/wing-fai-centre-4180,https://i1.28hse.com/2022/09/202209081237396877965_large.jpg
Aquila Square Mile,https://www.28hse.com/en/estate/detail/aquila-square-mile-23376,https://i1.28hse.com/2022/09/20220908122103109561_large.jpg
The Palace,https://www.28hse.com/en/estate/detail/the-palace-2157,https://i1.28hse.com/2022/09/202209081214322176687_large.jpg
Yick Fai Building,https://www.28hse.com/en/estate/detail/yick-fai-building-5722,https://i1.28hse.com/2022/09/202209081246177053181_large.jpg
Park Height,https://www.28hse.com/en/estate/detail/park-height-458,https://i1.28hse.com/2022/09/20220908124017424454_large.jpg
Chiap Thong Building,https://www.28hse.com/en/estate/detail/chiap-thong-building-7773,https://i1.28hse.com/2022/09/202209081258593028311_large.jpg
Hang Shun Building,https://www.28hse.com/en/estate/detail/hang-shun-building-8285,https://i1.28hse.com/2022/09/20220908130237425836_large.jpg
Causeway Bay Mansion,https://www.28hse.com/en/estate/detail/causeway-bay-mansion-909,https://i1.28hse.com/2022/09/202209081307453732056_large.jpg
Wah Dat Building,https://www.28hse.com/en/estate/detail/wah-dat-building-5460,https://i1.28hse.com/2022/09/202209081244265083163_large.jpg
Wah Lee Building,https://www.28hse.com/en/estate/detail/wah-lee-building-691,https://i1.28hse.com/2022/09/202209081254192829480_large.jpg
Winsome House,https://www.28hse.com/en/estate/detail/winsome-house-8243,https://i1.28hse.com/2022/09/20220908130221723708_large.jpg
Parker's Court,https://www.28hse.com/en/estate/detail/parker-s-court-1111,https://i1.28hse.com/2022/09/202209081212397343158_large.jpg
Belcher Court,https://www.28hse.com/en/estate/detail/belcher-court-686,https://i1.28hse.com/2022/09/202209081254078994507_large.jpg
King Tak Terrace,https://www.28hse.com/en/estate/detail/king-tak-terrace-2319,https://i1.28hse.com/2022/09/20220908121958646547_large.jpg
Sheung Heu Building,https://www.28hse.com/en/estate/detail/sheung-heu-building-22460,https://i1.28hse.com/2022/09/202209081216317195894_large.jpg
13 Headland Road,https://www.28hse.com/en/estate/detail/13-headland-road-6299,https://i1.28hse.com/2022/09/202209081250116278193_large.jpg
Wai Cheong Building,https://www.28hse.com/en/estate/detail/wai-cheong-building-5534,https://i1.28hse.com/2022/09/202209081244522612638_large.jpg
168-172 Third Street,https://www.28hse.com/en/estate/detail/168-172-third-street-26958,https://i1.28hse.com/2022/09/202209081230452916717_large.jpg
Claymore Garden,https://www.28hse.com/en/estate/detail/claymore-garden-6861,https://i1.28hse.com/2022/09/202209081254072840104_large.jpg
Wing Sing Building,https://www.28hse.com/en/estate/detail/wing-sing-building-7930,https://i1.28hse.com/2022/09/202209081300087498932_large.jpg
Hyde Centre,https://www.28hse.com/en/estate/detail/hyde-centre-6317,https://i1.28hse.com/2022/09/202209081250196485818_large.jpg
LE PRIME OF LE PRESTIGE,https://www.28hse.com/en/estate/detail/le-prime-of-le-prestige-26143,https://i1.28hse.com/2022/09/202209081222097340131_large.jpg
The.Met.Bliss,https://www.28hse.com/en/estate/detail/the-met-bliss-8942,https://i1.28hse.com/2022/09/202209081307271921123_large.jpg
Anho House,https://www.28hse.com/en/estate/detail/anho-house-8837,https://i1.28hse.com/2022/09/202209081306402386050_large.jpg
The Valley View,https://www.28hse.com/en/estate/detail/the-valley-view-25999,https://i1.28hse.com/2022/09/20220908122030250609_large.jpg
Fung Yuen Building,https://www.28hse.com/en/estate/detail/fung-yuen-building-22249,https://i1.28hse.com/2022/09/202209081215263921112_large.jpg
Circle Court,https://www.28hse.com/en/estate/detail/circle-court-6483,https://i1.28hse.com/2022/09/202209081251287708794_large.jpg
Panorama Court,https://www.28hse.com/en/estate/detail/panorama-court-2038,https://i1.28hse.com/2022/09/202209081213462729616_large.jpg
Hillwood Court,https://www.28hse.com/en/estate/detail/hillwood-court-2962,https://i1.28hse.com/2022/09/202209081234194020120_large.jpg
Cliffview Mansions,https://www.28hse.com/en/estate/detail/cliffview-mansions-24133,https://i1.28hse.com/2022/09/202209081237477340579_large.jpg
Deltec Court,https://www.28hse.com/en/estate/detail/deltec-court-2310,https://i1.28hse.com/2022/09/202209081219325377390_large.jpg
Shan Tsui Court,https://www.28hse.com/en/estate/detail/shan-tsui-court-1253,https://i1.28hse.com/2022/09/202209081213277965198_large.jpg
Choi Ha Estate,https://www.28hse.com/en/estate/detail/choi-ha-estate-24159,https://i1.28hse.com/2022/09/202209081214068130781_large.jpg
Rejoice Court,https://www.28hse.com/en/estate/detail/rejoice-court-5379,https://i1.28hse.com/2022/09/202209081243513820862_large.jpg
Honiton Building,https://www.28hse.com/en/estate/detail/honiton-building-535,https://i1.28hse.com/2022/09/20220908124338372490_large.jpg
Juniper VIlla,https://www.28hse.com/en/estate/detail/juniper-villa-7043,https://i1.28hse.com/2022/09/202209081254478973186_large.jpg
192 Tung Choi Street,https://www.28hse.com/en/estate/detail/192-tung-choi-street-23830,https://i1.28hse.com/2022/09/202209081228164128005_large.jpg
Chun Fai Garden,https://www.28hse.com/en/estate/detail/chun-fai-garden-6195,https://i1.28hse.com/2022/09/202209081249293685099_large.jpg
 40 Tseuk Luk Street,https://www.28hse.com/en/estate/detail/40-tseuk-luk-street-27027,https://i1.28hse.com/2022/09/202209081231136888929_large.jpg
15 Grampian Road,https://www.28hse.com/en/estate/detail/15-grampian-road-23995,https://i1.28hse.com/2022/09/202209081229225465939_large.jpg
Hung Hom Estate,https://www.28hse.com/en/estate/detail/hung-hom-estate-25299,https://i1.28hse.com/2022/09/202209081256155590767_large.jpg
13 - 25 Ching Sau Lane,https://www.28hse.com/en/estate/detail/13-25-ching-sau-lane-26637,https://i1.28hse.com/2022/09/202209081226194409902_large.jpg
Happy Villa,https://www.28hse.com/en/estate/detail/happy-villa-26281,https://i1.28hse.com/2022/09/20220908122324137001_large.jpg
Melody Court,https://www.28hse.com/en/estate/detail/melody-court-22549,https://i1.28hse.com/2022/09/202209081216571041544_large.jpg
Hong Keung Court,https://www.28hse.com/en/estate/detail/hong-keung-court-2112,https://i1.28hse.com/2022/09/20220908121418723551_large.jpg
Yu Chau House,https://www.28hse.com/en/estate/detail/yu-chau-house-26568,https://i1.28hse.com/2022/09/202209081225478447823_large.jpg
South Ocean Building,https://www.28hse.com/en/estate/detail/south-ocean-building-7929,https://i1.28hse.com/2022/09/202209081300072182206_large.jpg
Taipan Court,https://www.28hse.com/en/estate/detail/taipan-court-25675,https://i1.28hse.com/2022/09/202209081306532238985_large.jpg
Lucky Building,https://www.28hse.com/en/estate/detail/lucky-building-6711,https://i1.28hse.com/2022/09/202209081253071497489_large.jpg
Chuen Fai Centre,https://www.28hse.com/en/estate/detail/chuen-fai-centre-5274,https://i1.28hse.com/2022/09/202209081243105072059_large.jpg
Hong Kong Garden,https://www.28hse.com/en/estate/detail/hong-kong-garden-489,https://i1.28hse.com/2022/09/202209081241222548783_large.jpg
Wai Yick Building,https://www.28hse.com/en/estate/detail/wai-yick-building-2199,https://i1.28hse.com/2022/09/202209081214505759984_large.jpg
The Legend,https://www.28hse.com/en/estate/detail/the-legend-1007,https://i1.28hse.com/2022/09/202209081212056775265_large.jpg
Tycoon Place,https://www.28hse.com/en/estate/detail/tycoon-place-4147,https://i1.28hse.com/2022/09/202209081237262274699_large.jpg
28 Mong Kok Road,https://www.28hse.com/en/estate/detail/28-mong-kok-road-24021,https://i1.28hse.com/2022/09/202209081229322141051_large.jpg
Shing On Building,https://www.28hse.com/en/estate/detail/shing-on-building-22514,https://i1.28hse.com/2022/09/20220908121648864516_large.jpg
Bohemian House,https://www.28hse.com/en/estate/detail/bohemian-house-8785,https://i1.28hse.com/2022/09/202209081306196931525_large.jpg
Hing Yip Apartments,https://www.28hse.com/en/estate/detail/hing-yip-apartments-25392,https://i1.28hse.com/2022/09/202209081257011624047_large.jpg
Tin Wan Court,https://www.28hse.com/en/estate/detail/tin-wan-court-26519,https://i1.28hse.com/2022/09/202209081225236382100_large.jpg
Tung Shan Terrace,https://www.28hse.com/en/estate/detail/tung-shan-terrace-24669,https://i1.28hse.com/2022/09/202209081246373804223_large.jpg
Allway Gardens,https://www.28hse.com/en/estate/detail/allway-gardens-4575,https://i1.28hse.com/2022/09/202209081240158833667_large.jpg
Hyde Tower,https://www.28hse.com/en/estate/detail/hyde-tower-2079,https://i1.28hse.com/2022/09/202209081214034099009_large.jpg
Celebrity Garden,https://www.28hse.com/en/estate/detail/celebrity-garden-2300,https://i1.28hse.com/2022/09/202209081218596260422_large.jpg
Tak Tin Estate,https://www.28hse.com/en/estate/detail/tak-tin-estate-24593,https://i1.28hse.com/2022/09/202209081243558904648_large.jpg
Repulse Bay Heights,https://www.28hse.com/en/estate/detail/repulse-bay-heights-25326,https://i1.28hse.com/2022/09/202209081256276380011_large.jpg
Fly Dragon Terrace,https://www.28hse.com/en/estate/detail/fly-dragon-terrace-8452,https://i1.28hse.com/2022/09/202209081303525607067_large.jpg
Emerald Ridge,https://www.28hse.com/en/estate/detail/emerald-ridge-26499,https://i1.28hse.com/2022/09/202209081225154848695_large.jpg
Dao Shing Building,https://www.28hse.com/en/estate/detail/dao-shing-building-7793,https://i1.28hse.com/2022/09/202209081259075635384_large.jpg
Twin Brook,https://www.28hse.com/en/estate/detail/twin-brook-26582,https://i1.28hse.com/2022/09/202209081225547071208_large.jpg
Sunshine Villa,https://www.28hse.com/en/estate/detail/sunshine-villa-26945,https://i1.28hse.com/2022/09/202209081230392944268_large.jpg
Birchwood Place,https://www.28hse.com/en/estate/detail/birchwood-place-807,https://i1.28hse.com/2022/09/202209081301078293933_large.jpg
The Zumurud,https://www.28hse.com/en/estate/detail/the-zumurud-8595,https://i1.28hse.com/2022/09/202209081304573509120_large.jpg
Man Kee Mansion,https://www.28hse.com/en/estate/detail/man-kee-mansion-2262,https://i1.28hse.com/2022/09/202209081217121370466_large.jpg
Prosperous Garden,https://www.28hse.com/en/estate/detail/prosperous-garden-2802,https://i1.28hse.com/2022/09/202209081233281879393_large.jpg
Belfran Peak,https://www.28hse.com/en/estate/detail/belfran-peak-22784,https://i1.28hse.com/2022/09/202209081217541334781_large.jpg
Kwan Yick Building Phase 3,https://www.28hse.com/en/estate/detail/kwan-yick-building-phase-3-5455,https://i1.28hse.com/2022/09/202209081244245340896_large.jpg
Lauren Court,https://www.28hse.com/en/estate/detail/lauren-court-2857,https://i1.28hse.com/2022/09/202209081233516279141_large.jpg
Choi Fai Estate,https://www.28hse.com/en/estate/detail/choi-fai-estate-25351,https://i1.28hse.com/2022/09/202209081256412922589_large.jpg
Shun Hing Building,https://www.28hse.com/en/estate/detail/shun-hing-building-5980,https://i1.28hse.com/2022/09/202209081248028156147_large.jpg
Lai Chi Kok Building,https://www.28hse.com/en/estate/detail/lai-chi-kok-building-6663,https://i1.28hse.com/2022/09/202209081252487644426_large.jpg
Man Yuen Building,https://www.28hse.com/en/estate/detail/man-yuen-building-2854,https://i1.28hse.com/2022/09/202209081233491071349_large.jpg
Hong King Building,https://www.28hse.com/en/estate/detail/hong-king-building-5333,https://i1.28hse.com/2022/09/202209081243324232338_large.jpg
Fu Tai Estate,https://www.28hse.com/en/estate/detail/fu-tai-estate-25247,https://i1.28hse.com/2022/09/202209081255516570318_large.jpg
The Waterside,https://www.28hse.com/en/estate/detail/the-waterside-4051,https://i1.28hse.com/2022/09/202209081236286155932_large.jpg
Full Harvest Building,https://www.28hse.com/en/estate/detail/full-harvest-building-670,https://i1.28hse.com/2022/09/202209081253038044317_large.jpg
Sing Hay Building,https://www.28hse.com/en/estate/detail/sing-hay-building-5639,https://i1.28hse.com/2022/09/202209081245354189679_large.jpg
The Portofino,https://www.28hse.com/en/estate/detail/the-portofino-5663,https://i1.28hse.com/2022/09/202209081245525570860_large.jpg
China Tower,https://www.28hse.com/en/estate/detail/china-tower-22765,https://i1.28hse.com/2022/09/202209081217498446940_large.jpg
Celestial Villa,https://www.28hse.com/en/estate/detail/celestial-villa-26910,https://i1.28hse.com/2022/09/20220908123027567356_large.jpg
Harvest Mansion,https://www.28hse.com/en/estate/detail/harvest-mansion-26805,https://i1.28hse.com/2022/09/202209081227337122934_large.jpg
Scenery Court,https://www.28hse.com/en/estate/detail/scenery-court-5051,https://i1.28hse.com/2022/09/20220908124147588551_large.jpg
Greenview Court,https://www.28hse.com/en/estate/detail/greenview-court-23087,https://i1.28hse.com/2022/09/202209081219275605095_large.jpg
Regent on The Park,https://www.28hse.com/en/estate/detail/regent-on-the-park-854,https://i1.28hse.com/2022/09/202209081304322559092_large.jpg
The Vantage,https://www.28hse.com/en/estate/detail/the-vantage-22928,https://i1.28hse.com/2022/09/202209081218386223391_large.jpg
Wai Fong Court,https://www.28hse.com/en/estate/detail/wai-fong-court-6675,https://i1.28hse.com/2022/09/202209081252531101221_large.jpg
Grande Monaco,https://www.28hse.com/en/estate/detail/grande-monaco-23630,https://i1.28hse.com/2022/09/202209081222147406461_large.jpg
Wah Fai House,https://www.28hse.com/en/estate/detail/wah-fai-house-627,https://i1.28hse.com/2022/09/20220908125000771626_large.jpg
Empire Building,https://www.28hse.com/en/estate/detail/empire-building-25523,https://i1.28hse.com/2022/09/202209081300385122497_large.jpg
79 Hollywood Road,https://www.28hse.com/en/estate/detail/79-hollywood-road-24074,https://i1.28hse.com/2022/09/202209081229475950347_large.jpg
York Place,https://www.28hse.com/en/estate/detail/york-place-5100,https://i1.28hse.com/2022/09/202209081242054526922_large.jpg
Prince Edward Park,https://www.28hse.com/en/estate/detail/prince-edward-park-2636,https://i1.28hse.com/2022/09/202209081232422295966_large.jpg
Pinnacle Building,https://www.28hse.com/en/estate/detail/pinnacle-building-7616,https://i1.28hse.com/2022/09/202209081257536562764_large.jpg
Minerva House,https://www.28hse.com/en/estate/detail/minerva-house-529,https://i1.28hse.com/2022/09/202209081243163387258_large.jpg
49 High Street,https://www.28hse.com/en/estate/detail/49-high-street-26982,https://i1.28hse.com/2022/09/202209081230548998262_large.jpg
PARK YOHO Milano,https://www.28hse.com/en/estate/detail/park-yoho-25641,https://i1.28hse.com/2022/08/202208081235595472180_large.jpg
Caine Mansion,https://www.28hse.com/en/estate/detail/caine-mansion-898,https://i1.28hse.com/2022/09/202209081307422485616_large.jpg
 Winners Lodge,https://www.28hse.com/en/estate/detail/winners-lodge-25028,https://i1.28hse.com/2022/09/202209081254496172864_large.jpg
47A Stubbs Road,https://www.28hse.com/en/estate/detail/47a-stubbs-road-26917,https://i1.28hse.com/2022/09/202209081230304021034_large.jpg
Fullic Court,https://www.28hse.com/en/estate/detail/fullic-court-2846,https://i1.28hse.com/2022/09/202209081233453918653_large.jpg
Dragon Villa,https://www.28hse.com/en/estate/detail/dragon-villa-4520,https://i1.28hse.com/2022/09/202209081240046339809_large.jpg
 Wing Yue Yuen Building,https://www.28hse.com/en/estate/detail/wing-yue-yuen-building-27119,https://i1.28hse.com/2022/09/202209081231521236146_large.jpg
Pak Far Building,https://www.28hse.com/en/estate/detail/pak-far-building-8348,https://i1.28hse.com/2022/09/202209081303031186945_large.jpg
Shun Ning Building,https://www.28hse.com/en/estate/detail/shun-ning-building-5629,https://i1.28hse.com/2022/09/202209081245326508814_large.jpg
45 Tai Po Road,https://www.28hse.com/en/estate/detail/45-tai-po-road-24059,https://i1.28hse.com/2022/09/202209081229473402983_large.jpg
Marina South,https://www.28hse.com/en/estate/detail/marina-south-8925,https://i1.28hse.com/2022/09/202209081307197433129_large.jpg
13 Prince's Terrace,https://www.28hse.com/en/estate/detail/13-prince-s-terrace-26607,https://i1.28hse.com/2022/09/202209081226084087186_large.jpg
37 Aberdeen Street,https://www.28hse.com/en/estate/detail/37-aberdeen-street-23804,https://i1.28hse.com/2022/09/202209081228043063868_large.jpg
The Giverny,https://www.28hse.com/en/estate/detail/the-giverny-5666,https://i1.28hse.com/2022/09/202209081245532712118_large.jpg
Yuk Ming Court,https://www.28hse.com/en/estate/detail/yuk-ming-court-4016,https://i1.28hse.com/2022/09/202209081236112004114_large.jpg
Koon Wah Building,https://www.28hse.com/en/estate/detail/koon-wah-building-5862,https://i1.28hse.com/2022/09/202209081247103266280_large.jpg
Hang Fu Building,https://www.28hse.com/en/estate/detail/hang-fu-building-8019,https://i1.28hse.com/2022/09/202209081300468573429_large.jpg
Grampian Gardens,https://www.28hse.com/en/estate/detail/grampian-gardens-25195,https://i1.28hse.com/2022/09/202209081255296287094_large.jpg
Wei King Building,https://www.28hse.com/en/estate/detail/wei-king-building-6763,https://i1.28hse.com/2022/09/202209081253292468088_large.jpg
ST. FRANCIS Mansion,https://www.28hse.com/en/estate/detail/st-francis-mansion-985,https://i1.28hse.com/2022/09/202209081308124346736_large.jpg
