Name,Estate,Photo
Coastal Skyline,https://www.28hse.com/en/estate/nt/tung-chung/4711_coastal-skyline,https://i1.28hse.com/2022/09/202209081241083446201_large.jpg
Manlai Court,https://www.28hse.com/en/estate/nt/tai-wai/4108_manlai-court,
Double Cove,https://www.28hse.com/en/estate/nt/ma-on-shan/7508_double-cove,https://i1.28hse.com/2022/09/202209081257071323592_large.jpg
New Kwai Fong Gardens,https://www.28hse.com/en/estate/nt/kwai-fong/4674_new-kwai-fong-gardens,https://i1.28hse.com/2022/09/202209081240548739063_large.jpg
Golf Parkview,https://www.28hse.com/en/estate/nt/sheung-shui/4220_golf-parkview,https://i1.28hse.com/2022/09/202209081237586101395_large.jpg
IndiHome,https://www.28hse.com/en/estate/nt/tsuen-wan/4572_indihome,https://i1.28hse.com/2022/09/20220908124014791837_large.jpg
Riviera Lodge,https://www.28hse.com/en/estate/nt/tai-po/6420_riviera-lodge,https://i1.28hse.com/2022/09/202209081251003594441_large.jpg
Park Belvedere,https://www.28hse.com/en/estate/nt/ma-on-shan/4056_park-belvedere,https://i1.28hse.com/2022/09/202209081236315544363_large.jpg
Siu Shan Court,https://www.28hse.com/en/estate/nt/tuen-mun/4449_siu-shan-court,https://i1.28hse.com/2022/09/202209081239342635683_large.jpg
Waldorf Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4485_waldorf-garden,https://i1.28hse.com/2022/09/202209081239508060508_large.jpg
Uptown,https://www.28hse.com/en/estate/nt/yuen-long/6210_uptown,https://i1.28hse.com/2022/09/202209081237196808117_large.jpg
Ming Nga Court,https://www.28hse.com/en/estate/nt/tai-po/4153_ming-nga-court,https://i1.28hse.com/2022/09/202209081237296868842_large.jpg
Nan Fung Plaza,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4006_nan-fung-plaza,https://i1.28hse.com/2022/09/202209081236051280231_large.jpg
Wing Fu Mansion,https://www.28hse.com/en/estate/nt/yuen-long/4327_wing-fu-mansion,https://i1.28hse.com/2022/09/202209081234092049321_large.jpg
Seaview Garden,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4504_seaview-garden,https://i1.28hse.com/2022/09/20220908121218574057_large.jpg
The Balmoral,https://www.28hse.com/en/estate/nt/tai-po/5719_the-balmoral,
The Aegean,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4510_the-aegean,https://i1.28hse.com/2022/09/20220908123958582979_large.jpg
Vision City,https://www.28hse.com/en/estate/nt/tsuen-wan/4625_vision-city,https://i1.28hse.com/2022/09/202209081240381534447_large.jpg
The Bloomsway,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/8681_the-bloomsway,https://i1.28hse.com/2022/09/202209081305314106917_large.jpg
Jubilee Garden,https://www.28hse.com/en/estate/nt/fotan/4084_jubilee-garden,https://i1.28hse.com/2022/09/202209081223597878977_large.jpg
ShatinPark,https://www.28hse.com/en/estate/nt/shatin/4118_shatinpark,https://i1.28hse.com/2022/09/202209081236596220045_large.jpg
KAM TAI COURT,https://www.28hse.com/en/estate/nt/ma-on-shan/4066_kam-tai-court,https://i1.28hse.com/2022/09/202209081236352108014_large.jpg
Bauhinia Garden,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4023_bauhinia-garden,https://i1.28hse.com/2022/09/202209081245215152432_large.jpg
Tung Chung Crescent,https://www.28hse.com/en/estate/nt/tung-chung/4713_tung-chung-crescent,https://i1.28hse.com/2022/09/20220908124110262683_large.jpg
Yan Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4018_yan-ming-court,https://i1.28hse.com/2022/09/202209081236121019396_large.jpg
Yue Tin Court,https://www.28hse.com/en/estate/nt/shatin/4092_yue-tin-court,https://i1.28hse.com/2022/09/202209081236477191131_large.jpg
Regency Park,https://www.28hse.com/en/estate/nt/kwai-chung/4675_regency-park,https://i1.28hse.com/2022/09/202209081240541385255_large.jpg
Noble Place,https://www.28hse.com/en/estate/nt/tuen-mun/4460_noble-place,https://i1.28hse.com/2022/09/202209081239392007482_large.jpg
Regentville,https://www.28hse.com/en/estate/nt/fan-ling/4174_regentville,https://i1.28hse.com/2022/09/202209081237362890083_large.jpg
Prima Villa,https://www.28hse.com/en/estate/nt/shatin/4081_prima-villa,https://i1.28hse.com/2022/09/202209081236424087929_large.jpg
Hong Kong Gold Coast,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4501_hong-kong-gold-coast,https://i1.28hse.com/2022/09/202209081239536097400_large.jpg
Vista Paradiso,https://www.28hse.com/en/estate/nt/ma-on-shan/4041_vista-paradiso,https://i1.28hse.com/2022/09/202209081236244278802_large.jpg
Hanford Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4447_hanford-garden,https://i1.28hse.com/2022/09/202209081239336604377_large.jpg
Belair Gardens,https://www.28hse.com/en/estate/nt/shatin/4088_belair-gardens,https://i1.28hse.com/2022/09/202209081236458722290_large.jpg
Marina Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4421_marina-garden,https://i1.28hse.com/2022/09/202209081239204716087_large.jpg
Po Sing Centre,https://www.28hse.com/en/estate/nt/kwai-chung/4684_po-sing-centre,https://i1.28hse.com/2022/09/202209081240596505042_large.jpg
Tierra Verde,https://www.28hse.com/en/estate/nt/tsing-yi/4650_tierra-verde,https://i1.28hse.com/2022/09/202209081240438983833_large.jpg
Glamour Garden,https://www.28hse.com/en/estate/nt/tai-wai/4247_glamour-garden,https://i1.28hse.com/2022/09/202209081238065837497_large.jpg
Victory Building,https://www.28hse.com/en/estate/nt/tuen-mun/6075_victory-building,https://i1.28hse.com/2022/09/202209081231415501795_large.jpg
Man Fung Building,https://www.28hse.com/en/estate/nt/yuen-long/4332_man-fung-building,https://i1.28hse.com/2022/09/202209081238451378277_large.jpg
Central Park Towers,https://www.28hse.com/en/estate/nt/tin-shui-wai/4377_central-park-towers,https://i1.28hse.com/2022/09/202209081239036469338_large.jpg
Covent Garden,https://www.28hse.com/en/estate/nt/yuen-long/5111_covent-garden,https://i1.28hse.com/2022/09/202209081242092959733_large.jpg
Hong Sing Garden,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4020_hong-sing-garden,https://i1.28hse.com/2022/09/202209081236138749649_large.jpg
Maritime Bay,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4011_maritime-bay,https://i1.28hse.com/2022/09/202209081236074483356_large.jpg
Park Nara,https://www.28hse.com/en/estate/nt/yuen-long/6090_park-nara,https://i1.28hse.com/2022/09/202209081248457356955_large.jpg
2GERHER,https://www.28hse.com/en/estate/nt/tuen-mun/8952_2gerher,
Trend Plaza,https://www.28hse.com/en/estate/nt/tuen-mun/4458_trend-plaza,https://i1.28hse.com/2022/09/2022090812393896824_large.jpg
Wonderland Villas,https://www.28hse.com/en/estate/nt/kwai-chung/4657_wonderland-villas,https://i1.28hse.com/2022/09/202209081240468684814_large.jpg
Eightland Gardens,https://www.28hse.com/en/estate/nt/tai-po/5563_eightland-gardens,https://i1.28hse.com/2022/09/2022090812450520313_large.jpg
Kwong Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4039_kwong-ming-court,https://i1.28hse.com/2022/09/20220908125804816541_large.jpg
Greenery Crest,https://www.28hse.com/en/estate/nt/cheung-chau/5493_greenery-crest,https://i1.28hse.com/2022/09/202209081244366460705_large.jpg
The Waterside,https://www.28hse.com/en/estate/nt/ma-on-shan/4051_the-waterside,https://i1.28hse.com/2022/09/202209081236286155932_large.jpg
Cheong Wai Mansion,https://www.28hse.com/en/estate/nt/kwai-chung/8067_cheong-wai-mansion,https://i1.28hse.com/2022/09/202209081238203880483_large.jpg
Lung Mun Oasis,https://www.28hse.com/en/estate/nt/tuen-mun/4467_lung-mun-oasis,https://i1.28hse.com/2022/09/202209081239426922667_large.jpg
Bayshore Towers,https://www.28hse.com/en/estate/nt/ma-on-shan/4042_bayshore-towers,https://i1.28hse.com/2022/09/20220908123624409955_large.jpg
Ka Shing Court,https://www.28hse.com/en/estate/nt/fan-ling/4182_ka-shing-court,https://i1.28hse.com/2022/09/202209081237403718924_large.jpg
Yan Shing Court,https://www.28hse.com/en/estate/nt/fan-ling/4177_yan-shing-court,https://i1.28hse.com/2022/09/202209081237385756938_large.jpg
Marbella,https://www.28hse.com/en/estate/nt/ma-on-shan/4053_marbella,https://i1.28hse.com/2022/09/202209081238293056260_large.jpg
Venice Gardens,https://www.28hse.com/en/estate/nt/tuen-mun/4472_venice-gardens,https://i1.28hse.com/2022/09/202209081239457367420_large.jpg
Lido Garden,https://www.28hse.com/en/estate/nt/tsuen-wan-sham-tseng/4542_lido-garden,https://i1.28hse.com/2022/09/20220908124009506346_large.jpg
Mayfair By The Sea,https://www.28hse.com/en/estate/nt/tai-po/8419_mayfair-by-the-sea,https://i1.28hse.com/2022/09/202209081303366333731_large.jpg
Sea Crest Villa,https://www.28hse.com/en/estate/nt/tsuen-wan-sham-tseng/4541_sea-crest-villa,https://i1.28hse.com/2022/09/202209081241195015558_large.jpg
Yuet Wu Villa,https://www.28hse.com/en/estate/nt/tuen-mun/4444_yuet-wu-villa,https://i1.28hse.com/2022/09/202209081239328542353_large.jpg
GoodRich Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4484_goodrich-garden,https://i1.28hse.com/2022/09/202209081239493996224_large.jpg
The Parkhill,https://www.28hse.com/en/estate/nt/yuen-long/8659_the-parkhill,https://i1.28hse.com/2022/09/202209081305225435521_large.jpg
New Town mansion,https://www.28hse.com/en/estate/nt/tuen-mun/4481_new-town-mansion,https://i1.28hse.com/2022/09/202209081239492925524_large.jpg
Royal Forest,https://www.28hse.com/en/estate/nt/shatin/5671_royal-forest,https://i1.28hse.com/2022/09/202209081245562744369_large.jpg
Melody Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4441_melody-garden,https://i1.28hse.com/2022/09/2022090812393088153_large.jpg
Lake Silver,https://www.28hse.com/en/estate/nt/ma-on-shan/4076_lake-silver,https://i1.28hse.com/2022/09/202209081236387351005_large.jpg
Carado Garden,https://www.28hse.com/en/estate/nt/tai-wai/4096_carado-garden,https://i1.28hse.com/2022/09/202209081236493509568_large.jpg
Emerald Green,https://www.28hse.com/en/estate/nt/yuen-long/5005_emerald-green,https://i1.28hse.com/2022/09/202209081241272354202_large.jpg
SheungShui Town Center,https://www.28hse.com/en/estate/nt/sheung-shui/4212_sheungshui-town-center,https://i1.28hse.com/2022/09/202209081237546021184_large.jpg
Manhattan Plaza,https://www.28hse.com/en/estate/nt/yuen-long/4267_manhattan-plaza,https://i1.28hse.com/2022/09/202209081238157696596_large.jpg
Villa Tiara,https://www.28hse.com/en/estate/nt/tuen-mun/4430_villa-tiara,https://i1.28hse.com/2022/09/20220908123925919470_large.jpg
Finery Park,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4015_finery-park,https://i1.28hse.com/2022/09/202209081236118483464_large.jpg
Ching Tai Court,https://www.28hse.com/en/estate/nt/tsing-yi/4658_ching-tai-court,https://i1.28hse.com/2022/09/202209081240464021518_large.jpg
Evergreen Court,https://www.28hse.com/en/estate/nt/tai-wo/4169_evergreen-court,https://i1.28hse.com/2022/09/202209081237334993885_large.jpg
Tsuen Tak Garden,https://www.28hse.com/en/estate/nt/tsuen-wan/4580_tsuen-tak-garden,https://i1.28hse.com/2022/09/202209081240181626403_large.jpg
Symphony Garden,https://www.28hse.com/en/estate/nt/yuen-long/4385_symphony-garden,https://i1.28hse.com/2022/09/202209081239053963461_large.jpg
Seaview Crescent,https://www.28hse.com/en/estate/nt/tung-chung/4712_seaview-crescent,https://i1.28hse.com/2022/09/20220908124110592154_large.jpg
Avon Park,https://www.28hse.com/en/estate/nt/fan-ling/4178_avon-park,https://i1.28hse.com/2022/09/202209081237383161680_large.jpg
Hilton Plaza,https://www.28hse.com/en/estate/nt/shatin/4095_hilton-plaza,https://i1.28hse.com/2022/09/202209081236492069811_large.jpg
Pristine Villa,https://www.28hse.com/en/estate/nt/tai-wai/6041_pristine-villa,
Alpine Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4439_alpine-garden,https://i1.28hse.com/2022/09/202209081239293526594_large.jpg
Serenity Place,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4008_serenity-place,https://i1.28hse.com/2022/09/202209081236064730787_large.jpg
Tin Shing Court,https://www.28hse.com/en/estate/nt/tin-shui-wai/4371_tin-shing-court,https://i1.28hse.com/2022/09/202209081239018715724_large.jpg
Palatial Coast,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4502_palatial-coast,https://i1.28hse.com/2022/09/202209081239537278271_large.jpg
Beverly Garden,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4022_beverly-garden,https://i1.28hse.com/2022/09/202209081236145285767_large.jpg
Tsuen King Garden,https://www.28hse.com/en/estate/nt/tsuen-wan/4574_tsuen-king-garden,https://i1.28hse.com/2022/09/202209081240156637184_large.jpg
Avignon,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/6011_avignon,https://i1.28hse.com/2022/09/202209081248142842072_large.jpg
Highland Park,https://www.28hse.com/en/estate/nt/kwai-chung/4669_highland-park,https://i1.28hse.com/2022/09/202209081240517369380_large.jpg
Kam Fung Court,https://www.28hse.com/en/estate/nt/ma-on-shan/4054_kam-fung-court,https://i1.28hse.com/2022/09/202209081236301975930_large.jpg
Goodview Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4419_goodview-garden,https://i1.28hse.com/2022/09/202209081239194917449_large.jpg
Grand Horizon,https://www.28hse.com/en/estate/nt/tsing-yi/4653_grand-horizon,https://i1.28hse.com/2022/09/20220908124044103262_large.jpg
Wo Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4069_wo-ming-court,https://i1.28hse.com/2022/09/202209081236352622409_large.jpg
Emerald Bay,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/23176_emerald-bay,
Kin Fai Building,https://www.28hse.com/en/estate/nt/yuen-long/5079_kin-fai-building,https://i1.28hse.com/2022/09/202209081241554188555_large.jpg
Villa Esplanada,https://www.28hse.com/en/estate/nt/tsing-yi/4651_villa-esplanada,https://i1.28hse.com/2022/09/202209081240448441474_large.jpg
The Pavilia Bay,https://www.28hse.com/en/estate/nt/tsuen-wan/22100_the-pavilia-bay,https://i1.28hse.com/2022/09/202209081214586389645_large.jpg
Yee Fung Garden,https://www.28hse.com/en/estate/nt/yuen-long/4273_yee-fung-garden,https://i1.28hse.com/2022/09/202209081238184072296_large.jpg
Riva,https://www.28hse.com/en/estate/nt/yuen-long/7707_riva,https://i1.28hse.com/2022/09/202209081258295369304_large.jpg
Kingston Terrace,https://www.28hse.com/en/estate/nt/tuen-mun/5342_kingston-terrace,https://i1.28hse.com/2022/09/202209081243352102656_large.jpg
Grand Regentville,https://www.28hse.com/en/estate/nt/fan-ling/4176_grand-regentville,
Green Leaves Garden,https://www.28hse.com/en/estate/nt/shatin/4125_green-leaves-garden,https://i1.28hse.com/2022/09/202209081237032862470_large.jpg
Cheong Wah Building,https://www.28hse.com/en/estate/nt/tsuen-wan/5674_cheong-wah-building,https://i1.28hse.com/2022/09/202209081249597537825_large.jpg
Tai Hang Building,https://www.28hse.com/en/estate/nt/yuen-long/6226_tai-hang-building,https://i1.28hse.com/2022/09/202209081249423407496_large.jpg
New Haven,https://www.28hse.com/en/estate/nt/tsuen-wan/4583_new-haven,https://i1.28hse.com/2022/09/202209081240208494028_large.jpg
Garden Rivera,https://www.28hse.com/en/estate/nt/shatin/4107_garden-rivera,https://i1.28hse.com/2022/09/202209081236557870691_large.jpg
Twin Regency,https://www.28hse.com/en/estate/nt/yuen-long/8780_twin-regency,https://i1.28hse.com/2022/09/202209081306173919112_large.jpg
Beneville,https://www.28hse.com/en/estate/nt/tuen-mun/4410_beneville,https://i1.28hse.com/2022/09/202209081239141108126_large.jpg
GreenView,https://www.28hse.com/en/estate/nt/tuen-mun/5414_greenview,https://i1.28hse.com/2022/09/202209081256018873878_large.jpg
New Town Plaza,https://www.28hse.com/en/estate/nt/shatin/4098_new-town-plaza,https://i1.28hse.com/2022/09/202209081236501105771_large.jpg
Siu Lun Court,https://www.28hse.com/en/estate/nt/tuen-mun/4453_siu-lun-court,https://i1.28hse.com/2022/09/2022090812393660958_large.jpg
Tin Chung Court,https://www.28hse.com/en/estate/nt/tin-shui-wai/4376_tin-chung-court,https://i1.28hse.com/2022/09/20220908123903532684_large.jpg
The Visionary,https://www.28hse.com/en/estate/nt/tung-chung/8256_the-visionary,https://i1.28hse.com/2022/09/202209081302273885610_large.jpg
GreenPark Villa,https://www.28hse.com/en/estate/nt/sheung-shui/4223_greenpark-villa,https://i1.28hse.com/2022/09/202209081238005428963_large.jpg
Tsuen Wan Garden,https://www.28hse.com/en/estate/nt/tsuen-wan/4626_tsuen-wan-garden,https://i1.28hse.com/2022/09/202209081240382263924_large.jpg
Venice Garden,https://www.28hse.com/en/estate/nt/sheung-shui/4233_venice-garden,https://i1.28hse.com/2022/09/202209081239457367420_large.jpg
Villa Athena,https://www.28hse.com/en/estate/nt/ma-on-shan/4044_villa-athena,https://i1.28hse.com/2022/09/202209081236251779166_large.jpg
The apex,https://www.28hse.com/en/estate/nt/kwai-chung/4678_the-apex,https://i1.28hse.com/2022/09/20220908124055285406_large.jpg
The Regent,https://www.28hse.com/en/estate/nt/tai-po/22902_the-regent,https://i1.28hse.com/2022/09/202209081218317736477_large.jpg
Choi Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4034_choi-ming-court,https://i1.28hse.com/2022/09/202209081236193603220_large.jpg
Metro Town,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4012_metro-town,https://i1.28hse.com/2022/09/202209081236081959330_large.jpg
The Dynasty,https://www.28hse.com/en/estate/nt/tsuen-wan/4635_the-dynasty,https://i1.28hse.com/2022/09/202209081240426307649_large.jpg
Elegance Garden,https://www.28hse.com/en/estate/nt/tai-po/4168_elegance-garden,https://i1.28hse.com/2022/09/20220908123733446700_large.jpg
Shing Fat Building,https://www.28hse.com/en/estate/nt/yuen-long/6441_shing-fat-building,https://i1.28hse.com/2022/09/202209081251102643878_large.jpg
Fu Ning Garden,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4021_fu-ning-garden,https://i1.28hse.com/2022/09/202209081236148985029_large.jpg
Well On Garden,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4013_well-on-garden,https://i1.28hse.com/2022/09/202209081236093814993_large.jpg
Grandeur Garden,https://www.28hse.com/en/estate/nt/tai-wai/4097_grandeur-garden,https://i1.28hse.com/2022/09/202209081246125836798_large.jpg
Mei Chung Court,https://www.28hse.com/en/estate/nt/tai-wai/4113_mei-chung-court,
Serene garden,https://www.28hse.com/en/estate/nt/tsing-yi/4686_serene-garden,https://i1.28hse.com/2022/09/202209081240595182121_large.jpg
Horizon Place,https://www.28hse.com/en/estate/nt/kwai-chung/4670_horizon-place,https://i1.28hse.com/2022/09/202209081240525843371_large.jpg
Woodland Crest,https://www.28hse.com/en/estate/nt/sheung-shui/4211_woodland-crest,https://i1.28hse.com/2022/09/202209081237548877149_large.jpg
Greenview Terrace,https://www.28hse.com/en/estate/nt/tsuen-wan/4624_greenview-terrace,https://i1.28hse.com/2022/09/202209081240376846355_large.jpg
Corinthia by the Sea,https://www.28hse.com/en/estate/nt/tseung-kwan-o/8560_corinthia-by-the-sea,https://i1.28hse.com/2022/09/202209081304405567155_large.jpg
Noble Hill,https://www.28hse.com/en/estate/nt/sheung-shui/4213_noble-hill,https://i1.28hse.com/2022/09/202209081237555219597_large.jpg
Royal Green,https://www.28hse.com/en/estate/nt/sheung-shui/4210_royal-green,https://i1.28hse.com/2022/09/202209081237532490946_large.jpg
Lung Fung Garden,https://www.28hse.com/en/estate/nt/sheung-shui/4215_lung-fung-garden,https://i1.28hse.com/2022/09/202209081237554556710_large.jpg
The Pinnacle,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4024_the-pinnacle,https://i1.28hse.com/2022/09/202209081236156958625_large.jpg
Ori,https://www.28hse.com/en/estate/nt/tuen-mun/8856_ori,https://i1.28hse.com/2022/09/202209081243056580829_large.jpg
Plover Cove Garden,https://www.28hse.com/en/estate/nt/tai-po/4164_plover-cove-garden,https://i1.28hse.com/2022/09/202209081237336245093_large.jpg
Wai Fat Building,https://www.28hse.com/en/estate/nt/yuen-long/4328_wai-fat-building,https://i1.28hse.com/2022/09/202209081250014493997_large.jpg
Mayfair By The Sea 8,https://www.28hse.com/en/estate/nt/tai-po/22907_mayfair-by-the-sea-8,https://i1.28hse.com/2022/09/202209081218334213767_large.jpg
Choi Po Court,https://www.28hse.com/en/estate/nt/sheung-shui/4216_choi-po-court,https://i1.28hse.com/2022/09/202209081237563933788_large.jpg
Skyline Plaza,https://www.28hse.com/en/estate/nt/tsuen-wan/4598_skyline-plaza,https://i1.28hse.com/2022/09/202209081240258495907_large.jpg
Forward Mansion,https://www.28hse.com/en/estate/nt/tuen-mun/6302_forward-mansion,https://i1.28hse.com/2022/09/202209081250122718874_large.jpg
The Parkside,https://www.28hse.com/en/estate/nt/tseung-kwan-o/8533_the-parkside,https://i1.28hse.com/2022/09/202209081304296035478_large.jpg
Parc Royale,https://www.28hse.com/en/estate/nt/tai-wai/4127_parc-royale,https://i1.28hse.com/2022/09/20220908123704841021_large.jpg
Sun Kwai Hing Gardens,https://www.28hse.com/en/estate/nt/kwai-chung/4680_sun-kwai-hing-gardens,
Nerine Cove,https://www.28hse.com/en/estate/nt/tuen-mun/4415_nerine-cove,https://i1.28hse.com/2022/09/202209081239175259569_large.jpg
Ma On Shan Centre,https://www.28hse.com/en/estate/nt/ma-on-shan/4046_ma-on-shan-centre,https://i1.28hse.com/2022/09/202209081236266401338_large.jpg
Po Nga Court,https://www.28hse.com/en/estate/nt/tai-wo/4136_po-nga-court,https://i1.28hse.com/2022/09/202209081237193404607_large.jpg
Symphony Bay,https://www.28hse.com/en/estate/nt/sai-kung/4025_symphony-bay,https://i1.28hse.com/2022/09/202209081236161531451_large.jpg
Belair Monte,https://www.28hse.com/en/estate/nt/fan-ling/4175_belair-monte,https://i1.28hse.com/2022/09/202209081237377254244_large.jpg
Yat Nga Court,https://www.28hse.com/en/estate/nt/tai-po/4198_yat-nga-court,https://i1.28hse.com/2022/09/202209081237477659094_large.jpg
Tivoli Garden,https://www.28hse.com/en/estate/nt/tsing-yi/4659_tivoli-garden,https://i1.28hse.com/2022/09/202209081240475969639_large.jpg
Kam Hay Court,https://www.28hse.com/en/estate/nt/ma-on-shan/4058_kam-hay-court,
Monte Vista,https://www.28hse.com/en/estate/nt/ma-on-shan/4048_monte-vista,https://i1.28hse.com/2022/09/202209081236273409219_large.jpg
Ching Nga Court,https://www.28hse.com/en/estate/nt/tsing-yi/4681_ching-nga-court,https://i1.28hse.com/2022/09/202209081240573300557_large.jpg
Siu Kwai Court,https://www.28hse.com/en/estate/nt/tuen-mun/4464_siu-kwai-court,https://i1.28hse.com/2022/09/202209081239413114135_large.jpg
UpTown Plaza,https://www.28hse.com/en/estate/nt/tai-po/4135_uptown-plaza,https://i1.28hse.com/2022/09/202209081237196808117_large.jpg
Kam Lung Mansion,https://www.28hse.com/en/estate/nt/yuen-long/4306_kam-lung-mansion,https://i1.28hse.com/2022/09/202209081238341431140_large.jpg
The Papillons,https://www.28hse.com/en/estate/nt/tseung-kwan-o/8909_the-papillons,https://i1.28hse.com/2022/09/202209081307122724409_large.jpg
Brilliant Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4428_brilliant-garden,https://i1.28hse.com/2022/09/202209081239245233459_large.jpg
Po Fat Building,https://www.28hse.com/en/estate/nt/yuen-long/6244_po-fat-building,https://i1.28hse.com/2022/09/202209081214158024648_large.jpg
Silversands,https://www.28hse.com/en/estate/nt/ma-on-shan/23586_silversands,https://i1.28hse.com/2022/09/20220908122201221438_large.jpg
EverGreen Place,https://www.28hse.com/en/estate/nt/yuen-long/4280_evergreen-place,https://i1.28hse.com/2022/09/202209081238222107408_large.jpg
Kam Men Mansion,https://www.28hse.com/en/estate/nt/tuen-mun/6059_kam-men-mansion,https://i1.28hse.com/2022/09/202209081248335371818_large.jpg
Greenland Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4431_greenland-garden,https://i1.28hse.com/2022/09/202209081239264617877_large.jpg
GreenView Garden,https://www.28hse.com/en/estate/nt/tai-wai/4114_greenview-garden,https://i1.28hse.com/2022/09/202209081255154383126_large.jpg
World-Wide Gardens,https://www.28hse.com/en/estate/nt/tai-wai/4120_world-wide-gardens,https://i1.28hse.com/2022/09/202209081237003980287_large.jpg
Po Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/5004_po-ming-court,https://i1.28hse.com/2022/09/202209081241273276856_large.jpg
Granville Garden,https://www.28hse.com/en/estate/nt/tai-wai/4100_granville-garden,https://i1.28hse.com/2022/09/202209081236527883211_large.jpg
Golden Lion Garden,https://www.28hse.com/en/estate/nt/tai-wai/4094_golden-lion-garden,https://i1.28hse.com/2022/09/202209081236487747246_large.jpg
Jade Plaza,https://www.28hse.com/en/estate/nt/tai-po/4204_jade-plaza,https://i1.28hse.com/2022/09/202209081240414738381_large.jpg
Greenery Plaza,https://www.28hse.com/en/estate/nt/tai-po/4200_greenery-plaza,https://i1.28hse.com/2022/09/202209081237486755688_large.jpg
Beauty Court,https://www.28hse.com/en/estate/nt/yuen-long/4353_beauty-court,https://i1.28hse.com/2022/09/202209081236355443249_large.jpg
Fung Ting Court,https://www.28hse.com/en/estate/nt/yuen-long/6016_fung-ting-court,https://i1.28hse.com/2022/09/202209081248175955955_large.jpg
Tsuen Fung Centre,https://www.28hse.com/en/estate/nt/tsuen-wan/4602_tsuen-fung-centre,https://i1.28hse.com/2022/09/202209081240278156450_large.jpg
Harvest Garden,https://www.28hse.com/en/estate/nt/tuen-mun/4423_harvest-garden,https://i1.28hse.com/2022/09/202209081239224071757_large.jpg
Fanling Town Center,https://www.28hse.com/en/estate/nt/fan-ling/4173_fanling-town-center,https://i1.28hse.com/2022/09/202209081237365907246_large.jpg
King Ming Court,https://www.28hse.com/en/estate/nt/tseung-kwan-o/4032_king-ming-court,https://i1.28hse.com/2022/09/202209081236192257629_large.jpg
Palm Cove,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4420_palm-cove,https://i1.28hse.com/2022/09/202209081239198163299_large.jpg
Hibiscus Park,https://www.28hse.com/en/estate/nt/kwai-fong/4689_hibiscus-park,https://i1.28hse.com/2022/09/202209081241007245798_large.jpg
Ching Wah Court,https://www.28hse.com/en/estate/nt/tsing-yi/4664_ching-wah-court,https://i1.28hse.com/2022/09/202209081240496537610_large.jpg
The Hillgrove,https://www.28hse.com/en/estate/nt/tuen-mun-castle-peak-road/4503_the-hillgrove,
Victory Garden,https://www.28hse.com/en/estate/nt/kwai-chung/5903_victory-garden,https://i1.28hse.com/2022/09/202209081247255147314_large.jpg
Casa De Oro,https://www.28hse.com/en/estate/nt/yuen-long/4282_casa-de-oro,https://i1.28hse.com/2022/09/202209081238233035358_large.jpg
Hill Paramount,https://www.28hse.com/en/estate/nt/tai-wai/5350_hill-paramount,https://i1.28hse.com/2022/09/202209081243382572395_large.jpg
Fortune House,https://www.28hse.com/en/estate/nt/fan-ling/4194_fortune-house,https://i1.28hse.com/2022/09/202209081249274661309_large.jpg
Recours La Serre,https://www.28hse.com/en/estate/nt/yuen-long/4274_recours-la-serre,https://i1.28hse.com/2022/09/202209081238193254987_large.jpg
Kwai Yin Court,https://www.28hse.com/en/estate/nt/kwai-chung/4663_kwai-yin-court,https://i1.28hse.com/2022/09/202209081240495758141_large.jpg
Ka Tin Court,https://www.28hse.com/en/estate/nt/tai-wai/4129_ka-tin-court,
