Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,CNAME,CNAME_S,ENAME,REGION
9/9/2021,Sai Wan Ho,Grand Promenade,12.5,TOWER 1 4#/F Room G,4,TOWER 1,G,674,東區,东区,EASTERN,HK
9/9/2021,Chai Wan,Island Resort,14,TOWER 6 5#/F Room A,5,TOWER 6,A,1044,東區,东区,EASTERN,HK
9/9/2021,Tai Hang,Illumination Terrace,18,BLOCK 2 3#/F Room B,3,BLOCK 2,B,989,灣仔區,湾仔区,WAN CHAI,HK
9/9/2021,Kennedy Town,The Merton,10.62,BLOCK 2 9/F Room F,9,BLOCK 2,F,638,中西區,中西区,CENTRAL & WESTERN,HK
9/9/2021,North Point,The Harbourside,6.6,7/F Room B,7,,B,494,油尖旺區,油尖旺区,YAU TSIM MONG,KL
9/9/2021,Tin Hau,Victoria Centre,18,BLOCK 2 3#/F Room A,3,BLOCK 2,A,1176,東區,东区,EASTERN,HK
9/9/2021,Sai Ying Pun,Island Crest,16.2,TOWER 1 4#/F Room G,4,TOWER 1,G,752,中西區,中西区,CENTRAL & WESTERN,HK
9/9/2021,North Point,Novum Point,7.76,2#/F Room B,2,,B,288,東區,东区,EASTERN,HK
9/9/2021,Taikoo Shing,TaiKoo Shing,13.2,PO ON 9/F Room C,9,PO ON,C,800,東區,东区,EASTERN,HK
8/9/2021,Sai Ying Pun,Two Artlane,7.57,2#/F Room J,2,,J,244,中西區,中西区,CENTRAL & WESTERN,HK
8/9/2021,Happy Valley,Village Tower,1.85,1#/F Room B,1,,B,1050,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,Shaukeiwan,Tung Tao Court,6.05,BLOCK A 2#/F Room 3,2,BLOCK A,3,524,東區,东区,EASTERN,HK
8/9/2021,Wan Chai,Mountain View Mansion,5.15,1#/F Room C,1,,C,342,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,Kennedy Town,One South Lane,6.05,2#/F Room 05,2,,5,213,中西區,中西区,CENTRAL & WESTERN,HK
8/9/2021,Fortress Hill,Sea Breeze Court,9.8,3/F Room D,3,,D,703,東區,东区,EASTERN,HK
8/9/2021,Tai Hang,Illumination Terrace,11.28,BLOCK 2 1#/F Room E,1,BLOCK 2,E,769,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,South Horizons,South Horizons,10.16,TOWER 13 1#/F Room F,1,TOWER 13,F,787,南區,南区,SOUTHERN,HK
8/9/2021,Sai Wan Ho,18 Upper East,7.33,3#/F Room D,3,,D,494,東區,东区,EASTERN,HK
8/9/2021,Wong Chuk Hang,Marinella,43,TOWER 9 1#/F Room A,1,TOWER 9,A,1593,南區,南区,SOUTHERN,HK
8/9/2021,Sai Ying Pun,Kwong Fung Terrace,6,TOWER 2 1#/F Room C,1,TOWER 2,C,654,中西區,中西区,CENTRAL & WESTERN,HK
8/9/2021,Tai Tam,Pacific View,41.8,BLOCK 4 2#/F Room A,2,BLOCK 4,A,2054,南區,南区,SOUTHERN,HK
8/9/2021,Taikoo Shing,TaiKoo Shing,13.15,TIEN SING 6/F Room H,6,TIEN SING,H,675,東區,东区,EASTERN,HK
8/9/2021,Aberdeen,Aberdeen Centre,12.8,BLOCK T 1#/F Room 1,1,BLOCK T,1,915,南區,南区,SOUTHERN,HK
8/9/2021,Southern District,Residence Bel-Air,15.65,BEL-AIR ON THE PEAK TOWER 9 2#/F Room B,2,BEL-AIR ON THE PEAK TOWER 9,B,825,南區,南区,SOUTHERN,HK
8/9/2021,Wan Chai,Lee Loy Building,3,2#/F Room C,2,,C,302,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,Kennedy Town,Manhattan Heights,13.3,3#/F Room D,3,,D,699,荃灣區,荃湾区,TSUEN WAN,NTW
8/9/2021,Chai Wan,Sun Tak House,4.8,5/F Room D,5,,D,568,東區,东区,EASTERN,HK
8/9/2021,Shaukeiwan,Tung Tao Court,7.7,BLOCK A 3#/F Room 6,3,BLOCK A,6,717,東區,东区,EASTERN,HK
8/9/2021,Causeway Bay,Keswick Court,8.2,2#/F Room A,2,,A,685,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,Western mid-levels,Primrose Court,14.9,9/F Room B,9,,B,804,中西區,中西区,CENTRAL & WESTERN,HK
8/9/2021,South Horizons,South Horizons,20.4,TOWER 13A 3#/F Room G,3,TOWER 13A,G,1105,南區,南区,SOUTHERN,HK
8/9/2021,Wan Chai,Kin Lee Building,6,BLOCK A 5/F Room A3,5,BLOCK A,A3,472,灣仔區,湾仔区,WAN CHAI,HK
8/9/2021,Chai Wan,Cheerful Garden,5,BLOCK 1 1/F Room G,1,BLOCK 1,G,701,東區,东区,EASTERN,HK
8/9/2021,Taikoo Shing,TaiKoo Shing,13.8,YIU SING 6/F Room B,6,YIU SING,B,757,東區,东区,EASTERN,HK
8/9/2021,North Point,Ka Wai Building,4.98,BLOCK B 8/F Room B5,8,BLOCK B,B5,335,東區,东区,EASTERN,HK
8/9/2021,Pok Fu Lam,Chi Fu Fa Yuen,7,BLOCK H-18 1#/F Room E,1,BLOCK H-18,E,518,南區,南区,SOUTHERN,HK
8/9/2021,Aberdeen,Ka Lung Court,6.05,BLOCK C 1#/F Room 10,1,BLOCK C,10,515,南區,南区,SOUTHERN,HK
8/9/2021,Taikoo Shing,TaiKoo Shing,15,YEN KUNG 7/F Room E,7,YEN KUNG,E,843,東區,东区,EASTERN,HK
8/9/2021,North Point,TeemKo Court,3.98,2/F Room A,2,,A,335,東區,东区,EASTERN,HK
7/9/2021,Sai Ying Pun,Two Artlane,9.56,3#/F Room F,3,,F,282,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Shaukeiwan,Metro Hermitage,5.7,2#/F Room A,2,,A,408,東區,东区,EASTERN,HK
7/9/2021,Chai Wan,Greenwood Terrace,8.85,TOWER 6 1#/F Room F,1,TOWER 6,F,875,東區,东区,EASTERN,HK
7/9/2021,Shaukeiwan,Lime GALA,6.25,TOWER 1B 1#/F Room H,1,TOWER 1B,H,290,東區,东区,EASTERN,HK
7/9/2021,Wan Chai,Vincent Mansion,4.8,HIGH BLOCK 1/F Room C,1,HIGH BLOCK,C,350,灣仔區,湾仔区,WAN CHAI,HK
7/9/2021,Western mid-levels,The Grand Panorama,23,BLOCK 2 1#/F Room D,1,BLOCK 2,D,1295,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Shaukeiwan,Aldrich Garden,7.48,BLOCK 1 1#/F Room E,1,BLOCK 1,E,764,東區,东区,EASTERN,HK
7/9/2021,Sai Ying Pun,Connaught Garden,8.6,BLOCK 1 3#/F Room B,3,BLOCK 1,B,442,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Chai Wan,Island Resort,12,TOWER 2 3#/F Room D,3,TOWER 2,D,856,東區,东区,EASTERN,HK
7/9/2021,Sheung Wan,Rich View Terrace,7.8,2#/F Room D,2,,D,545,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Kennedy Town,Academic Terrace,9.3,BLOCK III 6/F Room A,6,BLOCK III,A,620,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Quarry Bay,Kornhill,11.14,BLOCK K 2/F Room 7,2,BLOCK K,7,746,東區,东区,EASTERN,HK
7/9/2021,Chai Wan,Yen Lok Building,4.72,BLOCK B 9/F Room Y,9,BLOCK B,Y,480,東區,东区,EASTERN,HK
7/9/2021,Pok Fu Lam,Pokfulam Gardens,10,BLOCK 2 2/F Room E,2,BLOCK 2,E,833,南區,南区,SOUTHERN,HK
7/9/2021,North Point,Yalford Building,6.6,1#/F Room D,1,,D,504,東區,东区,EASTERN,HK
7/9/2021,Sai Wan Ho,Tai On Building,4.15,9/F Room 66,9,,66,465,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,North Point,City Garden,14,BLOCK 4 4/F Room E,4,BLOCK 4,E,980,東區,东区,EASTERN,HK
7/9/2021,Sai Ying Pun,Kensington Hill,21.38,1#/F Room B,1,,B,804,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Happy Valley,Panny Court,9.9,5/F Room C,5,,C,704,灣仔區,湾仔区,WAN CHAI,HK
7/9/2021,Chai Wan,Yee Tsui Court,6.5,CHEONG YEE HOUSE--BLOCK A 2#/F Room 2,2,CHEONG YEE HOUSE--BLOCK A,2,588,東區,东区,EASTERN,HK
7/9/2021,Western mid-levels,Peaksville,10.3,BLOCK 2 6/F Room A,6,BLOCK 2,A,540,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Kennedy Town,60 Victoria Road,9.48,5/F Room B,5,,B,633,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Tin Hau,Supernova Stand,6.42,7/F Room C,7,,C,518,東區,东区,EASTERN,HK
7/9/2021,Baguio Villa,Baguio Villa,17.78,BLOCK 26 2#/F Room A,2,BLOCK 26,A,1135,南區,南区,SOUTHERN,HK
7/9/2021,Sai Wan Ho,Lei King Wan,9.7,SITE C YEE YUN MANSION 8/F Room C,8,SITE C YEE YUN MANSION,C,577,東區,东区,EASTERN,HK
7/9/2021,Mid-Levels,Hillsborough Court,38,TOWER 1 2#/F Room A,2,TOWER 1,A,1369,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Kennedy Town,Harbour View Garden,9.38,TOWER III 3#/F Room A,3,TOWER III,A,539,中西區,中西区,CENTRAL & WESTERN,HK
7/9/2021,Quarry Bay,Kornhill,10,BLOCK E 6/F Room 5,6,BLOCK E,5,748,東區,东区,EASTERN,HK
7/9/2021,Ap Lei Chau,Marina Habitat,7.5,TOWER 2 1#/F Room B,1,TOWER 2,B,561,南區,南区,SOUTHERN,HK
7/9/2021,South Horizons,South Horizons,9.59,TOWER 25 3#/F Room A,3,TOWER 25,A,663,南區,南区,SOUTHERN,HK
7/9/2021,Happy Valley,Way Man Court,1.8,2#/F Room B,2,,B,1094,灣仔區,湾仔区,WAN CHAI,HK
7/9/2021,Taikoo Shing,TaiKoo Shing,12.95,NAN SHAN 2#/F Room G,2,NAN SHAN,G,675,東區,东区,EASTERN,HK
7/9/2021,Aberdeen,Aberdeen Centre,6,BLOCK H 5/F Room 3,5,BLOCK H,3,534,南區,南区,SOUTHERN,HK
6/9/2021,Chai Wan,Walton Estate,5.9,TOWER IV 1#/F Room D,1,TOWER IV,D,517,東區,东区,EASTERN,HK
6/9/2021,Tai Hang,Yukon Heights,18.5,1#/F Room A,1,,A,1180,灣仔區,湾仔区,WAN CHAI,HK
6/9/2021,Sai Wan Ho,Tung Hei Court,0.7,YIU HEI HOUSE--BLOCK D 1#/F Room 10,1,YIU HEI HOUSE--BLOCK D,10,834,東區,东区,EASTERN,HK
6/9/2021,Aberdeen,South Coast,5.55,1#/F Room B,1,,B,255,南區,南区,SOUTHERN,HK
6/9/2021,Taikoo Shing,TaiKoo Shing,14.6,TAI SHAN 1#/F Room B,1,TAI SHAN,B,816,東區,东区,EASTERN,HK
6/9/2021,Chai Wan,Island Resort,9.75,TOWER 9 4#/F Room E,4,TOWER 9,E,721,東區,东区,EASTERN,HK
6/9/2021,North Point,Bedford Gardens,7.2,HUNG FOOK COURT 9/F Room F,9,HUNG FOOK COURT,F,630,東區,东区,EASTERN,HK
6/9/2021,Stanley,Lung Tak Court,7.4,BLOCK A 4/F Room 4,4,BLOCK A,4,698,南區,南区,SOUTHERN,HK
6/9/2021,Heng Fa Chuen,Heng Fa Chuen,8.5,BLOCK 24 1#/F Room 4,1,BLOCK 24,4,676,東區,东区,EASTERN,HK
6/9/2021,North Point Mid,Braemar Terrace,12.6,TOWER 3 9/F Room I,9,TOWER 3,I,850,東區,东区,EASTERN,HK
6/9/2021,Quarry Bay,The orchards,16,TOWER 2 4#/F Room C,4,TOWER 2,C,799,東區,东区,EASTERN,HK
6/9/2021,North Point,Bedford Gardens,6.68,TAK FOOK COURT 9/F Room C,9,TAK FOOK COURT,C,495,東區,东区,EASTERN,HK
6/9/2021,Wan Chai,Everwin Mansion,5.95,7/F Room F,7,,F,469,灣仔區,湾仔区,WAN CHAI,HK
6/9/2021,Sai Wan Ho,Grand Promenade,11.4,TOWER 1 2#/F Room E,2,TOWER 1,E,687,東區,东区,EASTERN,HK
6/9/2021,North Point,Wang Fai Mansion,3.89,1#/F Room B,1,,B,332,東區,东区,EASTERN,HK
6/9/2021,Wan Chai,Lee Wing Building,6.5,9/F Room B,9,,B,453,九龍城區,九龙城区,KOWLOON CITY,KL
6/9/2021,Quarry Bay,Kornhill,10,BLOCK E 5/F Room 4,5,BLOCK E,4,748,東區,东区,EASTERN,HK
6/9/2021,North Point,Kar Wan Building,3.7,8/F Room A,8,,A,308,東區,东区,EASTERN,HK
6/9/2021,Kennedy Town,Hee Wong Terrace,7.72,BLOCK 2 3/F Room B,3,BLOCK 2,B,587,中西區,中西区,CENTRAL & WESTERN,HK
6/9/2021,Sai Ying Pun,Island Crest,13.99,TOWER 2 9/F Room B,9,TOWER 2,B,751,中西區,中西区,CENTRAL & WESTERN,HK
6/9/2021,Stanley,Lung Tak Court,4.1,BLOCK D 4/F Room 27,4,BLOCK D,27,559,南區,南区,SOUTHERN,HK
6/9/2021,Ap Lei Chau,Happy View Building,5.9,9/F Room D,9,,D,420,南區,南区,SOUTHERN,HK
6/9/2021,Wan Chai,Hennessy Building,10.78,1#/F Room A,1,,A,1100,灣仔區,湾仔区,WAN CHAI,HK
6/9/2021,North Point,Provident Centre,15.5,BLOCK 12A 1/F Room E,1,BLOCK 12A,E,1189,東區,东区,EASTERN,HK
3/9/2021,Sai Ying Pun,Two Artlane,8.54,2#/F Room L,2,,L,269,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,North Point,City Garden,14.95,BLOCK 8 4/F Room B,4,BLOCK 8,B,1080,東區,东区,EASTERN,HK
3/9/2021,Sai Ying Pun,The Nova,10.38,1#/F Room F,1,,F,388,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Aberdeen,BroadView Court,6.8,BLOCK 3 1#/F Room K,1,BLOCK 3,K,707,南區,南区,SOUTHERN,HK
3/9/2021,Chai Wan,Island Resort,9.35,TOWER 5 5#/F Room G,5,TOWER 5,G,650,東區,东区,EASTERN,HK
3/9/2021,Quarry Bay,Kornhill,7.6,BLOCK P 1/F Room 14,1,BLOCK P,14,588,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,Greenwood Terrace,7.8,TOWER 7 1#/F Room C,1,TOWER 7,C,747,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,BayView Park,7.55,2/F Room D,2,,D,621,東區,东区,EASTERN,HK
3/9/2021,Causeway Bay,Victoria Park Mansion,23.38,1#/F Room B,1,,B,1600,灣仔區,湾仔区,WAN CHAI,HK
3/9/2021,Kennedy Town,Millennium Court,9.7,8/F Room B,8,,B,766,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,North Point,Ka Wai Building,4.95,BLOCK B 1#/F Room B2,1,BLOCK B,B2,335,東區,东区,EASTERN,HK
3/9/2021,Taikoo Shing,TaiKoo Shing,12.98,HANG SING 3/F Room E,3,HANG SING,E,843,東區,东区,EASTERN,HK
3/9/2021,Quarry Bay,Kornhill,9.8,BLOCK F 2#/F Room 10,2,BLOCK F,10,642,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,Harmony Garden,5.43,BLOCK 8 1#/F Room J,1,BLOCK 8,J,693,東區,东区,EASTERN,HK
3/9/2021,Tai Hang,Dragon Garden,34,1#/F Room D,1,,D,1750,荃灣區,荃湾区,TSUEN WAN,NTW
3/9/2021,Taikoo Shing,TaiKoo Shing,2,TIEN SHAN 1#/F Room E,1,TIEN SHAN,E,675,東區,东区,EASTERN,HK
3/9/2021,North Point Mid,Viking Villas,15.8,1#/F Room 4,1,,4,800,東區,东区,EASTERN,HK
3/9/2021,Taikoo Shing,TaiKoo Shing,16,TUNG HOI 1#/F Room B,1,TUNG HOI,B,835,東區,东区,EASTERN,HK
3/9/2021,Kennedy Town,Huncliff Court,5,9/F Room A,9,,A,511,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Sheung Wan,One Pacific Heights,12.2,2#/F Room B,2,,B,755,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Shaukeiwan,Shaukeiwan Plaza,5.96,LAI YEE COURT--TOWER 2 1#/F Room C,1,LAI YEE COURT--TOWER 2,C,461,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,Island Resort,12.35,TOWER 6 2#/F Room A,2,TOWER 6,A,1038,東區,东区,EASTERN,HK
3/9/2021,Quarry Bay,Kornhill,9.1,BLOCK C 4/F Room 13,4,BLOCK C,13,752,東區,东区,EASTERN,HK
3/9/2021,North Point,Ming Yuen Mansions,9.65,PHASE 2 1#/F Room 38,1,PHASE 2,38,770,東區,东区,EASTERN,HK
3/9/2021,Tin Hau,Bo Ming Court,6.45,9/F Room B,9,,B,467,東區,东区,EASTERN,HK
3/9/2021,Shaukeiwan,Perfect Mount Gardens,7.85,BLOCK D 1#/F Room 7,1,BLOCK D,7,534,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,Yee Tsui Court,6,YAT YEE HOUSE--BLOCK B 8/F Room 1,8,YAT YEE HOUSE--BLOCK B,1,567,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,King Tsui Court,5.38,4/F Room 16,4,,16,798,東區,东区,EASTERN,HK
3/9/2021,Shaukeiwan,Hong Wah Mansion,5.4,BLOCK 1 1#/F Room C,1,BLOCK 1,C,371,東區,东区,EASTERN,HK
3/9/2021,Repulse Bay,Belgravia,73.8,1#/F Room A,1,,A,2390,南區,南区,SOUTHERN,HK
3/9/2021,Tin Hau,Shing Loong Court,31.75,2#/F Room A,2,,A,1478,東區,东区,EASTERN,HK
3/9/2021,Chai Wan,Island Resort,13.93,TOWER 9 5#/F Room G,5,TOWER 9,G,930,東區,东区,EASTERN,HK
3/9/2021,Shaukeiwan,Aldrich Garden,7.13,BLOCK 6 1#/F Room D,1,BLOCK 6,D,693,東區,东区,EASTERN,HK
3/9/2021,Happy Valley,Regent Hill,8.82,1#/F Room C,1,,C,355,灣仔區,湾仔区,WAN CHAI,HK
3/9/2021,Happy Valley,Le Cachet,9.2,1#/F Room C,1,,C,632,灣仔區,湾仔区,WAN CHAI,HK
3/9/2021,Western mid-levels,Belmont Court,30,4/F Room D,4,,D,2000,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Western mid-levels,Seymour,99.88,6#/F Room A,6,,A,2348,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Southern District,Residence Bel-Air,18.3,TOWER 1 1#/F Room B,1,TOWER 1,B,855,南區,南区,SOUTHERN,HK
3/9/2021,Sai Wan Ho,Parker33,6.6,7/F Room D,7,,D,328,東區,东区,EASTERN,HK
3/9/2021,Aberdeen,Aberdeen Centre,6.5,BLOCK M 5/F Room 2,5,BLOCK M,2,529,南區,南区,SOUTHERN,HK
3/9/2021,Western mid-levels,Palatial Crest,18.5,1#/F Room C,1,,C,1066,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Sai Ying Pun,Yee Fung Court,7.5,2#/F Room B,2,,B,421,中西區,中西区,CENTRAL & WESTERN,HK
3/9/2021,Chai Wan,Greenwood Terrace,5.8,TOWER 5 1/F Room E,1,TOWER 5,E,582,東區,东区,EASTERN,HK
2/9/2021,Kennedy Town,Cheong Yue Mansion,4.47,5/F Room B,5,,B,339,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Happy Valley,King Kwong Mansion,5.5,1#/F Room B,1,,B,401,灣仔區,湾仔区,WAN CHAI,HK
2/9/2021,Chai Wan,Kai Tsui Court,4.28,YIU TSUI HOUSE--BLOCK B 3/F Room 12,3,YIU TSUI HOUSE--BLOCK B,12,748,東區,东区,EASTERN,HK
2/9/2021,South Horizons,South Horizons,16.2,TOWER 21 3#/F Room H,3,TOWER 21,H,1107,南區,南区,SOUTHERN,HK
2/9/2021,Quarry Bay,The orchards,16.1,TOWER 1 1#/F Room B,1,TOWER 1,B,947,東區,东区,EASTERN,HK
2/9/2021,North Point,Island Place,12.28,THREE ISLAND PLACE 1#/F Room B,1,THREE ISLAND PLACE,B,781,東區,东区,EASTERN,HK
2/9/2021,Taikoo Shing,TaiKoo Shing,25.18,OAK 8/F Room G,8,OAK,G,1137,東區,东区,EASTERN,HK
2/9/2021,North Point,Bedford Gardens,7.7,PAK SING COURT 9/F Room C,9,PAK SING COURT,C,630,東區,东区,EASTERN,HK
2/9/2021,Tai Hang,Dragon Centre,9.63,TOWER 1 4/F Room A,4,TOWER 1,A,744,灣仔區,湾仔区,WAN CHAI,HK
2/9/2021,South Horizons,South Horizons,14,TOWER 27 2#/F Room F,2,TOWER 27,F,950,南區,南区,SOUTHERN,HK
2/9/2021,Baguio Villa,Baguio Villa,17.8,BLOCK 20 1#/F Room B,1,BLOCK 20,B,1020,南區,南区,SOUTHERN,HK
2/9/2021,Chai Wan,Greenwood Terrace,8.45,TOWER 1 2#/F Room C,2,TOWER 1,C,747,東區,东区,EASTERN,HK
2/9/2021,Chai Wan,Greenwood Terrace,6.55,TOWER 3 9/F Room K,9,TOWER 3,K,588,東區,东区,EASTERN,HK
2/9/2021,Heng Fa Chuen,Heng Fa Chuen,13.15,BLOCK 46 1/F Room 1,1,BLOCK 46,1,974,東區,东区,EASTERN,HK
2/9/2021,North Point,Harbour Glory,17.8,TOWER 6 3#/F Room D,3,TOWER 6,D,565,東區,东区,EASTERN,HK
2/9/2021,Tin Hau,The Hemispheres,6,2#/F Room C,2,,C,284,東區,东区,EASTERN,HK
2/9/2021,Western mid-levels,Seymour Place,19,2#/F Room B,2,,B,1226,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Kennedy Town,Lung Cheung Garden,8.5,7/F Room D,7,,D,670,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Ap Lei Chau,Marina Habitat,7.88,TOWER 2 4#/F Room B,4,TOWER 2,B,561,南區,南区,SOUTHERN,HK
2/9/2021,Southern District,Residence Bel-Air,68,BEL-AIR ON THE PEAK TOWER 5 1#/F Room A,1,BEL-AIR ON THE PEAK TOWER 5,A,2346,南區,南区,SOUTHERN,HK
2/9/2021,North Point,Universal Towers,7,BLOCK 1 2#/F Room 1,2,BLOCK 1,1,768,東區,东区,EASTERN,HK
2/9/2021,Western mid-levels,All Fit Garden,12.7,2#/F Room A,2,,A,783,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Western mid-levels,Kingsland Court,34,1#/F,1,,1#/F,1881,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Chai Wan,Gold Mine Building,4,BLOCK B 1#/F Room B6,1,BLOCK B,B6,351,東區,东区,EASTERN,HK
2/9/2021,Aberdeen,Wah Kwai Estate,2.9,BLOCK 5 2#/F Room 9,2,BLOCK 5,9,385,南區,南区,SOUTHERN,HK
2/9/2021,Western mid-levels,Dragonview Court,24.28,1#/F Room B,1,,B,1361,中西區,中西区,CENTRAL & WESTERN,HK
2/9/2021,Chai Wan,Gold Mine Building,4.3,BLOCK B 2#/F Room B3,2,BLOCK B,B3,357,東區,东区,EASTERN,HK
2/9/2021,Heng Fa Chuen,Heng Fa Chuen,14.35,BLOCK 50 6/F Room 1,6,BLOCK 50,1,974,東區,东区,EASTERN,HK
2/9/2021,Aberdeen,South Coast,5.88,2#/F Room D,2,,D,254,南區,南区,SOUTHERN,HK
2/9/2021,Sai Wan Ho,Grand Promenade,13.82,TOWER 1 6#/F Room C,6,TOWER 1,C,641,東區,东区,EASTERN,HK
2/9/2021,Shaukeiwan,Perfect Mount Gardens,3.65,BLOCK E 1#/F Room 8,1,BLOCK E,8,534,東區,东区,EASTERN,HK
1/9/2021,Sai Ying Pun,Two Artlane,8.3,3#/F Room B,3,,B,254,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Sai Ying Pun,Two Artlane,8.08,3#/F Room E,3,,E,252,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Sai Ying Pun,Two Artlane,6.4,2#/F Room H,2,,H,214,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Taikoo Shing,TaiKoo Shing,17.18,WILLOW 8/F Room C,8,WILLOW,C,983,東區,东区,EASTERN,HK
1/9/2021,Quarry Bay,Nan Fung Sun Chuen,7.55,BLOCK NO.10 2#/F Room C,2,BLOCK NO.10,C,474,東區,东区,EASTERN,HK
1/9/2021,Taikoo Shing,TaiKoo Shing,12,NING ON 2#/F Room A,2,NING ON,A,675,東區,东区,EASTERN,HK
1/9/2021,Sai Wan Ho,Tung Hei Court,6.15,YAT HEI HOUSE--BLOCK B 2#/F Room 7,2,YAT HEI HOUSE--BLOCK B,7,598,東區,东区,EASTERN,HK
1/9/2021,Sai Ying Pun,Cheong King Court,6.14,1#/F Room A,1,,A,401,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Quarry Bay,Mount Parker Lodge,18.15,BLOCK E 3#/F Room 4,3,BLOCK E,4,1205,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Western mid-levels,Wilton Place,6.85,5/F Room F,5,,F,383,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Quarry Bay,Nan Fung Sun Chuen,6.88,BLOCK NO.2 4/F Room C,4,BLOCK NO.2,C,474,東區,东区,EASTERN,HK
1/9/2021,Happy Valley,Cheerful Court,5.98,1#/F Room B,1,,B,450,灣仔區,湾仔区,WAN CHAI,HK
1/9/2021,Taikoo Shing,TaiKoo Shing,13.35,KAM SING 5/F Room G,5,KAM SING,G,800,東區,东区,EASTERN,HK
1/9/2021,North Point,Bedford Gardens,8.7,KA FOOK COURT 1#/F Room D,1,KA FOOK COURT,D,720,南區,南区,SOUTHERN,HK
1/9/2021,Kennedy Town,Smithfield Terrace,5.78,BLOCK B 7/F Room B2,7,BLOCK B,B2,370,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Chai Wan,Island Resort,10.48,TOWER 8 5#/F Room E,5,TOWER 8,E,867,東區,东区,EASTERN,HK
1/9/2021,Heng Fa Chuen,Heng Fa Chuen,9.78,BLOCK 24 7/F Room 5,7,BLOCK 24,5,676,東區,东区,EASTERN,HK
1/9/2021,Quarry Bay,Kornhill,12,BLOCK R 2#/F Room 13,2,BLOCK R,13,756,東區,东区,EASTERN,HK
1/9/2021,Chai Wan,Gold Mine Building,3.9,BLOCK C 7/F Room C3,7,BLOCK C,C3,351,東區,东区,EASTERN,HK
1/9/2021,South Horizons,South Horizons,10,TOWER 13 1#/F Room A,1,TOWER 13,A,798,南區,南区,SOUTHERN,HK
1/9/2021,Heng Fa Chuen,Heng Fa Chuen,9.5,BLOCK 3 5/F Room 2,5,BLOCK 3,2,732,東區,东区,EASTERN,HK
1/9/2021,Shaukeiwan,Le Riviera,6.3,1#/F Room C,1,,C,275,東區,东区,EASTERN,HK
1/9/2021,Shaukeiwan,Tung Lam Court,3.6,8/F Room 10,8,,10,286,東區,东区,EASTERN,HK
1/9/2021,Kennedy Town,The Merton,17.48,BLOCK 1 3#/F Room B,3,BLOCK 1,B,886,中西區,中西区,CENTRAL & WESTERN,HK
1/9/2021,Wan Chai,Brilliant Court,9,2#/F Room A,2,,A,522,東區,东区,EASTERN,HK
1/9/2021,Kennedy Town,Kam Hing Building,5.41,6/F Room B,6,,B,448,屯門區,屯门区,TUEN MUN,NTW
1/9/2021,Quarry Bay,Kornhill,10.8,BLOCK N 2#/F Room 5,2,BLOCK N,5,762,東區,东区,EASTERN,HK
31/8/2021,Sai Ying Pun,Two Artlane,8.18,3#/F Room C,3,,C,253,中西區,中西区,CENTRAL & WESTERN,HK
31/8/2021,Western mid-levels,SceneCliff,18.68,BLOCK 1 3#/F Room C,3,BLOCK 1,C,982,中西區,中西区,CENTRAL & WESTERN,HK
