VGG16_2d1,VGG16_2d2,VGG16_3d1,VGG16_3d2,VGG16_3d3
0.13164473,0.35142252,0.17300692,0.30302334,0.55494934
0.31286627,0.37282664,0.21719107,0.45285445,0.6648055
0.1729835,0.6799252,0.24832782,0.6270565,0.6867902
0.5680512,0.5212071,0.536281,0.6094918,0.70160323
0.21720761,0.25326854,0.2295031,0.2408216,0.62876934
0.0801729,0.32870513,0.094726205,0.27489343,0.42157027
0.23583695,0.25394553,0.27489942,0.21768537,0.62420994
0.2664383,0.9515137,0.18857825,0.9401866,0.32747704
0.23063883,0.8869469,0.046816587,0.6006459,0.49724832
0.34510523,0.9074861,0.43602234,0.9579451,0.3539688
0.10522348,0.5126282,0.1008037,0.55778116,0.5351043
0.4179547,0.23281547,0.42583454,0.2746121,0.83946717
0.099114686,0.3758535,0.15934047,0.34689808,0.39218563
0.45585096,0.88597894,0.46498334,0.7677043,0.35809392
0.2842209,0.5226905,0.23734656,0.47484735,0.72216064
0.43872148,0.09010199,0.41177425,0.046441227,0.4474392
0.80695367,0.24521092,0.74391234,0.3082475,0.55586004
0.25536352,0.60462666,0.18092617,0.6164627,0.5044365
0.7675402,0.61841005,0.79324186,0.6998677,0.60329884
0.16110358,0.3626399,0.18810731,0.40944594,0.48854148
0.35642996,0.16617334,0.32718998,0.23618865,0.5829315
0.71842587,0.14816025,0.6634855,0.12761843,0.5488698
0.04329157,0.4087907,0.0076748133,0.3990546,0.52555704
0.4397321,0.7854785,0.42971507,0.69936514,0.20989251
0.5930838,0.0592438,0.5898111,0.06390941,0.659759
0.6376976,0.8143282,0.61545336,0.6701614,0.25071722
0.8091267,0.106631696,0.73949397,0.1803979,0.3367834
0.45863783,0.6058316,0.4139127,0.5472052,0.37027586
0.53477895,0.44883707,0.519127,0.68942153,0.85658824
0.1678485,0.5467298,0.1255734,0.5286583,0.6104355
0.9062642,0.5036346,0.7910012,0.45811835,0.18516406
0.7389891,0.2947216,0.6919233,0.2861721,0.39061064
0.27837014,0.53588545,0.27906102,0.4824802,0.7195332
0.25423312,0.4558049,0.28021452,0.46342653,0.24166355
0.41488022,0.18892556,0.3911124,0.15219012,0.29417413
0.6133776,0.3081205,0.60307384,0.37171787,0.8165872
0.25146222,0.20619932,0.22089025,0.23376921,0.34369093
0.5139789,0.85462594,0.4969832,1.0,0.48190176
0.7645139,0.4520088,0.79184854,0.54123515,0.66715026
0.5729866,0.7562727,0.6265704,0.76325196,0.45048887
0.34593254,0.1571939,0.36782396,0.26928103,0.72693837
0.8624019,0.2799068,0.8419441,0.32755747,0.41963083
0.52630794,0.26704472,0.539858,0.31429723,0.2888446
0.5383674,0.90765035,0.5210429,0.7687798,0.24598804
0.34886873,0.544976,0.39409685,0.5534941,0.5849197
0.776399,0.16458714,0.7460694,0.23518088,0.45368117
0.41356403,0.77550274,0.45453545,0.7492908,0.5846729
0.7932119,0.51440036,0.71727955,0.57701075,0.5447586
0.46054,0.9618613,0.5131526,0.9412776,0.23689306
0.3847196,0.92586815,0.39661968,0.9026241,0.52888525
0.38216785,0.81485605,0.41884166,0.9040316,0.6362833
0.7239273,0.4770749,0.6037264,0.38315588,0.14219719
0.3243878,0.20586607,0.32313335,0.062738866,0.41842654
0.33177215,0.84917265,0.3352958,0.9007236,0.51560026
0.4286982,0.19871607,0.4498739,0.13759223,0.2755833
0.5891214,0.9103806,0.5923294,0.8379408,0.28659472
0.16194326,0.5057117,0.15702975,0.51707,0.5343533
0.6841637,0.17005685,0.7284753,0.15985751,0.72721076
0.34048235,0.34143406,0.49231392,0.3848374,0.93456435
0.3651042,0.410488,0.41689676,0.38365966,0.24603415
0.45976913,0.93308115,0.3986629,0.8795911,0.25179753
0.32251227,0.54192644,0.33942062,0.48889872,0.57748747
0.7659106,0.38940412,0.72962743,0.45313925,0.5537174
0.82994014,0.48301563,0.86694026,0.5262044,0.73189914
0.41603988,0.27420714,0.45216697,0.31929803,0.558978
0.42462155,0.5269441,0.44214237,0.64895767,0.6702059
0.4291386,0.3003171,0.41122264,0.29867616,0.6414342
0.35989735,0.77622724,0.3703482,0.7506567,0.5581313
0.038755953,0.33398908,0.038354903,0.2935023,0.531238
0.51170945,0.9429324,0.5525445,0.8969114,0.2823308
0.6759159,0.7423881,0.73493904,0.6826642,0.28329885
0.69976074,0.26336414,0.6762189,0.2697031,0.53563565
0.583465,0.90631676,0.57615733,0.81601584,0.27482253
0.42521384,0.5940486,0.40609092,0.45184374,0.27635837
0.3352067,0.5644084,0.2701894,0.6520532,0.37067297
0.29271555,0.42978033,0.3590806,0.38959327,0.24633929
0.51907945,0.73411596,0.5962781,0.76370233,0.5506258
0.9438299,0.48297822,0.8519941,0.46448892,0.2275027
0.5999539,0.3462959,0.72682583,0.36120182,0.20347083
0.48732162,0.20447546,0.54315054,0.26432002,0.36025184
0.19062695,0.7755707,0.2067869,0.80648696,0.6700279
0.32259953,0.75874376,0.32629856,0.7411094,0.7451427
0.11376357,0.46646234,0.10435197,0.47528088,0.4005441
0.07448903,0.4807153,0.06564057,0.511087,0.47188163
0.60849327,0.9674965,0.66763693,0.91345453,0.36398184
0.53889984,0.06375095,0.4888314,0.12562954,0.7145933
0.088460624,0.4315823,0.09609032,0.43786567,0.54958886
0.5683225,0.872429,0.54496574,0.77812076,0.36635503
0.5513484,0.24904376,0.55326617,0.28839314,0.56448567
0.56211454,0.71377015,0.4362365,0.7191951,0.44552892
0.10775715,0.648224,0.26402166,0.57389396,0.15265164
0.4290862,0.46954304,0.2676089,0.49306434,0.8827308
0.21129328,0.38179398,0.30453563,0.38322812,0.27588746
0.34541702,0.80299354,0.34291983,0.8023889,0.4678798
0.0,0.36669043,0.01902163,0.44930467,0.37678954
0.02200076,0.43787685,0.048899144,0.49068287,0.64914185
0.5226122,0.35961354,0.4834947,0.43290344,0.556288
0.43139482,0.85197806,0.46069026,0.85807884,0.76318645
0.37834132,0.8601319,0.33789822,0.8411807,0.35520095
0.5466267,0.7209189,0.65891814,0.6914674,0.4298259
0.3312732,0.8365594,0.30680162,0.86932886,0.47997487
0.60220367,0.50245523,0.5470755,0.51153517,0.5507131
0.43969083,0.30633348,0.40336597,0.33831143,0.65230834
0.1530002,0.33863616,0.17214578,0.29258662,0.3998748
0.9554038,0.39308596,0.9682073,0.45519248,0.49863693
0.47950286,0.7792144,0.5453739,0.7762487,0.665208
0.90411174,0.27882174,0.8804417,0.32099435,0.49279338
0.27693278,0.20890698,0.25073177,0.24195683,0.39988407
0.65414065,0.8237943,0.63133615,0.7151996,0.22271621
0.04074499,0.53907615,0.23976812,0.48938152,0.19663596
0.56599563,0.8207613,0.47785145,0.67688954,0.29155013
0.4137962,0.41119552,0.34734285,0.4823964,0.70474404
0.56833637,0.8264731,0.48364228,0.70404756,0.2687992
0.2904696,0.67447436,0.23584664,0.7055547,0.41601086
0.4771102,0.528041,0.48779228,0.55492765,0.5207607
0.47610548,0.9259002,0.44313398,0.86743736,0.31042105
0.5923395,0.6939479,0.22726053,0.70858544,0.32236052
0.54888654,0.6904227,0.5870241,0.6815672,0.47007695
0.3005268,0.22133452,0.30216578,0.16824925,0.34261298
0.1987606,0.31192368,0.2670527,0.3991456,0.81878495
0.7742126,0.3416065,0.7180272,0.33757788,0.37325573
0.7174622,0.4642952,0.64606464,0.39801136,0.1717765
0.19879055,0.34014893,0.37683666,0.28497759,0.80104446
0.17602518,0.60150594,0.1538043,0.5190022,0.33809257
0.749247,0.23479353,0.7541666,0.36644298,0.68530214
0.339226,0.7919297,0.25243038,0.7671476,0.2684173
0.28513616,0.6849951,0.23225403,0.73557335,0.45963997
0.18170294,0.6930322,0.2669958,0.67255664,0.67914486
0.596498,0.5609571,0.6421682,0.52791506,0.2967438
0.88260984,0.46442774,0.9122757,0.5855422,0.57290554
0.20432693,0.19741908,0.1574345,0.16465098,0.44028452
0.425461,0.68452036,0.40788728,0.74094534,0.28319034
0.36603564,0.84350336,0.33731797,0.7986614,0.32242435
0.6784136,0.5958076,0.64920443,0.67580175,0.51101094
0.666655,0.2326011,0.62801397,0.22663477,0.79039335
0.3052888,0.9294512,0.2833981,0.89501274,0.3380416
0.5162283,0.42615682,0.48950964,0.33820367,0.22187936
0.91295516,0.40913334,0.8888585,0.49905196,0.45895758
0.27397233,0.3758711,0.32717013,0.36254215,0.43787032
0.6253394,0.70393324,0.48006618,0.6012627,0.09564361
0.38819855,0.46736747,0.3129169,0.5806013,0.7288693
0.19960669,0.2249389,0.22395954,0.21801493,0.48193333
0.5323584,0.26238847,0.5648632,0.2887522,0.29651517
0.35858846,0.1235151,0.3411448,0.101806045,0.5640401
0.6343362,0.8924555,0.61663085,0.7993782,0.23071569
0.47500294,0.612697,0.4587731,0.5230077,0.31827432
0.9234443,0.35383534,0.86016256,0.45159513,0.57931244
0.47779283,0.3007918,0.33516106,0.23523629,0.806184
0.2939608,0.78654927,0.3248436,0.84329385,0.5833863
0.6455753,0.6201405,0.6196998,0.5970583,0.30356663
0.32965675,0.28533345,0.39734018,0.21835983,0.4030069
0.3523097,0.7519314,0.38469702,0.72851205,0.6832
0.46939692,0.90694416,0.49344724,0.94248915,0.41675
0.626757,0.58596313,0.5784137,0.5881239,0.4251817
0.6334028,0.48429877,0.6274041,0.43783057,0.6579046
0.6455316,0.3499174,0.6272039,0.31811288,0.482313
0.04058349,0.35579062,0.022074223,0.33528754,0.46154976
0.38812122,0.71677774,0.41314027,0.6857129,0.49090987
0.9425665,0.64312077,0.84286344,0.7369573,0.6869527
0.885898,0.53846204,0.8144021,0.5821845,0.40746856
0.32276607,0.4351228,0.3334918,0.42979455,0.41756293
0.38352066,0.6633922,0.32007462,0.6534997,0.33817768
0.7347807,0.5648135,0.7352769,0.64867616,0.5766106
0.7611513,0.6777533,0.71096396,0.76401144,0.79146385
0.6226156,0.3798262,0.57311004,0.38431346,0.49654126
0.27760482,0.72715116,0.2638495,0.75529504,0.5414351
0.6242438,0.5692636,0.5683011,0.5857135,0.46876284
0.39360362,0.5148759,0.35791087,0.4982571,0.6532769
0.3831658,0.4969816,0.34149885,0.6454103,0.76696396
0.8186672,0.5157596,0.7395989,0.49417526,0.33940917
0.9138957,0.3339389,0.86732644,0.40129647,0.58735955
0.3042158,0.6270048,0.3169917,0.66117185,0.54488236
0.29943764,0.35653207,0.2740249,0.29384297,0.306356
0.44314533,0.46593118,0.21704203,0.5100802,0.8296438
0.53055865,0.8009749,0.5796253,0.87153363,0.71586716
0.4612307,0.10644585,0.5194999,0.08144936,0.48629186
0.64993465,0.31085175,0.61903477,0.4164451,0.7461767
0.3164999,0.6883377,0.38908997,0.68330145,0.621802
0.21142906,0.67097914,0.19621295,0.71248096,0.6839768
0.8055006,0.40581572,0.7859013,0.4666754,0.5770977
0.58066255,0.44401145,0.56221986,0.54018,0.71832603
0.28137934,0.7093684,0.29730946,0.7052335,0.49058834
0.52280515,0.55999064,0.43765378,0.7126448,0.87333816
0.5346481,0.53837085,0.5028043,0.43178856,0.37979713
0.4104747,0.4560909,0.3567279,0.53748786,0.758885
0.7549799,0.10250077,0.7161925,0.20477015,0.5037482
0.6749488,0.35584363,0.62267184,0.3722603,0.5553022
0.4009886,0.804461,0.36195505,0.88156736,0.6473432
0.3483737,0.37830114,0.29596785,0.39339948,0.6805049
0.4643495,0.70846605,0.48141742,0.68165755,0.5894432
0.5203135,0.46080184,0.52983105,0.613021,0.889413
0.3949958,0.19144103,0.38261124,0.26600546,0.60952234
0.28777248,0.8202671,0.2895154,0.78678626,0.37050045
0.29468578,0.17949137,0.3160135,0.18362907,0.457582
0.35783726,0.48514324,0.40563872,0.49664572,0.50774986
0.61003554,0.1697914,0.55133504,0.13314563,0.45944685
0.41350526,0.22066727,0.44532073,0.2593464,0.7827922
0.13163272,0.42958957,0.16800547,0.40659773,0.41416064
0.74791497,0.77834094,0.7176167,0.8026274,0.40069667
0.5238886,0.29044592,0.47197908,0.37447593,0.7642195
0.41613242,0.48474008,0.33869702,0.51307815,0.8485961
0.60187095,0.83571565,0.5943034,0.6726739,0.32243946
0.86886024,0.48692903,0.71595764,0.52171147,0.5369224
0.36550415,0.83181584,0.34575826,0.8011165,0.37785596
0.2968784,0.44969758,0.33096713,0.47814733,0.37806118
0.5455587,0.48952404,0.5973441,0.5988348,0.85555303
0.8266692,0.4251833,0.82991636,0.4598788,0.6358144
0.5513784,0.7781973,0.60370487,0.8457197,0.47290275
0.22273034,0.30522603,0.3321338,0.35138157,0.8627881
0.56615335,0.6919414,0.59504294,0.6659156,0.41796687
0.34064093,0.673882,0.3410499,0.7003291,0.3827152
0.60089844,0.6158261,0.6794128,0.6643392,0.8618968
0.62642604,0.6380934,0.6081253,0.73708236,0.7458282
0.22326025,0.5233471,0.2256377,0.50401366,0.59309256
0.7714342,0.42882255,0.78156346,0.5216642,0.4297849
0.3908168,0.41823605,0.3718862,0.42847002,0.82529503
0.785184,0.28209746,0.7951555,0.28794506,0.38814738
0.7483418,0.78631306,0.7307206,0.83040774,0.3803586
0.2643055,0.7060329,0.34907654,0.75805616,0.6351396
0.20223343,0.59518963,0.18890262,0.62583244,0.41969818
0.5832868,0.41672364,0.56773055,0.44463718,0.700405
0.36334795,0.4575748,0.4553715,0.5557173,0.8376682
0.27136493,0.6981721,0.35028884,0.73591065,0.5809307
0.5965863,0.58168,0.5751689,0.48094615,0.28408593
0.459585,0.73766685,0.17484999,0.74988306,0.39574927
0.5373359,0.3069927,0.4707681,0.34127864,0.811803
0.52729297,0.33439425,0.5260155,0.4205533,0.60259366
0.657789,0.42037046,0.5713864,0.41267934,0.33534592
0.43322027,0.033246577,0.4211717,0.052931607,0.3823886
0.5215169,0.8942471,0.47648162,0.76262033,0.3022031
0.6591968,0.20793214,0.70209503,0.28638524,0.7210181
0.20149371,0.28482014,0.29989532,0.33319792,0.77877754
0.6335007,0.3457178,0.6134456,0.3076555,0.4343665
0.85199416,0.54944485,0.72244084,0.5956571,0.36113068
0.38687652,0.48373997,0.3385057,0.6186418,0.71268916
0.12632543,0.19600382,0.2512254,0.25942686,0.23048937
0.40107554,0.5694117,0.41795334,0.56782746,0.4281855
0.5494726,0.5448311,0.46104234,0.5047187,0.5034386
0.3650086,0.6769011,0.39810455,0.6785859,0.4045979
0.58515954,0.3701585,0.58412933,0.3996786,0.635221
0.6429161,0.8638462,0.68785715,0.71674097,0.31893522
0.48742813,0.22410974,0.39161712,0.37131882,0.93591094
0.6454739,0.5986614,0.63283277,0.55212045,0.36971408
0.95639247,0.32731193,0.91794014,0.42540854,0.68159044
0.38579622,0.524265,0.4899762,0.43113017,0.41522086
0.2401408,0.7194259,0.29213345,0.7173512,0.40614125
0.14849639,0.54436374,0.10699138,0.44787624,0.7589382
0.376733,0.45244265,0.47405076,0.60391605,0.88590336
0.20878142,0.83511657,0.3323897,0.8482295,0.7566447
0.7599723,0.5437503,0.76654816,0.648276,0.816027
0.45169127,0.3673191,0.40798414,0.39684337,0.7705797
0.260312,0.14468634,0.27115107,0.10885468,0.4022777
0.29295492,0.07752097,0.39152783,0.2636529,0.8847325
0.13285536,0.5820475,0.12428996,0.5573875,0.69317657
0.61626375,0.729176,0.2930171,0.5827335,0.2816121
0.30012345,0.3392092,0.28373486,0.33398283,0.58432
0.5088624,0.7763773,0.6032307,0.8436172,0.6169168
0.56257546,0.7980511,0.41442218,0.75650007,0.067065924
0.3269254,0.8039121,0.2934609,0.7956408,0.48363987
0.450872,0.32074738,0.43842068,0.33583802,0.71365285
0.49058166,0.7039818,0.4927253,0.6959627,0.505258
1.0,0.39145625,0.99018216,0.53455496,0.48722568
0.06898618,0.35392523,0.06512877,0.31980383,0.38294595
0.53225857,0.20389098,0.5763798,0.2590081,0.45844617
0.6790678,0.31784746,0.7051227,0.37706167,0.640162
0.64800584,0.45675388,0.6346994,0.47188008,0.55345273
0.68975693,0.23002061,0.65183383,0.29666477,0.75930375
0.5583844,0.57516557,0.5343901,0.4910215,0.33089656
0.17660171,0.5114291,0.1551196,0.5238579,0.47321805
0.6602887,0.39302626,0.6352074,0.38512832,0.37271377
0.45279387,0.53493,0.36975235,0.5204359,0.38859636
0.9072812,0.695979,0.8393023,0.6442815,0.2353569
0.48230305,0.7324481,0.45391458,0.7188937,0.6364745
0.37659258,0.089428365,0.42847705,0.053301007,0.5785914
0.44858623,0.020759583,0.48602647,0.052331686,0.33503687
0.44588596,0.024216175,0.47270694,0.05688855,0.3567475
0.6395458,0.5793133,0.6290972,0.596167,0.41942975
0.22201955,0.15058187,0.23411852,0.17593378,0.30483514
0.8703555,0.45407775,0.86025304,0.56121105,0.5849812
0.607741,0.5300956,0.51773405,0.6029242,0.60015196
0.46290955,0.76277316,0.49653575,0.789329,0.6202818
0.21695676,0.36089277,0.2286813,0.34123772,0.48133397
0.6319594,0.8666753,0.65966874,0.6765208,0.3200928
0.48750436,0.3982572,0.46614677,0.42656136,0.79034185
0.508519,0.6603778,0.5138037,0.62243253,0.40273392
0.43979254,0.02832061,0.4522598,0.04595071,0.37476555
0.36875004,0.3675147,0.3447296,0.39051437,0.633284
0.50394166,0.46873263,0.5270331,0.55589706,0.8970256
0.7223366,0.6356292,0.6991257,0.6820932,0.6771409
0.5095927,0.827688,0.51673263,0.899778,0.6696159
0.6319746,0.38256302,0.59252846,0.35928488,0.47558427
0.3749871,0.7210609,0.3673135,0.7186389,0.46064848
0.12565771,0.236254,0.1456106,0.26669973,0.70607907
0.3960089,0.3457979,0.65158534,0.27422655,0.46197355
0.35865343,0.48530558,0.39791375,0.51309156,0.4880459
0.4116363,0.75139207,0.43299523,0.7721275,0.41635597
0.46828395,0.3172428,0.46012723,0.34450114,0.65210885
0.23033726,0.19475833,0.21048662,0.20523968,0.40210965
0.71285075,0.7170108,0.79187614,0.830572,0.5262145
0.7040881,0.31607175,0.7310537,0.38543212,0.57820225
0.34763116,0.4351036,0.51738805,0.5020618,0.14434686
0.5839916,0.48577774,0.5509678,0.32194686,0.2537488
0.01647216,0.28266376,0.0725387,0.42104357,0.25538072
0.6346725,0.6471986,0.5770426,0.74041593,0.71882474
0.5128429,0.87905,0.44839442,0.80731565,0.30151674
0.8383571,0.37231788,0.6859278,0.44192183,0.6997173
0.4603726,0.44639266,0.40839818,0.50893205,0.8918853
0.77973425,0.49199438,0.74387145,0.5256057,0.6059657
0.46053126,0.0,0.5198918,0.010078102,0.36646062
0.6662738,0.16469088,0.671749,0.14545262,0.7005905
0.38863087,0.7146719,0.4107964,0.66341525,0.48891538
0.38308996,0.9373269,0.39397603,0.93973196,0.5345652
0.2806117,0.9288832,0.23097393,0.8960265,0.39489722
0.71543777,0.8310467,0.6394162,0.6707486,0.11127713
0.5517461,0.41019002,0.3862003,0.5838812,0.66805005
0.4076789,0.52796596,0.29323894,0.6206254,0.780617
0.589441,0.5898604,0.6025594,0.4682886,0.30800503
0.66877174,0.2688684,0.5665536,0.4116365,0.8642193
0.7338353,0.22916818,0.6995127,0.38363954,0.71733624
0.33704102,0.4166236,0.34154373,0.4216609,0.5639398
0.15584663,0.7509332,0.24858278,0.7665338,0.730021
0.09962195,0.39421317,0.03868383,0.35849124,0.56449884
0.48137423,0.73135966,0.4666478,0.7060963,0.6155832
0.49251974,0.4061033,0.48034036,0.4492396,0.75705075
0.7261782,0.71880805,0.768504,0.79676986,0.5392669
0.25385475,0.67690235,0.25774777,0.7759098,0.40628713
0.4373941,0.28515103,0.47248197,0.29139072,0.6188866
0.15612778,0.4295341,0.15540591,0.41669554,0.7050304
0.808503,0.1040436,0.7109871,0.18371889,0.3367893
0.64256847,0.5132434,0.61898893,0.5643501,0.639085
0.65704036,0.29131016,0.6477467,0.43181187,0.8059605
0.3515318,0.8461211,0.32333022,0.8311249,0.41234767
0.6416947,0.71508795,0.5047246,0.56683326,0.086550236
0.96573234,0.2969303,0.846696,0.46911737,0.8157352
0.86542976,0.18792653,0.7850683,0.26060838,0.72453046
0.629017,0.4030207,0.54375595,0.38312593,0.4168725
0.76534927,0.5822679,0.8163745,0.6212257,0.47411513
0.27560848,0.5092911,0.2246683,0.5188076,0.75354266
0.63216764,0.57878965,0.6096104,0.6051379,0.44508216
0.49682736,0.91986716,0.45060351,0.8570696,0.25437206
0.60070026,0.6845448,0.23878932,0.70471996,0.37209183
0.57500505,0.5764525,0.56767493,0.48718283,0.33454192
0.3519583,0.114355356,0.3153088,0.10907382,0.5380987
0.62732726,0.51437885,0.57994944,0.6105321,0.6376963
0.6889347,0.44654405,0.65056294,0.50771976,0.41381437
0.6336781,0.79908323,0.54362243,0.68553805,0.18938556
0.5203202,0.6365762,0.4802789,0.5534437,0.16419789
0.7457526,0.5884631,0.7658633,0.61490554,0.48206168
0.24075124,0.7205136,0.29077977,0.72996545,0.4337732
0.51351523,0.24549943,0.52655816,0.3202989,0.58951795
0.9425665,0.64312077,0.84286344,0.7369573,0.6869527
0.27321178,0.46397993,0.36847833,0.43896833,0.20369741
0.4416946,0.878938,0.41851637,0.7500539,0.33745652
0.6093268,0.85600054,0.6371958,0.73268855,0.3399722
0.3444772,0.52986497,0.33724132,0.5563391,0.6524455
0.7423543,0.6364996,0.74351203,0.71247774,0.67395145
0.11499053,0.49343958,0.10120532,0.5270929,0.40389556
0.47687757,0.55459344,0.49064496,0.4314148,0.13148054
0.5235072,0.4013082,0.47936934,0.34297472,0.29794392
0.8705552,0.42413086,0.6640546,0.46404627,0.5025006
0.3755941,0.43419534,0.30208904,0.44655398,0.85166085
0.24352348,0.5265452,0.2693036,0.49435577,0.63762295
0.7831085,0.45036572,0.79791665,0.55563164,0.5941866
0.8192053,0.15840146,0.8180385,0.14108092,0.4698946
0.76487875,0.61393785,0.77765274,0.68792593,0.5705336
0.75975966,0.51943445,0.73818123,0.5754116,0.87511444
0.30835015,0.39705265,0.3580075,0.3818053,0.1016154
0.84818643,0.26555872,0.7816887,0.32476532,0.59872466
0.40576386,0.6077651,0.39060417,0.54689,0.21738952
0.88457775,0.19096008,0.77110326,0.28233147,0.7732662
0.33271968,0.45844558,0.36156112,0.3327647,0.176339
0.34129524,0.6130331,0.35442322,0.5643641,0.47115615
0.6718453,0.8308476,0.66900146,0.8206675,0.3099815
0.58954996,0.7881952,0.5888057,0.6755689,0.025491357
0.43674567,0.34248167,0.44920203,0.43322328,0.54600954
0.6559106,0.7599453,0.5049386,0.66846544,0.10501492
0.21916515,0.25203788,0.25015858,0.24155918,0.61200696
0.6359278,0.22773221,0.6377072,0.38839564,0.67905563
0.6647775,0.6506788,0.5777784,0.5853668,0.25663152
0.66887146,0.62314963,0.6237209,0.51743275,0.22112152
0.72013444,0.7471154,0.776476,0.7641882,0.47047326
0.31569684,0.43060583,0.36390865,0.41699892,0.38846505
0.6282778,0.5147574,0.60374993,0.60669565,0.6304882
0.47022822,0.41746575,0.4052194,0.4774711,0.6954552
0.49124756,0.62190664,0.4451181,0.52263,0.41982964
0.36607444,0.09502396,0.38600025,0.04831603,0.56155014
0.8292341,0.43356887,0.8307797,0.4921829,0.6434494
0.5876352,0.8224238,0.5169987,0.732911,0.23394889
0.7359973,0.44048992,0.59592,0.40137023,0.2621479
0.976918,0.4155599,0.9274689,0.508378,0.5813841
0.3906574,0.54142904,0.38887998,0.6102329,0.6036908
0.73702157,0.5010409,0.5486197,0.5244828,1.0
0.1648128,0.29326078,0.21818963,0.38787404,0.63806915
0.28190187,0.12933251,0.3629107,0.16983628,0.7982844
0.09977314,0.5180349,0.120960444,0.5623612,0.56657714
0.7372229,0.3202548,0.6943215,0.38164696,0.26900896
0.79249775,0.53761506,0.67321944,0.49339947,0.37362546
0.6098966,0.37068605,0.56447697,0.38606414,0.5354962
0.38316944,0.8031628,0.39830494,0.8484452,0.6115956
0.8466572,0.50355136,0.8104217,0.46975616,0.30896744
0.68797755,0.4677285,0.675573,0.556883,0.42218345
0.75428236,0.2694372,0.7309586,0.3150965,0.46884674
0.66819155,0.80519426,0.64473164,0.67622876,0.1798372
0.37336996,0.57662386,0.29999036,0.5800893,0.31375158
0.7638142,0.277511,0.7490734,0.30141798,0.44176328
0.8754809,0.43972743,0.842208,0.51657647,0.39897528
0.47170144,0.33058923,0.44795036,0.38734818,0.6852257
0.25895208,0.76990306,0.19704491,0.78285706,0.46327978
0.4091175,0.89747995,0.3362862,0.89428294,0.27132335
0.6285364,0.39300558,0.5727366,0.37922087,0.44668013
0.5162288,0.42615733,0.5037669,0.34482348,0.20807111
0.87898266,0.5407081,0.7900142,0.59413505,0.39071232
0.49512485,0.7114076,0.5130145,0.72813094,0.51461023
0.31170088,0.48013702,0.29589793,0.4630533,0.13311127
0.5575307,0.5694737,0.5283816,0.46387324,0.31677267
0.4098125,0.8263616,0.4772955,0.83032113,0.59693
0.3257515,0.43895635,0.3432269,0.44634402,0.4422549
0.72320604,0.5955689,0.7122899,0.6261811,0.4996405
0.46515486,0.670149,0.4522623,0.6354984,0.40684348
0.2180363,0.18104911,0.20060647,0.14770275,0.3960768
0.82760894,0.24221227,0.81934464,0.28853357,0.54240227
0.5768188,0.5569334,0.5619596,0.49026942,0.39820534
0.161443,0.38956216,0.16520661,0.37832448,0.5647164
0.41290522,0.91086197,0.3171941,0.85610104,0.24185723
0.042141825,0.35595578,0.047115475,0.3290732,0.469549
0.6162541,0.34293056,0.7355799,0.56466687,0.47716916
0.11375311,0.55690175,0.08658907,0.6083475,0.647218
0.37427014,0.93387634,0.3781359,0.95805717,0.501372
0.81251216,0.6790395,0.6840416,0.7095991,0.25509
0.3555457,0.58606434,0.27378935,0.60991436,0.3417126
0.32839155,0.8519957,0.341142,0.8950391,0.47940737
0.38179213,0.9483512,0.41195455,0.96593285,0.5545068
0.93396413,0.41591656,0.9199725,0.4811285,0.4875828
0.40488288,0.8513995,0.37336466,0.8357035,0.50206214
0.41596377,0.87113494,0.44037703,0.87954015,0.4536471
0.65475935,0.20104206,0.70568794,0.30566043,0.68266076
0.45732194,0.51223975,0.3278005,0.6186319,0.92513674
0.6780859,0.21422628,0.67889583,0.26788324,0.78679675
0.8700038,0.36746636,0.70474935,0.4740673,0.88230026
0.9304034,0.4057343,0.89722824,0.45616594,0.4638986
0.44728118,0.7432054,0.49135062,0.74470407,0.41982168
0.45667204,0.46402127,0.27980164,0.51052946,0.9404828
0.23912728,0.8872739,0.031904966,0.61048394,0.53675246
0.89620185,0.18113294,0.76055336,0.31096154,0.8058908
0.70716965,0.36437535,0.67354506,0.42402616,0.59568584
0.02203253,0.4378547,0.06524858,0.48583785,0.6382457
0.12907866,0.34690663,0.18684393,0.3360536,0.5182799
0.3424477,0.1518363,0.37926334,0.25111252,0.75068784
0.6346901,0.3163982,0.60347253,0.43650073,0.8020587
0.25335538,0.6320387,0.34035543,0.65813535,0.6260042
0.82489157,0.20814958,0.8297188,0.2326436,0.62234294
0.17874458,0.26638928,0.21838257,0.39233595,0.74086344
0.89267546,0.61676264,0.8369231,0.6841203,0.47385502
0.7209631,0.67270553,0.7063498,0.72775036,0.5719687
0.19352195,0.71368515,0.13997483,0.6743854,0.62235147
0.770728,0.26532114,0.7465855,0.27299374,0.40452716
0.6413871,0.73726606,0.543184,0.58908904,0.1692805
0.40345666,0.20193702,0.3502949,0.28195676,0.651668
0.5817749,0.8596038,0.5743685,0.7401637,0.33174872
0.5340414,0.41435686,0.5186152,0.5049927,0.71469057
0.47862145,0.8734815,0.4443069,0.8040401,0.37023008
0.82569116,0.136049,0.80651927,0.18366194,0.42463803
0.5998539,0.58099437,0.5591203,0.46737087,0.25717324
0.80200493,0.1228292,0.76517946,0.16059083,0.38118854
0.63669515,0.2952597,0.5574601,0.40882593,0.7743236
0.64586294,0.6739082,0.61962855,0.69868916,0.6552059
0.6747064,0.65448344,0.619275,0.5892104,0.2375316
0.32068136,0.54636,0.34956056,0.4925029,0.54378337
