AlexNet_2d1,AlexNet_2d2,AlexNet_3d1,AlexNet_3d2,AlexNet_3d3
0.5460666,0.49390125,0.4984623,0.4394483,0.37325346
0.8698012,0.57638276,0.32644176,0.19400427,0.5168805
0.7911313,0.78069246,0.15732834,0.40446064,0.3293556
0.91150224,0.4912315,0.4207659,0.09443098,0.4848063
0.8416089,0.57384807,0.34303957,0.15837198,0.64700156
0.84538054,0.3250854,0.65643054,0.13058436,0.42064324
0.81835115,0.46216762,0.44295,0.16486686,0.47006515
0.5611887,0.7594273,0.35681695,0.5077482,0.21034092
0.83433247,0.544037,0.39186326,0.23228794,0.53976434
0.69461477,0.25477147,0.76843774,0.30699965,0.48885584
0.7047854,0.43489385,0.38796157,0.29970202,0.73549974
0.71562546,0.7564758,0.19445822,0.5304383,0.33991462
0.34321377,0.840356,0.39438355,0.64985096,0.0799481
0.7211273,0.6352729,0.26957747,0.3643632,0.68862903
0.49637717,0.5456899,0.48308206,0.36458957,0.8209878
0.9035412,0.6554357,0.19089055,0.173735,0.41664344
0.76960504,0.70402664,0.21190503,0.4393039,0.48140752
0.5392386,0.6654978,0.3912645,0.43873733,0.44440097
0.9192015,0.53052884,0.32444373,0.11439407,0.5292614
0.6508604,0.26502427,0.6947144,0.2564381,0.46228236
0.55816936,0.47929782,0.5349029,0.46330997,0.37714258
0.16136321,0.6119975,0.57525045,0.7088353,0.54336965
0.69074047,0.6317815,0.24942678,0.46075568,0.7865982
0.49743393,0.56674415,0.43510386,0.41917464,0.82421064
0.325274,0.71579397,0.57563686,0.6235777,0.6196315
0.8833465,0.40929148,0.5333003,0.07490167,0.5641535
0.4701003,0.64220166,0.43555436,0.6637375,0.5179939
0.07301593,0.7430035,0.31788737,0.95946807,0.47765148
0.2990445,0.35866398,0.44070348,0.42742553,0.56162566
0.67108595,0.4366945,0.47570068,0.392547,0.6608438
0.69485444,0.7856862,0.25717863,0.55962694,0.59628516
0.43524563,0.48394608,0.69222546,0.7176756,0.8419553
0.7199309,0.5673374,0.40601826,0.3925364,0.6050938
0.6862886,0.3030036,0.6233648,0.30189836,0.45020857
0.25562307,0.69357264,0.43519813,0.79194677,0.43272415
0.05875051,0.5889159,0.39822915,0.74395347,0.07906088
0.7189057,0.69414186,0.25012657,0.47242168,0.48816723
0.23099035,0.62564737,0.5126799,0.7344804,0.5631393
0.5674252,0.76727766,0.389877,0.5418971,0.21383813
0.5035542,0.14299259,0.6786558,0.115472704,0.50082624
0.3599135,0.36887068,0.6167454,0.55538523,0.58529407
0.4558447,0.7075583,0.4388079,0.6543965,0.6345657
0.75419855,0.08182761,0.7225321,0.14048436,0.79659474
0.31819552,0.56828463,0.6809753,0.85690653,0.46989697
0.7127886,0.15859732,0.74867845,0.12244657,0.5525241
0.49827465,0.24434426,0.8730993,0.50380784,0.72043765
0.3695209,0.35617962,0.636777,0.5440075,0.6198917
0.47205794,0.5764467,0.559313,0.63558596,0.6878391
0.4519452,0.7109787,0.4291273,0.68534774,0.64775467
0.1573244,0.6199049,0.58292276,0.6710014,0.5745337
0.3160834,0.38781387,0.48706236,0.3703039,0.10947332
0.6883168,0.14742783,0.82185745,0.18845052,0.55917233
0.87283814,0.4129278,0.51397365,0.12667131,0.52928674
0.8243948,0.66658914,0.25087476,0.39549106,0.5831269
0.85304165,0.7791167,0.08104551,0.40795803,0.64385897
0.7089486,0.5866436,0.3537976,0.4190277,0.6692518
0.6992477,0.17372835,0.74543333,0.16040456,0.5037382
0.8532094,0.49746415,0.46935895,0.13150698,0.34189078
0.1965673,0.5546371,0.4402807,0.570084,0.345617
0.33347422,0.67494404,0.5248072,0.9342316,0.68860793
0.23269305,0.91593134,0.054163486,0.67880046,0.45843357
0.18042639,0.27362865,0.6111413,0.49490657,0.5615476
0.530078,0.33820456,0.7327062,0.3964461,0.6709851
0.14727691,0.43579483,0.6624028,0.6207526,0.3701714
0.89312637,0.54194844,0.35969067,0.1711691,0.44347924
0.5346741,0.11908281,0.7894632,0.2955038,0.32644424
0.71441466,0.50277233,0.4688285,0.2713955,0.6004364
0.6484832,0.6196243,0.38664564,0.518013,0.50371647
0.40900362,0.15187266,0.73371077,0.32046098,0.238727
0.6104291,0.285349,0.7007678,0.30798802,0.38513327
0.24366334,0.6211467,0.58530426,0.77115434,0.60108954
0.61333823,0.59971,0.3705796,0.51092523,0.8173857
0.17879781,0.5527437,0.52473986,0.6000985,0.3353955
0.17981249,0.57365304,0.63368976,0.63953364,0.49791434
0.23602122,0.7199322,0.37279433,0.8275473,0.39858294
0.46209377,0.71527994,0.43148854,0.62225777,0.64280224
0.67187333,0.10355514,0.77880925,0.25062585,0.75430536
0.8452203,0.332507,0.65029854,0.111825675,0.45068324
0.850132,0.3662242,0.61751544,0.10109627,0.50945514
0.8677058,0.61009246,0.33431756,0.18921652,0.36785036
0.6458525,0.15529066,0.886667,0.19593331,0.50378215
0.38021952,0.76068366,0.5897595,0.89779234,0.74063146
0.8332094,0.5901991,0.3617211,0.25891662,0.507989
0.5576145,0.118108004,0.9293325,0.23691294,0.5206096
0.5708993,0.7156144,0.5521292,0.4259871,0.490421
0.717523,0.3557498,0.56111246,0.2105183,0.51042205
0.8213457,0.5730023,0.2871819,0.20897776,0.58213186
0.77898365,0.77175057,0.1849362,0.41097003,0.37847793
0.5974342,0.7320894,0.32973033,0.51432556,0.8331628
0.4391598,0.12670892,0.77774924,0.33065617,0.29022676
0.96594816,0.5562085,0.24541166,0.08493331,0.530299
0.861928,0.60831815,0.34417567,0.22395635,0.37874714
0.57320374,0.5651497,0.55560464,0.45395005,0.7712073
0.615504,0.078698605,0.8378514,0.22085956,0.6291503
0.7092245,0.15418318,0.76402426,0.1342456,0.58241737
0.057139516,0.391244,0.37307617,0.13989681,0.32998627
0.39338702,0.11085454,0.88098395,0.40331602,0.2957229
0.41154125,0.37054813,0.6035938,0.48720378,0.69917846
0.5222539,0.25206146,0.78327423,0.46472514,0.67954516
0.81820333,0.52896214,0.34486637,0.23783404,0.6586777
0.391159,0.6906516,0.41920325,0.7870795,0.5538107
0.4774865,0.26204196,0.90437555,0.52561784,0.6538436
0.15677494,0.7395494,0.44426027,0.92775023,0.35924464
0.68489426,0.5805111,0.3420301,0.3611275,0.6976818
0.19117889,0.60859525,0.6490986,0.6863953,0.54277414
0.8518122,0.51958114,0.48521033,0.08471444,0.43821302
0.8462734,0.36164767,0.6460781,0.11210424,0.507791
0.5041148,0.65278536,0.44852877,0.59778464,0.5536983
0.8369336,0.37085176,0.6371618,0.12129083,0.54984933
0.41173398,0.3199483,0.83820033,0.63508046,0.7676581
0.5182636,0.5570662,0.51978785,0.44168416,0.6444912
0.6737025,0.19329742,0.8487743,0.30750147,0.42208594
0.09930363,0.4787191,0.2935898,0.33577913,0.12234858
0.6522613,0.38961437,0.5545754,0.33525014,0.4333842
0.83845556,0.5591499,0.3585206,0.19710311,0.5800971
0.7516142,0.51726943,0.48496982,0.26888233,0.49666077
0.11559868,0.44787818,0.39991972,0.36798942,0.80479467
0.3068658,0.2082983,0.73222584,0.5723477,0.31157804
0.5729003,0.37194723,0.6067231,0.39154202,0.017797977
0.68202186,0.15614143,0.8023274,0.22303367,0.54848427
0.23905382,0.47470376,0.59993005,0.5445639,0.5000751
0.58515173,0.080019295,0.7298988,0.32551926,0.76975656
0.53609174,0.3598125,0.59807837,0.28632528,0.6916901
0.3772225,0.12506121,0.79792106,0.44609484,0.14666542
0.50845104,0.7474299,0.49398667,0.5014573,0.86014396
0.40061352,0.7022602,0.42787814,0.74473375,0.6122178
0.9345703,0.7596512,0.37146705,0.1654093,0.76182234
0.6841579,0.32021022,0.5972146,0.33605698,0.411865
0.68721396,0.24260369,0.79868656,0.3450122,0.5176121
0.41115206,0.50773495,0.7024944,0.7981184,0.7056089
0.71908224,0.6141432,0.35066873,0.4357339,0.5894681
0.9517379,0.48349696,0.37028372,0.008392483,0.52661103
0.31748196,0.34256443,0.57834035,0.4635674,0.072001845
0.28962392,0.6239292,0.6422522,0.7943268,0.13948408
0.7795611,0.67840844,0.21330065,0.42606503,0.5931363
0.27594095,0.3899114,0.51515645,0.44024026,0.25839418
0.37686455,0.38414055,0.56908226,0.56232786,0.6060917
0.74072325,0.84064037,0.24647793,0.5650539,0.32616997
0.5881366,0.43381038,0.6917995,0.60240495,0.6073903
0.79956496,0.6206657,0.31346905,0.32057363,0.4625892
0.5660266,0.21567786,0.83477616,0.37670308,0.6434641
0.57384473,0.26277176,0.6204614,0.31499004,0.620451
0.29262665,0.6420108,0.5374836,0.88436645,0.4797905
0.7821361,0.7112694,0.15933046,0.38650826,0.51552176
0.6145899,0.0,1.0,0.40074155,0.47762468
0.62938577,0.3981049,0.5566865,0.3000735,0.6113773
0.6010511,0.40839434,0.5387279,0.3484425,0.9801703
0.42290446,0.41787446,0.8663297,0.7195021,0.6416596
0.66304255,0.23465022,0.77324617,0.35776162,0.4747078
0.5806598,0.31635213,0.7207888,0.43511558,0.53186417
0.5215662,0.8618182,0.16921529,0.77745986,0.43371382
0.46885595,0.5570374,0.60741997,0.6597561,0.6798945
0.91086787,0.5425156,0.31152973,0.13096064,0.46172783
0.6138591,0.32324994,0.7460164,0.471864,0.49494416
0.40316603,0.4463489,0.645332,0.59539455,0.881156
0.25547668,0.55317897,0.6822232,0.77503765,0.39584368
0.77822495,0.55866104,0.39743313,0.33309513,0.43853638
0.8140328,0.56247425,0.3189373,0.25362474,0.5882328
0.47647423,0.6028337,0.46439874,0.60403943,0.698411
0.3344471,0.6413128,0.54819345,0.96982896,0.5336658
0.5093433,0.66585195,0.42984223,0.58723533,0.4838089
0.528543,0.2041485,0.8869331,0.4757576,0.5610488
0.6611644,0.24094412,0.7549892,0.3479565,0.4494799
0.19065422,0.5419476,0.42287692,0.7931109,0.23284417
0.3120545,0.966241,0.50834805,0.83717656,0.827992
0.63335913,0.69230187,0.26292896,0.35370356,0.21048835
0.040124565,0.5349945,0.66426,0.94727373,0.5717448
0.55263525,0.22501951,0.8401135,0.43768352,0.6763125
0.6916114,0.6055269,0.40842068,0.44555926,0.6046036
0.6367674,0.46654865,0.551899,0.39826554,0.16035214
0.4795457,0.28155756,0.8079609,0.5049853,0.8085964
0.52770144,0.9148061,0.72208416,0.5477922,0.54231393
0.37931943,0.8558713,0.5636092,0.6872199,0.1482467
0.4027456,0.4220575,0.6110418,0.13501522,0.23343992
0.5375699,0.27390346,0.82981634,0.40747553,0.5322041
0.3479783,0.49198684,0.84663975,0.79622185,0.39692336
0.61583066,0.6815984,0.39211565,0.41735023,0.15257353
0.5845387,0.32864845,0.590985,0.49993616,0.8592419
0.0,0.6113995,0.6202929,0.8833857,0.19326228
0.7138969,0.38012427,0.5789394,0.25101405,0.8068913
0.4186491,0.4889023,0.7286378,0.76472044,0.79879373
0.9116982,0.7846935,0.025601625,0.51244926,0.4160695
0.46268058,0.86805344,0.568804,0.57841593,0.16722724
0.51379335,0.17010239,0.5888041,0.20575982,0.5669623
0.99999994,0.4271209,0.38613427,0.27514613,0.83390224
0.6726415,0.382702,0.5417322,0.32313854,0.88003016
0.5065662,0.22910112,0.83420515,0.52474344,0.8339556
0.70336735,0.68815386,0.2592537,0.40168655,0.38610166
0.42667145,0.09763193,0.8651584,0.35368827,0.29425162
0.648397,0.7319406,0.29338193,0.51406705,0.34906185
0.50499284,0.28900886,0.75893503,0.5052105,0.5861154
0.5931328,0.6294783,0.38024688,0.25292856,0.1356639
0.7638751,0.6811404,0.24072108,0.41007286,0.53579104
0.92682797,0.78455514,0.022893846,0.5069041,0.48954323
0.31129438,0.49821314,0.69365484,0.8395606,0.57855237
0.58651775,0.47972068,0.5174715,0.47101912,0.46350145
0.3936677,0.6802778,0.45066988,0.80239064,0.5837461
0.39627177,0.5571542,0.658394,0.781001,0.85512364
0.3213873,0.5586353,0.72474843,0.8834801,0.418898
0.73774415,0.18617436,0.71372324,0.12924248,0.63185537
0.56720626,0.62847567,0.50817883,0.63629055,0.73192555
0.56039876,0.39184782,0.87710106,0.6663159,0.60269386
0.3861348,0.4705864,0.83218575,0.67325044,0.48045862
0.43199366,0.28707963,0.81600416,0.5541081,0.7380673
0.7738563,0.62268895,0.28823364,0.38493583,0.5499827
0.4847784,0.47968054,0.76731205,0.6934968,0.6181075
0.6062967,0.26483062,0.7297571,0.3850567,0.3769204
0.66962916,0.48972046,0.56947243,0.17058027,0.26956713
0.54997206,0.24174902,0.7146889,0.3200364,0.69410515
0.8322228,0.39172325,0.60960305,0.11904141,0.6077382
0.20621717,0.4820764,0.65460914,0.7135234,0.26291665
0.767425,0.29962137,0.7078234,0.24289545,0.7724174
0.2862974,0.69925976,0.4474172,0.6707604,0.3870768
0.3989052,0.5491132,0.6213394,0.79375875,0.8805559
0.723717,0.16250512,0.7446884,0.08946803,0.5359715
0.34492707,0.18866187,0.674957,0.44953316,0.36825278
0.6054075,0.32352796,0.7649077,0.50954366,0.48948586
0.5205961,0.39943045,0.8210958,0.586102,0.4703226
0.51474863,0.26785517,0.82190865,0.46166316,0.57201886
0.5932191,0.1895288,0.75902295,0.41957694,0.38441205
0.43917277,0.46654865,0.73881686,0.6934351,0.840291
0.7313823,0.6863097,0.2234427,0.48751715,0.57184213
0.55902994,0.35865903,0.59285444,0.4139002,0.38985175
0.46304885,0.8801986,0.55809647,0.5302801,0.15070528
0.9086871,0.7813239,0.05001524,0.48263583,0.44375876
0.69949925,0.24435034,0.7997764,0.32484794,0.4770351
0.6331544,0.67627746,0.36387473,0.4927509,0.40664792
0.7862147,0.6156835,0.32719052,0.36457205,0.4616774
0.4783888,0.74604034,0.33612144,0.6308317,0.587485
0.28242752,0.51049566,0.55343693,0.57727957,0.48679993
0.45239347,0.45572677,0.7131809,0.6293713,0.8386575
0.92943335,0.65976864,0.18273193,0.20260984,0.36440894
0.5303056,0.60062486,0.46842456,0.50143343,0.6719333
0.29229003,0.28631875,0.6765065,0.4636395,0.2264865
0.7460962,0.39895254,0.49441996,0.19639885,0.7514391
0.61731994,1.0,0.2357257,0.826995,0.67083085
0.46545777,0.6187958,0.3932182,0.63121873,0.7546699
0.7837087,0.7245929,0.11213109,0.40304148,0.4837053
0.5707648,0.2846111,0.64953965,0.260579,0.684585
0.45962575,0.7650182,0.3166741,0.7143306,0.5844468
0.4674516,0.55773914,0.6137013,0.6569573,0.7165484
0.6275178,0.18639621,0.7442102,0.35054833,0.57965404
0.91535544,0.4573953,0.46212465,0.099212915,0.5864593
0.45294976,0.4726256,0.6699767,0.67074734,0.82334775
0.680992,0.11241713,0.8109568,0.282502,0.77518785
0.2651144,0.5080753,0.549999,0.59446037,0.06498918
0.43331373,0.8159256,0.30600226,0.7323481,0.3497129
0.8864228,0.697834,0.13356546,0.2896201,0.42813945
0.5375616,0.9798244,0.1327807,0.7589836,0.3733912
0.56260496,0.46309522,0.54871064,0.42637032,0.3971798
0.39057475,0.50350845,0.61972,0.7442943,0.5590973
0.7386584,0.73631877,0.18256742,0.5319515,0.47722703
0.5128219,0.3116361,0.7511724,0.46144092,0.58371055
0.50506103,0.49600512,0.52707946,0.2060149,0.6536727
0.66270584,0.09631467,0.7427505,0.22340077,0.73830694
0.3672181,0.2803052,0.60561866,0.45651475,0.20856246
0.3050486,0.50121033,0.6853532,0.84124947,0.6188508
0.2984671,0.7580538,0.457497,1.0,0.5155979
0.91614485,0.5486926,0.2810384,0.12197366,0.48382133
0.49637058,0.9100503,0.19574726,0.7753314,0.2981597
0.3183084,0.7038195,0.40149462,0.72190976,0.3149499
0.46636844,0.40532398,0.6146567,0.5455235,0.07489967
0.7233567,0.5206357,0.46262366,0.31187242,0.568827
0.5393384,0.41231304,0.77640224,0.5940476,0.47384408
0.86691356,0.40031457,0.5520742,0.11331192,0.5036564
0.41298607,0.7970031,0.5791788,0.5260141,0.7297493
0.21952519,0.4311457,0.47125167,0.63337445,0.32879758
0.044055432,0.59547365,0.37090355,0.7878882,0.09478921
0.2362184,0.37483037,0.6681916,0.68828833,0.16312361
0.79257905,0.6351309,0.2649061,0.34194028,0.5523875
0.91871244,0.7994609,0.07197821,0.5249268,0.46236816
0.92013085,0.8013824,0.06696454,0.5576032,0.45333374
0.54612887,0.3085371,0.7951724,0.54510015,0.54792786
0.7073607,0.5461595,0.28336075,0.37360132,0.8636277
0.26844606,0.40711915,0.50061107,0.50240666,0.2783162
0.46340922,0.30493498,0.7146826,0.3839097,0.7297931
0.41015455,0.5127935,0.6790103,0.80716074,0.6829219
0.63165456,0.61456317,0.41488263,0.51148665,0.4554896
0.14362538,0.4331,0.4928208,0.17404753,0.26570788
0.5233106,0.42121658,0.75083977,0.5940874,0.5110457
0.31449622,0.47702694,0.60579395,0.9509139,0.64126784
0.9168444,0.78291607,0.012292981,0.4956316,0.44792002
0.64934206,0.60169494,0.36341327,0.33200878,0.33585507
0.6189743,0.6367948,0.5000293,0.30032754,0.13745889
0.20359552,0.50491863,0.62698776,0.8008732,0.30898046
0.5250782,0.28179365,0.8298455,0.48182523,0.6424202
0.5720057,0.70639855,0.5424071,0.3735488,0.51864475
0.5649663,0.20272452,0.8443924,0.43700016,0.6195445
0.8888345,0.6486664,0.36623695,0.30169696,0.6127654
0.5509795,0.7258705,0.43375877,0.51471215,0.78984165
0.38804638,0.5237966,0.7331885,0.74625313,0.60799724
0.58220375,0.30639827,0.76326823,0.42970636,0.5353197
0.6938996,0.82233393,0.19904578,0.570915,0.55078554
0.7390195,0.61243045,0.3260436,0.4693573,0.4287277
0.6602194,0.6305712,0.38712677,0.22588241,0.25440544
0.50192076,0.72179157,0.35687077,0.665807,0.56339014
0.68265784,0.3327331,0.580279,0.27988887,0.39973393
0.63244593,0.29173324,0.71125054,0.3642316,0.47358918
0.9956066,0.6453447,0.14447385,0.28854144,0.27260643
0.4592045,0.38142592,0.71840036,0.5299256,0.9158709
0.6580786,0.1799348,0.83608174,0.23943824,0.450899
0.3789062,0.66491735,0.4480123,0.8980787,0.6232048
0.38392586,0.65685433,0.42675224,0.9235115,0.6492529
0.3272549,0.7255609,0.54229784,0.59172076,0.6405288
0.9236525,0.795442,0.038960278,0.5462149,0.47855806
0.68423486,0.7048041,0.23774442,0.41787273,0.18110883
0.563826,0.22206795,0.83045024,0.40937084,0.637825
0.0007070303,0.45891976,0.7633133,0.92176175,0.58864415
0.9430697,0.47455123,0.40175205,0.033715755,0.5642527
0.40029782,0.7901504,0.5705447,0.5929904,0.93057853
0.18194184,0.3297565,0.81690186,0.6857176,0.34283042
0.33889505,0.24099806,0.6971168,0.5017781,0.38394338
0.6173775,0.38974833,0.55761987,0.33885008,0.5880228
0.47127417,0.44984767,0.704255,0.53510493,0.8478769
0.7800832,0.81646013,0.38904515,0.5909359,0.045544058
0.5946064,0.51690596,0.49194062,0.36227977,0.45799363
0.73104596,0.04082638,0.6741863,0.23842701,0.86943424
0.92160666,0.49457428,0.36892846,0.1145204,0.5476347
0.3025375,0.5179343,0.6792654,0.7395469,0.5523963
0.71959007,0.6594609,0.468283,0.27669188,0.8952056
0.375704,0.5900192,0.4649887,0.8059402,0.7467271
0.39049447,0.08734825,0.91224086,0.44543445,0.3332454
0.4588709,0.8671707,0.5790208,0.5763791,0.12722522
0.8790844,0.407354,0.53416425,0.10391474,0.5461509
0.5209099,0.654219,0.41773024,0.5676647,0.55953074
0.49839586,0.32638693,0.75648403,0.541554,0.80169404
0.54230696,0.64414847,0.33298656,0.7693033,0.19544259
0.4162328,0.13658321,0.78586173,0.39693686,0.31535095
0.20722592,0.54645073,0.5683391,0.655447,0.39374158
0.19592029,0.7222367,0.7627307,0.5527542,0.6978511
0.39748824,0.8407676,0.5132148,0.6563817,0.07965493
0.35277778,0.8937013,0.72407126,0.56199574,0.08560538
0.722782,0.71977264,0.17058563,0.47789496,0.6795045
0.49874985,0.68116605,0.3895256,0.6231406,0.44645068
0.5802667,0.31166738,0.734239,0.4086351,0.5235402
0.2841304,0.54519486,0.7222723,0.73116875,0.42330852
0.4127987,0.6065862,0.42959154,0.6989591,0.74157655
0.6314693,0.29469204,0.70346105,0.36565655,0.44170976
0.7903739,0.6713921,0.2307443,0.36314923,0.5350926
0.50977325,0.3004353,0.7523743,0.51058376,0.64545214
0.2792067,0.53434896,0.6806235,0.70069766,0.44337416
0.22358438,0.43525982,0.47745478,0.6624784,0.31380323
0.38322777,0.5332569,0.7608387,0.7890258,0.6224246
0.35483378,0.57122934,0.65697294,0.9133979,0.36995488
0.6271483,0.18153724,0.7307688,0.3210647,0.570419
0.45701942,0.780282,0.27892885,0.6919005,0.6448902
0.4031663,0.44634798,0.6618364,0.5880726,0.8729642
0.37436238,0.22629416,0.70261896,0.4218334,0.3157159
0.6221828,0.22763368,0.76168406,0.26404858,0.36788866
0.060853958,0.46573108,0.6968071,0.8623027,0.6894336
0.26441428,0.27777916,0.5815283,0.31175143,0.15013725
0.45576376,0.5328784,0.69292897,0.700821,0.6209071
0.8072782,0.46668154,0.4697378,0.20369771,0.48468632
0.416726,0.5320986,0.6609669,0.7394037,0.7130151
0.35136753,0.47508192,0.8756896,0.71556234,0.37818432
0.58485836,0.4583185,0.68739307,0.63149226,0.54817164
0.3773237,0.5172214,0.76235986,0.7432325,0.5643673
0.36731666,0.37036002,0.5968779,0.5087797,0.61566013
0.23417082,0.44437414,0.5027912,0.7037748,0.26528138
0.64890885,0.7506678,0.3515024,0.54516304,0.4098866
0.48158097,0.7063855,0.35103714,0.6935884,0.13432848
0.20001784,0.8435107,0.24507868,0.50375384,0.86762404
0.542764,0.6457877,0.344737,0.7401615,0.20185444
0.27241173,0.48055935,0.573887,0.6777399,0.21888033
0.17865044,0.6451692,0.50997955,0.645717,0.46213007
0.6576146,0.66693664,0.33187476,0.31832016,0.21960571
0.4202398,0.6101904,0.40956312,0.6834842,0.76129127
0.2783845,0.23974675,0.6114365,0.6278882,0.22899696
0.23612088,0.5939624,0.6095712,0.6838743,0.51530117
0.54988503,0.59221387,0.49935144,0.5370601,0.49550608
0.64427894,0.42062777,0.5165155,0.35181272,0.70971775
0.24216983,0.58410007,0.60154164,0.7221855,0.4970484
0.71956444,0.7471786,0.20756361,0.5076112,0.36175227
0.44186717,0.88286483,0.5347793,0.7189301,0.089027286
0.372832,0.23809624,0.6659789,0.43955645,0.30629697
0.49100485,0.7687,0.5616221,0.50667083,0.78637505
0.10803625,0.3766389,0.80034214,0.76464343,0.2998403
0.4705712,0.61976045,0.41477698,0.6339675,0.72673863
0.3139794,0.30037212,0.6076756,0.5206415,0.22072089
0.561134,0.4781545,0.5641421,0.48266146,0.3871735
0.34034413,0.8795259,0.82169646,0.7075684,0.2424044
0.8381118,0.7565111,0.08636734,0.37664893,0.5830373
0.4283459,0.5111784,0.63879865,0.7016698,0.7611234
0.600514,0.26544422,0.7215224,0.42255664,0.364596
0.5967627,0.42827836,0.90567786,0.74097157,0.55301803
0.23377338,0.78320444,0.75497055,0.68288976,0.4351774
0.33501637,0.32229033,0.6401911,0.48516497,0.3502577
0.59328717,0.52014774,0.48062244,0.3585816,0.49484295
0.61824083,0.64020985,0.51348823,0.32611638,0.15724313
0.92893004,0.70794535,0.12538525,0.27121162,0.53979576
0.9438659,0.49364513,0.35693705,0.06032026,0.5556654
0.5905838,0.59715384,0.3655289,0.53578794,0.6781576
0.53382987,0.7622942,0.20857957,0.69352597,0.6187044
0.65477026,0.891322,0.092570454,0.63400126,0.57306194
0.47152868,0.13893208,0.9431368,0.4210475,0.39873728
0.29579532,0.53408986,0.7003246,0.7475635,0.4734341
0.30584496,0.20205525,0.51411194,0.3064854,0.27318949
0.46054256,0.5282943,0.69668424,0.6782311,0.65144515
0.30668852,0.52786916,0.7274799,0.71289015,0.50869995
0.2180441,0.54120487,0.58786005,0.6965531,0.3760094
0.25587088,0.7626163,0.49177414,0.7169103,0.60285604
0.5049963,0.27389783,0.80925703,0.49398398,0.53148526
0.37314785,0.6498503,0.4485856,0.8558403,0.6309716
0.5820477,0.105664104,0.88264513,0.26405776,0.636006
0.44302943,0.08611199,0.88574374,0.3573315,0.3566836
0.3684447,0.9777566,0.7191132,0.965611,0.45420924
0.31748196,0.34256443,0.57834035,0.4635674,0.072001845
0.22154883,0.5199043,0.65367687,0.6917783,0.37924647
0.42222252,0.54091007,0.6105124,0.7469602,0.72364306
0.3579567,0.25289187,0.7525532,0.5193558,0.41129208
0.6293047,0.33106682,0.71242785,0.48341528,0.46696022
0.6210665,0.17114407,0.5812804,0.18615183,0.6628059
0.7012402,0.28518283,0.64615756,0.32653883,0.49530277
0.06451416,0.5260455,0.636526,0.87983525,0.6117075
0.5640446,0.3234461,0.9078788,0.632062,0.38782182
0.93315506,0.7898609,0.0,0.54622847,0.4714323
0.36173528,0.48991355,0.8985203,0.7638941,0.4187304
0.612918,0.30527636,0.6779694,0.40044695,0.39441437
0.7785182,0.49447995,0.51156306,0.24443474,0.40103698
0.6907093,0.062291205,0.75670135,0.15889466,0.696391
0.9130987,0.54360545,0.3002883,0.11074814,0.43821394
0.41522402,0.68031526,0.42438585,0.8522807,0.5177706
0.8033761,0.47636828,0.45625496,0.2130883,0.4388827
0.6482109,0.22941911,0.7680609,0.34476632,0.39524272
0.21920222,0.63774693,0.52129084,0.7607084,0.4632408
0.14735544,0.53354365,0.37717658,0.594624,0.78986084
0.63544655,0.06647217,0.8357277,0.16656211,0.6845226
0.73419124,0.4651644,0.41507697,0.40129045,0.25866675
0.26261833,0.38940412,0.5410977,0.47909474,0.25918627
0.7223824,0.147528,0.7887407,0.13673642,0.53441447
0.7198452,0.07966414,0.71702343,0.09723452,0.7194989
0.5841218,0.8160637,0.17795447,0.6385979,0.4455246
0.19677877,0.38634428,0.7416442,0.7232496,0.23196185
0.77076685,0.7699523,0.21195298,0.4089956,0.32811838
0.3680457,0.8460454,0.683404,0.88561,0.2710821
0.355984,0.715266,0.5174836,0.8330817,0.61328053
0.79123616,0.43580973,0.45997873,0.24280432,0.30422667
0.80540466,0.7007736,0.1690965,0.3474366,0.5606868
0.9102715,0.33221257,0.6324475,0.06439361,0.33458132
0.2525887,0.8045097,0.6810956,0.5113732,0.14952677
0.34389815,0.56880605,0.6168052,0.88434744,0.339571
0.86185,0.60826224,0.3534437,0.21149099,0.39321893
0.80010515,0.6116951,0.33442387,0.2993434,0.4854526
0.768693,0.61887807,0.3246742,0.36641628,0.5418042
0.34307897,0.5393937,0.71807015,0.77416277,0.5343484
0.33989075,0.51515687,0.79180014,0.8148289,0.46930125
0.6415753,0.6999072,0.29675925,0.4234515,0.24874486
0.37620187,0.76982486,0.60978335,0.85892344,0.78280485
0.041251153,0.6855979,0.8043103,0.8996276,0.466454
0.36991274,0.6034667,0.7591487,0.7599112,0.4819204
0.6604171,0.33121783,0.6290675,0.30452067,0.34968317
0.34527227,0.6470697,0.44279227,0.69017076,0.32214686
0.13770014,0.32727087,0.7364742,0.7277195,0.14294836
0.7370354,0.66716796,0.2876432,0.42879045,0.57607156
0.31129208,0.22699413,0.72179615,0.52390337,0.27863753
0.48958322,0.42561263,0.8111881,0.67540705,0.55475223
0.54542637,0.28793722,0.75045997,0.38409334,0.5851958
0.27910835,0.79379827,0.48759112,0.8964728,0.25108668
0.5668646,0.34517726,0.66795105,0.41184157,0.35488105
0.74822056,0.6576872,0.29448414,0.3783098,0.3545481
0.43236256,0.4453575,0.61390245,0.69539714,0.81244946
0.7242422,0.3295297,0.87086403,0.34770063,0.74201894
0.6267345,0.33897662,0.6791386,0.4818043,0.4423884
0.6161516,0.4568842,0.82076555,0.7664558,0.73837006
0.7931148,0.24045753,0.77481085,0.1933909,0.32594573
0.7875838,0.6404194,0.3014329,0.36874115,0.41364008
0.4626723,0.18455073,0.8279709,0.47729376,0.46185747
0.37190038,0.09375125,0.8882881,0.4834699,0.28813624
0.19172406,0.45187554,0.6089344,0.609579,0.3642273
