ResNet101_2d1,ResNet101_2d2,ResNet101_3d1,ResNet101_3d2,ResNet101_3d3
0.5231524,0.12347999,0.4484438,0.15420291,0.3375689
0.5159792,0.24329922,0.52419466,0.2600035,0.36600372
0.17629695,0.28308803,0.1802414,0.3762375,0.19850007
0.14045927,0.34663308,0.19548044,0.41055816,0.3120191
0.4711891,0.24626783,0.3965816,0.15709347,0.49745014
0.73562443,0.5733035,0.75251806,0.5174361,0.74272704
0.784782,0.3518412,0.7438476,0.42261815,0.24456233
0.7555366,0.48565304,0.8798235,0.334383,0.56963
0.09670627,0.26905602,0.10664892,0.26269555,0.27597004
0.72632265,0.6302791,0.80046797,0.23099482,0.5601922
0.039778173,0.44794706,0.023875237,0.46655247,0.40671867
0.20161709,0.4034958,0.15200737,0.5105749,0.17670903
0.4399795,0.9599547,0.17313752,0.65480053,0.21220782
0.1016117,0.4414194,0.09532955,0.50242615,0.39248794
0.90313655,0.41290504,0.87603694,0.57202303,0.26680505
0.4648254,0.58053255,0.23533681,0.5489964,0.109778285
0.5488706,0.9114933,0.514045,0.7882081,0.40569636
0.2909376,0.3833509,0.2943952,0.38955176,0.47776267
0.6611724,0.1080963,0.58942574,0.15369147,0.24562074
0.65551966,0.35750902,0.6820323,0.37342694,0.48751414
0.48705804,0.49855882,0.4151914,0.36672756,0.6666409
0.6925913,0.64584553,0.6622496,0.56154853,0.4937949
0.48486587,0.5636323,0.29418606,0.3641962,0.3718098
0.56209207,0.09568304,0.4546906,0.081273586,0.34933066
0.55208546,0.25614917,0.5897617,0.15751567,0.6192626
0.031422436,0.40251648,0.022518545,0.389037,0.42206094
0.44203794,0.5774859,0.39918882,0.49153465,0.51395893
0.58245105,0.027724475,0.44943345,0.2700374,0.09975752
0.20787194,0.7262325,0.2574982,0.7459492,0.50692344
0.48747772,0.41945565,0.45354846,0.33371204,0.65637404
0.28682327,0.6187108,0.34368297,0.50256675,0.5797051
0.69124275,0.52031684,0.7330117,0.5879606,0.23763138
0.0456703,0.686758,0.04505214,0.68957484,0.38968766
0.61085314,0.38092947,0.6813831,0.3146902,0.5396561
0.26446432,0.13323674,0.44978794,0.46706766,0.030442923
0.48323312,0.57433176,0.323748,0.35916078,0.40486363
0.26237988,0.36292627,0.3270021,0.45173538,0.25844967
0.68099105,0.10351029,0.5934375,0.2351987,0.22392039
0.51228386,0.6573967,0.58284724,0.6197869,0.87551403
0.4307868,0.14052331,0.3951382,0.31947464,0.22650541
0.267444,0.36285043,0.333392,0.4517213,0.22538826
0.40678886,0.3646263,0.40367565,0.24877176,0.5799833
0.21968645,0.734023,0.21455488,0.7245464,0.7545593
0.5655525,0.08935782,0.45567968,0.051053137,0.34517685
0.5568811,0.49585533,0.4964678,0.40583715,0.60050493
0.48790124,0.19119531,0.7179354,0.70749915,0.24804963
0.17718735,0.53272516,0.24007517,0.5912317,0.35571605
0.76921993,0.46012884,0.7259839,0.42435396,0.6198861
0.44712603,0.3129252,0.4689052,0.50451666,0.23942344
0.1744481,0.6994276,0.1487216,0.6527375,0.66141737
0.123972714,0.58548844,0.14566675,0.49213362,0.5682296
0.36254883,0.9032142,0.29783177,0.7951118,0.3862005
0.32304934,0.724754,0.35327154,0.6346076,0.78139824
0.73714024,0.55856925,0.697821,0.5159829,0.71180314
0.28604943,0.46083492,0.37880015,0.53085935,0.3637171
0.46360788,0.31753471,0.4521893,0.48793113,0.1934739
0.17664394,0.7132936,0.14053452,0.6906108,0.6603302
0.7508697,0.5704374,0.72839665,0.4898388,0.68177056
0.37237185,0.8455492,0.27598795,0.86596507,0.4486235
0.070830256,0.45238674,0.124236286,0.45622617,0.43570092
0.3681258,0.43808693,0.3593189,0.21242216,0.67512804
0.54300535,0.5871297,0.23496035,0.27520415,0.7700611
0.72425187,0.64986145,0.6953007,0.58513206,0.38248813
0.49539092,0.94669944,0.43522638,0.8163615,0.22067136
0.71771586,0.37717557,0.6270429,0.5085402,0.21386966
0.2454625,0.68540597,0.27226317,0.7133218,0.67098
0.3815487,0.56475794,0.35603923,0.47022948,0.83764803
0.40997556,0.3392995,0.32350802,0.19492033,0.60404855
0.47543064,0.53425246,0.4199502,0.40830913,0.5267796
0.8999772,0.56007755,0.94088364,0.50839305,0.4156209
0.33608934,0.7727141,0.38230276,0.7052491,0.8426328
0.1586681,0.29509258,0.20888624,0.33505332,0.2561283
0.4232644,0.92114055,0.31266624,0.7450592,0.36727357
0.24533671,0.7496871,0.32160896,0.5947423,0.70127
0.65606225,0.25554562,0.5802598,0.33462107,0.22594564
0.450604,0.9011909,0.37943408,0.76673186,0.34073687
0.45647034,0.55902416,0.39832738,0.4456333,0.50312954
0.43941882,0.6095676,0.38172427,0.476957,0.6227349
0.4154239,0.2313101,0.40733537,0.3111071,0.40640277
0.2318019,0.66566443,0.2876234,0.6569412,0.5629217
0.52228296,0.51603544,0.4876712,0.52473193,0.57028514
0.5404924,0.37162364,0.5210938,0.27007705,0.6109554
0.5740461,0.8211229,0.5700471,0.70612234,0.09122306
0.61265147,0.64288944,0.5392024,0.6598059,0.47863102
0.22629327,0.4123487,0.25592604,0.5478075,0.30843103
0.1306037,0.43065318,0.121934414,0.5255527,0.33823603
0.038152844,0.32350126,0.026900351,0.45593566,0.29418528
0.46214873,0.8848835,0.31812268,0.76610935,0.2001625
0.2746578,0.2708999,0.25454754,0.20262057,0.50898236
0.20732492,0.35643142,0.23225546,0.47516105,0.20961553
0.4554973,0.93512565,0.3180441,0.8435652,0.27589035
0.7962921,0.14728135,0.7363433,0.18377933,0.13703817
0.2213932,0.5543296,0.31096068,0.6792625,0.36164182
0.5352252,0.99419934,0.4693895,0.9080914,0.20984015
0.43340072,0.2652768,0.40945432,0.12939778,0.72134364
0.3203706,0.25828615,0.36107898,0.385171,0.23841767
0.51533777,0.6698686,0.5730166,0.66797125,0.8939724
0.07652229,0.31600457,0.07699114,0.30712792,0.34186178
0.35138035,0.21180615,0.22848731,0.13515547,0.37839967
0.6724222,0.3846619,0.7200461,0.47501114,0.4817594
0.6340191,0.8066164,0.6602744,0.8278736,0.56919885
0.35610256,0.9004122,0.27264887,0.810765,0.39876232
0.3033005,0.3721028,0.29205197,0.40306437,0.5172654
0.27332097,0.78718317,0.32172978,0.82344013,0.7170849
0.77325606,0.46220085,0.7457175,0.4328525,0.5928267
0.8886483,0.38834786,0.9007653,0.39251846,0.31810072
0.20357442,0.3602727,0.20769447,0.4859665,0.20742387
0.116136014,0.6085439,0.05349776,0.6137299,0.5623286
0.785795,0.59279704,0.78570056,0.5289794,0.66111493
0.52350444,0.4336835,0.54045427,0.3524239,0.64553905
0.31991097,0.20545849,0.40677977,0.34862855,0.1892997
0.26226586,0.791946,0.3117683,0.84293187,0.68229485
0.21203622,0.3690067,0.21643299,0.47135895,0.17394623
0.17705739,0.5334676,0.22667924,0.6075735,0.36413693
0.59398305,0.40561208,0.635583,0.39380857,0.58526385
0.21468645,0.4727867,0.26852995,0.7081717,0.23065923
0.80807173,0.59949684,0.820526,0.58254504,0.66468215
0.5106853,0.39492023,0.43805802,0.3346933,0.60636747
0.60129213,0.9430681,0.50937086,0.9482101,0.38007638
0.3523984,0.5079237,0.4504346,0.45394552,0.47223952
0.6947505,0.6633208,0.62455636,0.5943066,0.45249075
0.1385245,0.31854606,0.16947275,0.2925836,0.413195
0.47757253,0.11214739,0.35048783,0.1629115,0.30431664
0.4925102,0.47618338,0.44176298,0.3630507,0.6305582
0.30218393,0.642694,0.29105198,0.62040627,0.91406286
0.5717789,0.7909137,0.4923315,0.6779798,0.16255853
0.48707792,0.9065823,0.42052016,0.8048364,0.28713286
0.91336656,0.48484713,0.8353051,0.62709063,0.2620979
0.71341646,0.89074147,0.68871105,0.8379267,0.3209609
0.6865812,0.78238636,0.59850776,0.7478949,0.5326433
0.6086396,0.6246407,0.55887544,0.6384724,0.52414083
0.9375657,0.57532114,0.90765136,0.65416795,0.33879447
0.30577815,0.57574713,0.26617914,0.5493186,0.65954316
0.596733,0.024017036,0.47225228,0.24179697,0.06015095
0.5431007,0.92635506,0.5006159,0.81468177,0.28526866
0.5571239,0.9208306,0.49194226,0.8267975,0.3731043
0.69888794,0.584943,0.8112,0.6324355,0.21966927
0.47050044,0.14702934,0.42193276,0.185426,0.2594084
0.018596292,0.48510933,0.029633343,0.45407337,0.51819825
0.9698347,0.54873526,0.96012086,0.44093925,0.5973749
0.4027247,0.5025946,0.30618954,0.45924076,0.56958723
0.44697824,0.2125999,0.41261864,0.23931196,0.39335376
0.38523027,0.34397215,0.44583252,0.67584544,0.27488112
0.7589199,0.5593491,0.7668036,0.4679195,0.7085142
0.44644606,0.10053918,0.37234703,0.21345207,0.18114397
0.9194814,0.5459923,0.94270515,0.5642642,0.33496362
0.49193382,0.10118273,0.39447987,0.1537579,0.218778
0.6511528,0.86834145,0.6444055,0.80014277,0.3376909
0.8423226,0.7084987,0.8191955,0.7382419,0.62096417
0.4699989,0.38292655,0.6168237,0.36718255,0.7063911
0.48356578,0.26936227,0.44452983,0.11087614,0.6877702
0.29562196,0.91013527,0.40183368,0.8944887,0.6300262
0.7194452,0.6804172,0.6989111,0.64191383,0.39992034
0.29700255,0.17519167,0.280419,0.0508433,0.43078268
0.45945412,0.78198993,0.46564892,0.6738046,0.52844125
0.8261988,0.82465017,0.7384432,0.85044837,0.3888962
0.6383258,0.8694471,0.6175195,0.7942183,0.37446254
0.84080887,0.23501271,0.79603136,0.33720666,0.1931214
0.6324009,0.44610128,0.5568385,0.47238743,0.19052091
0.093188584,0.29632986,0.121510684,0.32689902,0.28690794
0.71859926,0.721696,0.62386554,0.6884705,0.46606717
0.4938692,0.61226076,0.4426753,0.4791811,0.8705417
0.20391026,0.66578877,0.22786331,0.68256235,0.5689602
0.3766912,0.2839566,0.30052048,0.27105653,0.36732498
0.3072587,0.44468516,0.3808389,0.4282498,0.35983086
0.49152547,0.38817644,0.4412283,0.35922235,0.75778073
0.3724575,0.52216923,0.29235768,0.44655177,0.86449623
0.50114447,0.24457249,0.5053624,0.29687268,0.33286628
0.90648085,0.7118672,0.9552681,0.5937617,0.65056264
0.82054037,0.7920821,0.72738385,0.7879493,0.40917778
0.50298846,0.5919198,0.47097895,0.5274768,0.95546776
0.5346919,0.7107781,0.6601769,0.66681254,0.8688427
0.55689836,0.24119648,0.60860425,0.13129717,0.5560442
0.6375655,0.46802458,0.58393633,0.4350803,0.42247322
0.8474221,0.6883804,0.8690712,0.6507216,0.64290154
0.18849784,0.3005303,0.2760543,0.3425917,0.23030949
0.3384387,0.38119423,0.20336348,0.2754053,0.5905015
0.9542457,0.63246953,0.99334,0.7099627,0.49989253
0.7908586,0.28866327,0.7316009,0.26750326,0.07941952
0.6671268,0.4683131,0.4958497,0.5440684,0.75382906
0.31076783,0.7489625,0.36609405,0.6942277,0.7675005
0.88463575,0.6068563,0.8542694,0.6202978,0.41797954
0.7550793,0.43065208,0.7351171,0.5191369,0.114595085
0.88002944,0.6424707,0.8473399,0.6196635,0.5306353
0.902884,0.59595454,0.93393266,0.6033378,0.42938435
0.07237953,0.58014596,0.07604933,0.5378099,0.4546662
0.8841944,0.59217334,0.89759237,0.58401984,0.46211106
0.5921187,0.5829514,0.6826391,0.53271556,0.80827785
0.55050904,0.16495302,0.5344622,0.0,0.42066675
0.88273466,0.44575816,0.8101529,0.51164365,0.3467256
0.42757025,0.7992337,0.43294805,0.7653332,0.46325022
0.6581564,0.5811948,0.8000792,0.4108317,0.7900004
0.37980232,0.78194284,0.44418365,0.71363163,0.6557549
0.5801126,0.72780013,0.4940135,0.75569844,0.53654236
0.42891142,0.6206126,0.39329368,0.45860767,0.8961823
0.39981797,0.8764524,0.3682714,0.8294153,0.4753629
0.6691062,0.13622084,0.63631463,0.18474633,0.26699308
0.42769873,0.6411628,0.47314948,0.5409242,0.71191883
0.2652952,0.30407694,0.29216737,0.27309716,0.22729634
0.7099585,0.2940204,0.6548883,0.32750887,0.41507834
0.09791383,0.2250664,0.06628099,0.2354472,0.39858532
0.14384753,0.6225513,0.15154469,0.5844474,0.5437322
0.4758447,0.33741975,0.65215206,0.5512595,0.050258487
0.3235273,0.5325333,0.2562735,0.41247216,0.5914168
0.32618183,0.70794,0.34780818,0.58476406,0.7693458
0.54498494,0.6168379,0.5298203,0.41533953,0.8735151
0.5816892,0.7502841,0.52020603,0.7891346,0.50045264
0.3239982,0.64732563,0.3812991,0.6659456,0.16988921
0.81315887,0.4446249,0.76690936,0.49595845,0.26044905
0.18819028,0.5992043,0.22528073,0.5548738,0.5369016
0.5731053,0.6622393,0.5671909,0.69515955,0.58988446
0.42941344,0.25526494,0.6753168,0.6106654,0.78613234
0.67794883,0.72055745,0.5696522,0.6396307,0.4160292
0.64672405,0.79690826,0.655403,0.803862,0.61030877
0.2662312,0.9543905,0.1832276,0.24814555,0.62955534
0.5669535,0.5027613,0.4852401,0.43123436,0.62317914
0.4984744,0.5643641,0.49239194,0.2518748,0.8750336
0.3415665,0.44471836,0.35647964,0.3171786,0.68762374
0.64078784,0.6794108,0.6027828,0.58498216,0.5910316
0.548409,0.22694346,0.6522909,0.11176026,0.5939083
0.34279478,0.7517462,0.34710675,0.6742093,0.8982431
0.52147037,0.7497464,0.6122201,0.68519044,0.79269505
0.29030323,0.5519078,0.41373613,0.5502807,0.49444592
0.85301113,0.50276744,0.89686203,0.48306236,0.4985003
0.4509834,0.6256209,0.4437669,0.46751985,0.72883976
0.9122169,0.63965875,0.9889858,0.5815231,0.51425314
0.82389426,0.740548,0.7794553,0.7506244,0.39614308
0.38193572,0.75606847,0.45879218,0.77993214,0.6034157
0.83817935,0.41748348,0.8722282,0.4438676,0.36843216
0.84762204,0.6433374,0.8597554,0.508465,0.76046586
0.69467175,0.817788,0.86069953,0.52144015,0.195479
0.65335417,0.062101573,0.57969385,0.0958164,0.25000072
0.638339,0.8492813,0.61469746,0.81188154,0.47166157
0.45891076,0.40666196,0.4694536,0.37568998,0.8368412
0.22955081,0.2600233,0.27571446,0.33553582,0.13333923
0.617262,0.7397659,0.53237915,0.43768406,0.18017313
0.51223546,0.604872,0.4728856,0.524799,0.9042535
0.53657734,0.72699726,0.6712761,0.6435966,0.81914747
0.2328828,0.27959847,0.30666888,0.3614787,0.10356033
0.38189435,0.30642438,0.27487916,0.2115635,0.38562685
0.8805287,0.56801903,0.88058275,0.5003987,0.43403637
0.36219162,0.66044325,0.42726025,0.5813886,0.6385727
0.6810316,0.36397827,0.6009204,0.4822555,0.09510958
0.3195638,0.76538247,0.40397778,0.73648703,0.7470825
0.86503875,0.40681112,0.90369993,0.3367033,0.4293435
0.71439964,0.6633376,0.65356743,0.6029257,0.37551475
0.6496159,0.22127661,0.560178,0.37711033,0.12907624
0.8130107,0.42228204,0.7891285,0.46150383,0.20702443
0.50566125,0.91315585,0.42765838,0.84678954,0.33809704
0.0800446,0.37484157,0.08492532,0.3838331,0.3726138
0.76114285,0.43209398,0.7521074,0.5345952,0.09215391
0.39705205,1.0,0.50529116,0.9020332,0.6325748
0.25176558,0.7294243,0.22367013,0.59144974,0.77951324
0.6651268,0.26684564,0.61931217,0.302711,0.19848543
0.6277671,0.061307132,0.53079623,0.08593792,0.27323964
0.88820875,0.20564532,0.878451,0.28519773,0.13703781
0.11847848,0.47248963,0.14859301,0.38171127,0.44931304
0.22124201,0.5745027,0.3178228,0.6720288,0.43418422
0.46570405,0.23511606,0.3504898,0.15284136,0.5156685
0.81441176,0.60138017,0.8525565,0.56317675,0.6532471
0.45951027,0.66250587,0.50137895,0.73650175,0.8340235
0.7345667,0.83206105,0.71066004,0.5719309,0.8683198
0.804266,0.71274775,0.7705393,0.7193589,0.49327677
0.21328807,0.67055446,0.23101452,0.6967257,0.62138265
0.3739866,0.5135834,0.27232674,0.41612455,0.8519901
0.12313098,0.42997947,0.093224585,0.50670445,0.3351541
0.82540756,0.3816235,0.77679664,0.37542716,0.37303203
0.6126744,0.33758703,0.54691297,0.32165447,0.41862965
0.6097597,0.66887224,0.49895868,0.5686309,0.34129483
0.5068533,0.5369738,0.56916857,0.47926056,0.7355579
0.6118464,0.7154222,0.5298622,0.6032742,0.27262598
0.1668807,0.43380645,0.14861476,0.5447409,0.3227047
0.67582005,0.7840149,0.8155898,0.4148946,0.5709369
0.17110813,0.47055057,0.1832166,0.59361684,0.29347754
0.30295682,0.8200203,0.4818059,0.38285583,0.956079
0.32363653,0.67444867,0.46907136,0.56783676,0.903825
0.601531,0.22234896,0.68056726,0.1733695,0.5197228
0.64585394,0.032697856,0.57226086,0.029643446,0.32300988
0.6464621,0.039454013,0.58235097,0.04452735,0.28899312
0.90682137,0.5645301,0.93691546,0.5477467,0.39668655
0.4248957,0.104358256,0.34781802,0.25832218,0.17793849
0.83957314,0.63959914,0.8282898,0.5480273,0.7573833
0.9056541,0.6141289,0.8991339,0.64556444,0.4356871
0.4155665,0.70888245,0.39494526,0.62410784,0.80915594
0.26337436,0.29952195,0.29391664,0.29183838,0.25720945
0.48770478,0.64062494,0.51226306,0.58462715,0.7761293
0.46319094,0.35028046,0.5125801,0.5086472,0.35895663
0.39692664,0.71986866,0.35364932,0.59516925,0.84978664
0.6628213,0.068670034,0.6096547,0.115210086,0.25150543
0.40138954,0.4044823,0.3127088,0.3323785,0.5366115
0.74086106,0.5440222,0.8124844,0.39672795,0.689126
0.15156013,0.68801403,0.18826437,0.59077793,0.6722285
0.87164813,0.6303428,0.8966699,0.61611956,0.5620302
0.6731017,0.43540728,0.593632,0.47510266,0.3223998
0.62699884,0.71884453,0.52897054,0.645184,0.32560447
0.31372923,0.25575703,0.34219456,0.36952388,0.21903978
0.49408704,0.20773324,0.4976026,0.2677679,0.24828394
0.38308522,0.7056544,0.3262026,0.6007353,0.95053065
0.9109608,0.5769565,0.97025424,0.56578696,0.4513648
0.8287903,0.54445606,0.81515634,0.48537526,0.49720472
0.43788284,0.10361254,0.36611372,0.26998305,0.23529157
0.15473056,0.630196,0.18267673,0.5991243,0.5361003
0.5602295,0.28018615,0.5553642,0.17683986,0.5497709
0.36749846,0.3695851,0.44121492,0.5704213,0.056036353
0.9286554,0.5511464,0.9329661,0.597279,0.35301694
0.0,0.35520244,0.11798066,0.27811986,0.53559136
0.57080966,0.5081437,0.45546055,0.4443953,0.6273969
0.8058092,0.8217467,0.695818,0.8475667,0.403167
0.128887,0.5358781,0.17300305,0.41203025,0.66200817
0.41208643,0.5462502,0.35589567,0.40207294,0.8122941
0.8125093,0.6166847,0.80427504,0.5851495,0.6224187
0.10044646,0.20358217,0.10537067,0.1772357,0.4246382
0.48798704,0.2664753,0.42898485,0.080899805,0.6777484
0.69767874,0.67102957,0.6180674,0.6117261,0.42850155
0.10065508,0.7342546,0.15013275,0.6969466,0.7586639
0.010301799,0.46793252,0.0017813444,0.4111047,0.4905284
0.11721471,0.55100936,0.12871718,0.41292736,0.7056542
0.11050913,0.6445679,0.075704336,0.55443436,0.5893131
0.8078085,0.45656425,0.7697532,0.5440297,0.2603857
0.65168846,0.7271714,0.57450724,0.687171,0.32146978
0.776989,0.5727094,0.7628988,0.606336,0.6871555
0.93584186,0.60020745,0.9702581,0.6229414,0.40401757
0.16972503,0.46564728,0.20198494,0.58631915,0.26084536
0.6767354,0.568495,0.7387462,0.37288415,0.77692497
0.031398445,0.412065,0.023396164,0.3732013,0.457971
0.19849947,0.6567234,0.19649246,0.69988316,0.5730837
0.45021024,0.42216107,0.51191884,0.41738248,0.7892661
0.13095689,0.56247413,0.13532284,0.48509797,0.70572996
0.38632476,0.9463117,0.3343618,0.9580726,0.35935393
0.87228644,0.36169744,0.9229679,0.43103814,0.42177895
0.21029112,0.4256622,0.16159785,0.5374879,0.13052696
0.5754974,0.26442584,0.6209333,0.20861134,0.59036475
0.8899888,0.6390057,0.91105783,0.59912133,0.5153673
0.7083935,0.4414451,0.5813753,0.47823447,0.9660186
0.4588602,0.8499831,0.49077043,0.82926047,0.50471073
0.20687452,0.8009654,0.27674335,0.82985556,0.5650737
0.7709615,0.5491315,0.73730284,0.5695459,0.54558253
0.6013494,0.2920382,0.73623675,0.35623872,0.5330895
0.7101217,0.61466485,0.7630388,0.47489202,0.5237494
0.5823034,0.45501912,0.5656155,0.3557232,0.5805802
0.3877485,0.4781288,0.32911703,0.24353746,0.8270438
0.66631705,0.8237622,0.6131351,0.7596991,0.34630483
0.13001323,0.63965994,0.121284306,0.6587917,0.5430225
0.41550612,0.68349105,0.4627499,0.5711872,0.8240936
0.8474446,0.75443125,0.8164228,0.7242745,0.355893
0.6797609,0.20850188,0.7044271,0.2834099,0.48186335
0.8736659,0.65766346,0.8685391,0.5934743,0.6202835
0.7407631,0.70005846,0.66840494,0.6959241,0.41278702
0.23924318,0.5766571,0.27488774,0.5769296,0.4329557
0.38444915,0.652903,0.46498567,0.5873506,0.6983087
0.50279427,0.61439776,0.43321908,0.5193198,0.8852308
0.577016,0.9706642,0.43170673,0.9188952,0.33635592
0.8033699,0.3932748,0.7259504,0.37750545,0.43754536
0.49386948,0.6122606,0.44052425,0.4882779,0.8526542
0.5659812,0.86443555,0.52920127,0.79104453,0.22911659
0.49303788,0.9495779,0.41290504,0.8296062,0.22513844
0.1280163,0.6584733,0.1161885,0.5978267,0.61792207
0.73188406,0.41558978,0.6935924,0.532306,0.17333779
0.3408386,0.6323236,0.2743031,0.3889947,0.65934026
0.106440276,0.3797653,0.1342456,0.43016636,0.3379697
0.28921574,0.56293094,0.3855472,0.57892644,0.52785456
0.35895056,0.68466395,0.41272253,0.6344871,0.5869676
0.20261821,0.52185315,0.2996958,0.54819596,0.36414054
0.61069536,0.56995463,0.66325885,0.42548537,0.8531143
0.41898096,0.39514205,0.749458,0.36354852,0.65393144
0.3586692,0.61374986,0.29661193,0.42699507,0.70487654
0.58266765,0.20404139,0.6195913,0.1257639,0.49594134
0.4220308,0.53844833,0.37511218,0.38878682,0.7640344
0.61912364,0.5344338,0.64414805,0.35968292,0.7977942
0.6809147,0.32498538,0.6816149,0.22528166,0.62874484
0.26950678,0.65617454,0.32312763,0.6292792,0.62051004
0.23262638,0.60594374,0.27953696,0.63142693,0.44665164
0.48473674,0.1547539,0.43571854,0.22174093,0.29594618
0.34827492,0.71143085,0.20823118,0.47866708,0.81933254
0.39625803,0.6948824,0.4487266,0.6738588,0.68652064
0.2429606,0.77704847,0.35612756,0.70681345,0.3702571
0.41522884,0.60407376,0.3617785,0.39991125,0.6752981
0.8436717,0.46851292,0.73910975,0.49540555,0.38683018
0.21612859,0.8251135,0.32064676,0.8630539,0.58703643
0.6954464,0.14386955,0.64535105,0.25855684,0.38098598
0.82866704,0.22857314,0.8037946,0.3381099,0.24631938
0.5975869,0.8059283,0.55379504,0.7145753,0.22911432
0.8236407,0.73090637,0.7983496,0.7336812,0.4218348
0.06851727,0.6260484,0.03500095,0.5194751,0.63760686
0.70046675,0.6322778,0.62831724,0.53214604,0.47952914
0.86533767,0.6719439,0.8404098,0.6785652,0.45558035
0.84555274,0.6419194,0.84995097,0.5312344,0.7609608
0.33555084,0.6518575,0.3685689,0.6995683,0.10874733
0.3944394,0.16177353,0.3658361,0.13254967,0.4468872
0.41534668,0.44191772,0.62072235,0.538448,0.7499299
0.20066303,0.4585623,0.25625736,0.55710065,0.40814495
0.32340753,0.59418833,0.4583364,0.5720577,0.43824404
0.0868555,0.51574844,0.13371769,0.41116855,0.5620751
0.6990123,0.7799877,0.59286934,0.7347783,0.48284864
0.29256904,0.43053663,0.45621946,0.29643184,0.79475194
0.43191883,0.27375317,0.6536643,0.5530906,0.7962997
0.34425083,0.07622692,0.7193153,0.47674787,0.93491805
0.06321883,0.3843814,0.074560285,0.3355979,0.42154768
0.5530199,0.22161332,0.6586703,0.11179158,0.55507046
0.7045381,0.7033934,0.6060745,0.7274861,0.39014134
0.87939084,0.43553376,0.84174037,0.49112976,0.3367831
0.2838582,0.7846228,0.34218532,0.80557466,0.7374553
0.53206563,0.49102077,0.5342313,0.43695933,0.6478688
0.5443468,0.6785439,0.54690576,0.7446274,0.6624539
0.4520385,0.33024943,0.48970577,0.53314394,0.29164213
0.21998638,0.59675574,0.22424743,0.60102135,0.4445115
0.25151563,0.6458876,0.3247172,0.6517734,0.50036806
0.29502803,0.5907545,0.3079885,0.5496772,0.6109282
0.8661914,0.6370521,0.8742651,0.56881315,0.56646174
0.42920962,0.3861988,0.73177654,0.33526713,0.692395
0.7830641,0.8822362,0.661012,0.7185866,0.6515013
0.47022456,0.8227956,0.5763272,0.8178402,0.61456054
0.61132795,0.67872536,0.53121316,0.58358425,0.36583206
0.9698347,0.5487347,0.95453554,0.42688382,0.58503616
0.37162322,0.756626,0.45203367,0.80284137,0.5669678
0.1464701,0.64155716,0.1481008,0.6079868,0.578098
0.6500545,0.41424257,0.6760306,0.48424065,0.13364336
0.84512395,0.73363936,0.85545886,0.6805558,0.34819737
0.9160174,0.77119756,0.90284073,0.6098356,0.71319604
0.5522673,0.8402731,0.35441208,0.59573674,0.18806103
0.3467227,0.5495185,0.19383258,0.45796886,0.63178116
0.43969667,0.6954951,0.4469254,0.6621234,0.85109824
0.5340648,0.20253608,0.528338,0.36618578,0.20663798
0.46045104,0.37262264,0.6700703,0.3540526,0.6952861
0.64805573,0.7971641,0.6561387,0.78758454,0.581833
0.15265992,0.39513358,0.1980617,0.46169135,0.3793796
0.6797171,0.9469562,0.62817997,0.9553586,0.4993449
0.07849935,0.29005414,0.11694878,0.3361438,0.22292015
0.12510371,0.7398835,0.16494828,0.6454349,0.77768135
0.110226035,0.36610937,0.15817985,0.38591447,0.33097187
0.5115705,0.77357256,0.60888463,0.7673007,0.75003207
0.1487551,0.72320545,0.17239842,0.5929602,0.7377162
0.29231364,0.74310666,0.328318,0.7185743,0.632588
0.45173663,0.67683375,0.5045986,0.66883767,0.8283601
0.114477456,0.660277,0.11744815,0.54519117,0.60375065
0.19373497,0.62131464,0.23817945,0.5881342,0.5335603
0.36098492,0.8717468,0.3288889,0.8771137,0.35159066
0.3841992,0.8530568,0.31505916,0.85638076,0.43253565
0.8501961,0.3286091,0.8564736,0.3072464,0.36948895
0.59339905,0.6033114,0.6354664,0.35638797,0.923033
0.7810477,0.38842988,0.7405589,0.33671975,0.3752961
0.83709776,0.5220935,0.84421414,0.45826775,0.4155467
0.33142954,0.17235902,0.4075762,0.41194847,0.10365313
0.042844474,0.5603907,0.017374933,0.5574621,0.4001929
0.09099656,0.48229393,0.19645476,0.3315875,0.55280066
0.34275907,0.8339156,0.20736825,0.8229039,0.32296318
0.8894594,0.6725318,0.93907976,0.6621802,0.46326146
0.6502422,0.54225534,0.61163795,0.48603252,0.37928984
0.35138106,0.21182027,0.21322772,0.1445238,0.37497696
0.39053214,0.11640862,0.323551,0.22876161,0.28923178
0.5527332,0.087563574,0.43388438,0.07262257,0.38543552
0.17819858,0.59307146,0.20423612,0.51542485,0.52569145
0.30024904,0.6801635,0.13357612,0.5509844,0.78097147
0.37276822,0.4184338,0.32100666,0.25896928,0.5982191
0.35122332,0.39560774,0.26061562,0.29065442,0.5835346
0.27445644,0.70442665,0.29316247,0.6669885,0.7969047
0.104588896,0.61661667,0.16443363,0.49250084,0.61416245
0.72863966,0.7233244,0.6373147,0.7197442,0.45749623
0.39748105,0.5466505,0.38056356,0.4197489,0.8467071
0.25597715,0.83737457,0.3641603,0.7847223,0.630242
0.59547967,0.54992867,0.6270373,0.40271628,0.7947812
0.19233894,0.53800094,0.26316968,0.63989484,0.38147116
0.41164175,0.43663678,0.62856585,0.5677668,0.7687795
0.90324795,0.59090805,0.9140326,0.58110696,0.41089043
0.3584749,0.3377564,0.19398645,0.3016503,0.44937992
0.26010495,0.45080218,0.3452669,0.46340695,0.4209054
0.3963361,0.28652227,0.35015887,0.23095688,0.41772082
