pipeline_id,model_type,features,hyperparameters,Time,before_r2,before_mae,before_rmse,after_r2,after_mae,after_rmse,improvement
Pipeline_89,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'PRS_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.12,0.7977325626675636,1.2932118896225948,3.280535593034296,0.8222001275285081,1.2677122614988914,3.075724914606018,1
Pipeline_90,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d1', 'ResNet101_2d2']","{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 189, 'num_leaves': 47, 'verbose': -1}",0.40,0.7708807333139635,1.4004136645053953,3.4915042367554046,0.7675634226832149,1.6400080538080803,3.516689331438179,0
Pipeline_91,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.68,0.8608016255562343,1.0699342093086472,2.7214405392830767,0.8541031754131455,1.072707560700332,2.7861512429062927,0
Pipeline_92,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",12.20,0.8546667996951389,1.096692365274234,2.780764346858454,0.8494668349685878,1.1299213370407748,2.83007447605576,0
Pipeline_93,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'Num_class', 'Class_diversity', 'MAL_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_3d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.36,0.8128461950494971,1.2990670682346903,3.155593832370432,0.8244144840953042,1.303062633923384,3.056512048243669,1
Pipeline_94,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d1', 'ResNet101_2d2']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",8.95,0.851907090661688,1.1036364930269502,2.8070419342897237,0.8161253699240498,1.2622912551263303,3.127826638584492,0
Pipeline_95,LightGBM,"['Area', 'y', 'building1000', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 163, 'num_leaves': 22, 'verbose': -1}",0.32,0.723623895754757,2.261099121322399,3.834705474287715,0.7740435482787428,1.880962633080301,3.4673217284376903,1
Pipeline_96,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.10,0.8641980888193573,1.0877935145333222,2.6880336989984666,0.8584222592610355,1.0604707199485772,2.7446012506160145,0
Pipeline_97,XGBoost,"['Floor', 'Area', 'x', 'y', 'Latitude', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'SES_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_2d1']","{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 21, 'n_estimators': 158, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.56,0.5090995396417696,3.4938741419545423,5.110677632765673,0.7983678753100107,1.7104575479627488,3.2753795360189057,1
Pipeline_98,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SES_Walk300', 'PLG_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.18,0.7759466660974643,1.5916588069578037,3.4526890968672386,0.7843553435740808,1.5915334888524084,3.38728016136267,1
Pipeline_99,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'MAL_Walk300', 'KDG_Walk300', 'SES_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.02,0.8567946889704703,1.1057317288368769,2.7603320657477224,0.8647362984690221,1.0977896893000387,2.682701808140488,1
Pipeline_100,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.82,0.8195139655701429,1.199836389544027,3.0988715117585564,0.8549032475226758,1.0964911412442206,2.7785013631251214,1
Pipeline_101,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.82,0.8318085110618113,1.2851921532175756,2.991463964642527,0.8394980782758317,1.2718712977109257,2.922280407849302,1
Pipeline_102,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d1', 'GoogleNet_3d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.15,0.7614084127865276,1.6432576017464091,3.562946746274761,0.7757130401583967,1.6051179929782364,3.4544887299117684,1
Pipeline_103,Random Forest,"['Area', 'x', 'y', 'Latitude', 'POI_density', 'building1000', 'NDWI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",13.83,0.8476430122856548,1.1002765330268924,2.8471671014313427,0.8559867595890905,1.1108770734259337,2.7681076737507544,1
Pipeline_104,Extra Tree,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'KDG_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 94}",1.22,0.8523498447176125,1.1460268995263982,2.802842680181712,0.8565753272611174,1.1546546723516062,2.762445393295066,1
Pipeline_105,XGBoost,"['Area', 'x', 'y', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.73,0.8176364082549384,1.2851881629033521,3.114948255420341,0.8222649781411135,1.2573066187168336,3.0751639444730463,1
Pipeline_106,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_2d1', 'AlexNet_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.18,0.7912355311254718,1.583081979299205,3.332806199942172,0.7888836103067927,1.5872516868603948,3.3515271606449155,0
Pipeline_107,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.69,0.867180682194413,1.0498067358424301,2.658351412938689,0.8536770803128207,1.148009256494748,2.7902167867385725,0
Pipeline_108,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",10.15,0.8537789915086587,1.1033584284957618,2.7892449504086305,0.8142051537617415,1.2377832810786749,3.1441162813272463,0
Pipeline_109,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",13.89,0.8510765313266133,1.094492603006308,2.8149023888177953,0.8528217790997965,1.1056315195449657,2.7983597302591794,1
Pipeline_110,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 28, 'num_leaves': 41, 'verbose': -1}",0.33,0.7669566754655279,1.6307254589854403,3.5212762833687123,0.7638633448977431,1.8827652776816397,3.5445692994869407,0
Pipeline_111,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.79,0.8266912292485922,1.28763753243393,3.0366311238430006,0.7709927897390839,1.821495473944724,3.4906503292305446,0
Pipeline_112,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",32.72,0.8303674068998894,1.1851761139857495,3.004252412229056,0.8497052632556547,1.1011789370707268,2.8278323216045944,1
Pipeline_113,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.19,0.8243048205629567,1.2759444501113224,3.0574663854688056,0.8136939087023649,1.268665522509188,3.1484390860236426,0
Pipeline_114,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.27,0.7811988247655017,1.5868735476194333,3.411980914776951,0.7863074550260145,1.569112196999829,3.371913722187972,1
Pipeline_115,Extra Tree,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'KDG_Walk300', 'SES_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.69,0.8563833523034972,1.1269732515431439,2.7642935515876736,0.8579406817226435,1.1282956990294706,2.749265176737402,1
Pipeline_116,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.96,0.8661102169738787,1.0567245604687914,2.6690424857848694,0.8592448251854736,1.0739775411718246,2.7366165766222292,0
Pipeline_117,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.02,0.8313008527903556,1.2925357805487159,2.9959751834294677,0.8207412826028907,1.2519340960392586,3.0883172726243964,0
Pipeline_118,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.23,0.7862149119213274,1.5832174389338212,3.372643774767992,0.7858683248874654,1.6005063320990203,3.3753765220261585,0
Pipeline_119,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.78,0.8491305318315719,1.099235771763627,2.833234018799779,0.8513210107538878,1.1184414497676956,2.8125909049355995,1
Pipeline_120,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 94}",2.64,0.8518762138535825,1.152856039827059,2.8073345478195884,0.8509471406385591,1.157512467931707,2.8161249734170526,0
Pipeline_121,XGBoost,"['Area', 'x', 'y', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'SES_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.16,0.8038068118121885,1.2943918015086568,3.2309015923965374,0.8313096335958419,1.2659306216128223,2.995897212028626,1
Pipeline_122,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.19,0.7839537528540277,1.5780941225033518,3.390432726271056,0.7662089471749726,1.9433240077441363,3.5269208331459776,0
Pipeline_123,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.47,0.8593282869216448,1.0641744681454655,2.7358051086271593,0.8485467399523232,1.1571344162732249,2.8387103489582226,0
Pipeline_124,Random Forest,"['Area', 'y', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",14.82,0.8500685207783054,1.1072392820341161,2.8244128644986,0.8507893347226108,1.1238159539823613,2.817615329322929,1
Pipeline_125,Random Forest,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 126}",9.27,0.821508184185727,1.2035870477288766,3.0817039987422428,0.823842406702751,1.1961896381130401,3.0614872294162003,1
Pipeline_126,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.22,0.7869444420552882,1.5796709804857918,3.3668843742635977,0.7882245600988087,1.5709232405732998,3.356754380373271,1
Pipeline_127,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.32,0.8173155199526174,1.278564582522599,3.1176875937123314,-0.005508579716717588,5.302830621705688,7.314331817419379,0
Pipeline_128,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.63,0.8599554420876134,1.0561426153849984,2.7296997911518983,0.8519583948747511,1.1306810785786974,2.806555666739897,0
